productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
111522,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/111522_200w.jpg,3,1701,https://cpt.tcgcsv.com/sDV,2026-01-29T21:04:05.44,1,1.97,5.2,29.99,1.88,,Reverse Holofoil,19/122,Common,Water,70,Basic,[1] Headbutt (10),"[2] Tail Lure
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Gx2,None,2,
111523,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/111523_200w.jpg,3,1701,https://cpt.tcgcsv.com/tDV,2022-12-15T16:27:49.27,1,0.11,0.38,4.0,0.41,,Normal,20/122,Uncommon,Water,100,Stage 1,"[W] Careless Head (10+)
<br>Flip a coin. If heads, this attack does 50 more damage.","[3] Walk-Off Homer
<br>If you use this attack when you only have 1 Prize card left, you win this game.",Gx2,None,2,
111523,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/111523_200w.jpg,3,1701,https://cpt.tcgcsv.com/tDV,2022-12-15T16:27:49.27,1,0.44,0.69,1.99,0.7,,Reverse Holofoil,20/122,Uncommon,Water,100,Stage 1,"[W] Careless Head (10+)
<br>Flip a coin. If heads, this attack does 50 more damage.","[3] Walk-Off Homer
<br>If you use this attack when you only have 1 Prize card left, you win this game.",Gx2,None,2,
111524,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/111524_200w.jpg,3,1701,https://cpt.tcgcsv.com/vDV,2026-01-29T21:02:43.53,1,0.24,0.99,5.98,0.99,1.0,Holofoil,21/122,Holo Rare,Water,100,Stage 1,"[1W] Psych Up (40)
<br>During your next turn, this Pokemon's Psych Up attack does 40 more damage <i>(before applying Weakness and Resistance)</i>.",,Gx2,None,2,"<b>Ability — Royal Flash</b>
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, move an Energy from your opponent's Active Pokemon to 1 of his or her Benched Pokemon."
111524,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/111524_200w.jpg,3,1701,https://cpt.tcgcsv.com/vDV,2026-01-29T21:02:43.53,1,0.27,0.94,4.31,1.01,1.54,Reverse Holofoil,21/122,Holo Rare,Water,100,Stage 1,"[1W] Psych Up (40)
<br>During your next turn, this Pokemon's Psych Up attack does 40 more damage <i>(before applying Weakness and Resistance)</i>.",,Gx2,None,2,"<b>Ability — Royal Flash</b>
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, move an Energy from your opponent's Active Pokemon to 1 of his or her Benched Pokemon."
111525,Shellder (22),Shellder 22,https://tcgplayer-cdn.tcgplayer.com/product/111525_200w.jpg,3,1701,https://cpt.tcgcsv.com/wDV,2026-01-29T21:01:25.03,1,0.02,0.2,19.5,0.15,0.1,Normal,22/122,Common,Water,60,Basic,"[W] Razor Shell (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Gx2,None,2,
111525,Shellder (22),Shellder 22,https://tcgplayer-cdn.tcgplayer.com/product/111525_200w.jpg,3,1701,https://cpt.tcgcsv.com/wDV,2026-01-29T21:01:25.03,1,0.14,0.37,2.0,0.38,0.34,Reverse Holofoil,22/122,Common,Water,60,Basic,"[W] Razor Shell (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Gx2,None,2,
111526,Shellder (23),Shellder 23,https://tcgplayer-cdn.tcgplayer.com/product/111526_200w.jpg,3,1701,https://cpt.tcgcsv.com/xDV,2022-12-15T16:28:06.987,1,0.02,0.2,4.0,0.13,0.1,Normal,23/122,Common,Water,60,Basic,"[1W] Clamp (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, this attack does nothing.",,Gx2,None,1,
111526,Shellder (23),Shellder 23,https://tcgplayer-cdn.tcgplayer.com/product/111526_200w.jpg,3,1701,https://cpt.tcgcsv.com/xDV,2022-12-15T16:28:06.987,1,0.15,0.32,1.49,0.32,,Reverse Holofoil,23/122,Common,Water,60,Basic,"[1W] Clamp (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, this attack does nothing.",,Gx2,None,1,
111527,Cloyster,Cloyster,https://tcgplayer-cdn.tcgplayer.com/product/111527_200w.jpg,3,1701,https://cpt.tcgcsv.com/zDV,2022-12-15T16:28:14.523,1,0.04,0.21,4.0,0.17,,Normal,24/122,Uncommon,Water,100,Stage 1,"[W] Sudden Grip (10)
<br>If this Pokemon evolved from Shellder during this turn, your opponent's Active Pokemon is now Paralyzed.",[2W] Surf (70),Gx2,None,2,
111527,Cloyster,Cloyster,https://tcgplayer-cdn.tcgplayer.com/product/111527_200w.jpg,3,1701,https://cpt.tcgcsv.com/zDV,2022-12-15T16:28:14.523,1,0.3,0.6,2.0,0.62,,Reverse Holofoil,24/122,Uncommon,Water,100,Stage 1,"[W] Sudden Grip (10)
<br>If this Pokemon evolved from Shellder during this turn, your opponent's Active Pokemon is now Paralyzed.",[2W] Surf (70),Gx2,None,2,
111528,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/111528_200w.jpg,3,1701,https://cpt.tcgcsv.com/BDV,2026-01-29T21:04:46.417,1,0.02,0.2,9.09,0.17,0.14,Normal,25/122,Common,Water,40,Basic,[W] Smack (20),,Gx2,None,0,
111528,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/111528_200w.jpg,3,1701,https://cpt.tcgcsv.com/BDV,2026-01-29T21:04:46.417,1,0.19,0.5,1.95,0.58,0.35,Reverse Holofoil,25/122,Common,Water,40,Basic,[W] Smack (20),,Gx2,None,0,
111529,Gyarados EX,Gyarados EX,https://tcgplayer-cdn.tcgplayer.com/product/111529_200w.jpg,3,1701,https://cpt.tcgcsv.com/CDV,2023-05-17T19:24:01.62,1,9.69,15.71,29.99,15.47,,Holofoil,26/122,Ultra Rare,Water,180,Basic,"[1] Stormy Seas
<br>Flip a coin until you get tails. For each heads, search your deck for a Water Energy card and attach it to this Pokemon. Shuffle your deck afterward.","[2WW] Splash Burn (130)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,None,4,
111530,Gyarados EX (Full Art),Gyarados EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111530_200w.jpg,3,1701,https://cpt.tcgcsv.com/DDV,2022-12-15T16:52:29.14,1,49.72,77.38,125.0,69.6,,Holofoil,114/122,Ultra Rare,Water,180,Basic,"[1] Stormy Seas
<br>Flip a coin until you get tails. For each heads, search your deck for a Water Energy card and attach it to this Pokemon. Shuffle your deck afterward.","[2WW] Splash Burn (130)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,None,4,
111531,Gyarados EX (Secret),Gyarados EX Secret,https://tcgplayer-cdn.tcgplayer.com/product/111531_200w.jpg,3,1701,https://cpt.tcgcsv.com/FDV,2026-03-07T05:17:43.863,1,129.99,180.99,299.99,175.89,241.99,Holofoil,123/122,Secret Rare,Water,180,Basic,"[1] Stormy Seas
<br>Flip a coin until you get tails. For each heads, search your deck for a Water Energy card and attach it to this Pokemon. Shuffle your deck afterward.","[2WW] Splash Burn (130)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,None,4,
111532,M Gyarados EX,M Gyarados EX,https://tcgplayer-cdn.tcgplayer.com/product/111532_200w.jpg,3,1701,https://cpt.tcgcsv.com/GDV,2023-02-17T19:46:43.9,1,25.99,41.08,69.69,40.61,69.69,Holofoil,27/122,Ultra Rare,Water,240,Mega,"[4] Blast Geyser (120+)
<br>You may do 20 more damage for each Water Energy attached to this Pokemon. If you do, discard the top 2 cards of your deck.",,Lx2,None,2,
111533,M Gyarados EX (Full Art),M Gyarados EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111533_200w.jpg,3,1701,https://cpt.tcgcsv.com/HDV,2022-12-15T16:52:38.53,1,80.0,100.94,199.95,106.98,89.95,Holofoil,115/122,Ultra Rare,Water,240,Mega,"[4] Blast Geyser (120+)
<br>You may do 20 more damage for each Water Energy attached to this Pokemon. If you do, discard the top 2 cards of your deck.",,Lx2,None,2,
111534,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/111534_200w.jpg,3,1701,https://cpt.tcgcsv.com/JDV,2022-12-15T16:34:08.027,1,0.1,0.3,4.0,0.34,,Normal,28/122,Uncommon,Water,120,Basic,"[W] Errand-Running
<br>Search your deck for a Trainer card, reveal it, and put it into your hand. Shuffle your deck afterward.","[1WW] Water Splash (80+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Mx2,None,2,
111534,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/111534_200w.jpg,3,1701,https://cpt.tcgcsv.com/JDV,2022-12-15T16:34:08.027,1,0.95,1.21,4.74,1.3,,Reverse Holofoil,28/122,Uncommon,Water,120,Basic,"[W] Errand-Running
<br>Search your deck for a Trainer card, reveal it, and put it into your hand. Shuffle your deck afterward.","[1WW] Water Splash (80+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Mx2,None,2,
111535,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/111535_200w.jpg,3,1701,https://cpt.tcgcsv.com/KDV,2025-11-21T23:45:29.267,1,0.05,0.25,19.5,0.26,0.15,Normal,29/122,Common,Water,80,Basic,"[2] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",[3] Power Gem (50),Gx2,None,1,
111535,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/111535_200w.jpg,3,1701,https://cpt.tcgcsv.com/KDV,2025-11-21T23:45:29.267,1,0.4,0.65,1.99,0.59,,Reverse Holofoil,29/122,Common,Water,80,Basic,"[2] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",[3] Power Gem (50),Gx2,None,1,
111536,Suicune,Suicune,https://tcgplayer-cdn.tcgplayer.com/product/111536_200w.jpg,3,1701,https://cpt.tcgcsv.com/LDV,2026-01-29T21:05:59.133,1,1.0,2.32,6.95,2.76,1.51,Holofoil,30/122,Holo Rare,Water,120,Basic,[WWW] Aurora Beam (110),,Gx2,None,1,"<b>Ability — Wind Charm</b>
<br>As long as this Pokemon is your Active Pokemon, prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon. <em>(Existing effects are not removed.)</em>"
111536,Suicune,Suicune,https://tcgplayer-cdn.tcgplayer.com/product/111536_200w.jpg,3,1701,https://cpt.tcgcsv.com/LDV,2026-01-29T21:05:59.133,1,1.2,3.25,6.03,4.02,,Reverse Holofoil,30/122,Holo Rare,Water,120,Basic,[WWW] Aurora Beam (110),,Gx2,None,1,"<b>Ability — Wind Charm</b>
<br>As long as this Pokemon is your Active Pokemon, prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon. <em>(Existing effects are not removed.)</em>"
111537,Palkia EX,Palkia EX,https://tcgplayer-cdn.tcgplayer.com/product/111537_200w.jpg,3,1701,https://cpt.tcgcsv.com/MDV,2022-12-15T16:35:31.013,1,3.0,5.35,15.0,5.99,,Holofoil,31/122,Ultra Rare,Water,180,Basic,"[WW] Aqua Turbo (40)
<br>Search your deck for up to 2 Water Energy cards and attach them to 1 of your Benched Pokemon. Shuffle your deck afterward.","[WWWW] Pearl Hurricane (120)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,None,2,
111538,Manaphy EX,Manaphy EX,https://tcgplayer-cdn.tcgplayer.com/product/111538_200w.jpg,3,1701,https://cpt.tcgcsv.com/NDV,2026-01-29T20:50:18.69,1,2.5,3.41,10.0,3.16,7.98,Holofoil,32/122,Ultra Rare,Water,120,Basic,"[WW] Mineral Pump (60)
<br>Heal 30 damage from each of your Benched Pokemon.",,Gx2,None,1,"<b>Ability — Aqua Tube</b>
<br>Each of your Pokemon that has any Water Energy attached to it has no Retreat Cost."
