productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
280482,Code Card - Mega Gyarados Collection Box,Code Card Mega Gyarados Collection Box,https://tcgplayer-cdn.tcgplayer.com/product/280482_200w.jpg,3,1815,https://cpt.tcgcsv.com/Gcg3,2022-07-27T20:08:12.49,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280483,Code Card - Steam Siege 3 Pack Blister [Azelf],Code Card Steam Siege 3 Pack Blister Azelf,https://tcgplayer-cdn.tcgplayer.com/product/280483_200w.jpg,3,1815,https://cpt.tcgcsv.com/Hcg3,2022-07-27T20:08:26.89,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280484,Code Card - Steam Siege 3 Pack Blister [Rayquaza],Code Card Steam Siege 3 Pack Blister Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/280484_200w.jpg,3,1815,https://cpt.tcgcsv.com/Jcg3,2022-07-27T20:08:38.457,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280485,Code Card - Steam Siege Collectible Pin 3 Pack Blister [Shiny Mega Gardevoir],Code Card Steam Siege Collectible Pin 3 Pack Blister Shiny Mega Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/280485_200w.jpg,3,1815,https://cpt.tcgcsv.com/Kcg3,2022-07-27T20:08:46.08,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280486,Code Card - Steam Siege Collectible Pin 3 Pack Blister [Volcanion],Code Card Steam Siege Collectible Pin 3 Pack Blister Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/280486_200w.jpg,3,1815,https://cpt.tcgcsv.com/Lcg3,2022-07-27T20:08:56.227,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280487,Code Card - Steam Siege Elite Trainer Box,Code Card Steam Siege Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/280487_200w.jpg,3,1815,https://cpt.tcgcsv.com/Mcg3,2022-07-27T20:09:30.623,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280488,Code Card - Steam Siege Single Pack Blister [Floette],Code Card Steam Siege Single Pack Blister Floette,https://tcgplayer-cdn.tcgplayer.com/product/280488_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ncg3,2022-07-27T20:09:39.127,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280489,Code Card - Steam Siege Single Pack Blister [Lucario],Code Card Steam Siege Single Pack Blister Lucario,https://tcgplayer-cdn.tcgplayer.com/product/280489_200w.jpg,3,1815,https://cpt.tcgcsv.com/Pcg3,2022-07-27T20:09:50.307,1,,,,,,,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280490,"Code Card - Steam Siege Theme Deck - ""Gears of Fire"" [Volcanion]",Code Card Steam Siege Theme Deck Gears of Fire Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/280490_200w.jpg,3,1815,https://cpt.tcgcsv.com/Qcg3,2022-07-27T20:09:58.5,1,3.69,3.69,3.69,,,Normal,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
280491,"Code Card - Steam Siege Theme Deck - ""Ring of Lightning"" [Hoopa]",Code Card Steam Siege Theme Deck Ring of Lightning Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/280491_200w.jpg,3,1815,https://cpt.tcgcsv.com/Rcg3,2022-07-27T20:10:07.743,1,2.29,2.49,3.99,,,Normal,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,
656718,Steam Siege Sleeved Booster Case,Steam Siege Sleeved Booster Case,https://tcgplayer-cdn.tcgplayer.com/product/656718_200w.jpg,3,1815,https://cpt.tcgcsv.com/nJg7,2025-10-02T14:17:44.98,0,24999.0,24999.0,24999.0,,,Normal,,,,,,"Dual Powers Clash!
<br>
Long years of stability come to an end when Shiny Mega Gardevoir-EX lays siege to the mighty Gear Palace with a host of greedy forces. The Mythical Steam Pokémon Volcanion must wield the dual powers of fire and water to stop them! As the battle rages, Xerneas BREAK and Yveltal BREAK face off in the Pokémon TCG: XY—Steam Siege expansion!
<br><br>
Each Steam Siege sleeved booster pack case contains 144 booster packs.",,,,,
