productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
126878,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/126878_200w.jpg,3,1863,https://cpt.tcgcsv.com/BM02,2022-11-15T20:21:26.033,1,0.01,0.15,4.0,0.1,,Normal,,7/149,Common,Grass,50,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Rx2,None,1,,
126878,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/126878_200w.jpg,3,1863,https://cpt.tcgcsv.com/BM02,2022-11-15T20:21:26.033,1,0.08,0.25,2.33,0.26,,Reverse Holofoil,,7/149,Common,Grass,50,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Rx2,None,1,,
126879,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/126879_200w.jpg,3,1863,https://cpt.tcgcsv.com/CM02,2022-11-15T20:21:49.787,1,0.04,0.2,1.49,0.16,0.15,Normal,,8/149,Rare,Grass,50,Basic,"[1] Struggle Bug (30)
<br>Move an Energy attached to your opponent's Active Pokemon to 1 of his or her Benched Pokemon.",,Rx2,None,0,,
126879,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/126879_200w.jpg,3,1863,https://cpt.tcgcsv.com/CM02,2022-11-15T20:21:49.787,1,0.08,0.33,2.0,0.33,0.35,Reverse Holofoil,,8/149,Rare,Grass,50,Basic,"[1] Struggle Bug (30)
<br>Move an Energy attached to your opponent's Active Pokemon to 1 of his or her Benched Pokemon.",,Rx2,None,0,,
126880,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/126880_200w.jpg,3,1863,https://cpt.tcgcsv.com/DM02,2025-11-20T22:49:44.02,1,0.01,0.19,4.0,0.19,,Normal,,9/149,Common,Grass,60,Basic,[1] Tackle (10),[1G] Leafage (20),Rx2,None,1,,
126880,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/126880_200w.jpg,3,1863,https://cpt.tcgcsv.com/DM02,2025-11-20T22:49:44.02,1,0.1,0.35,2.99,0.36,0.66,Reverse Holofoil,,9/149,Common,Grass,60,Basic,[1] Tackle (10),[1G] Leafage (20),Rx2,None,1,,
126881,Dartrix,Dartrix,https://tcgplayer-cdn.tcgplayer.com/product/126881_200w.jpg,3,1863,https://cpt.tcgcsv.com/FM02,2022-11-15T20:22:31.353,1,0.01,0.17,19.5,0.13,0.1,Normal,,10/149,Uncommon,Grass,80,Stage 1,"[1] Sharp Blade Quill
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness or Resistance for Benched Pokemon.)</i>","[2G] Leaf Blade (50+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,,
126881,Dartrix,Dartrix,https://tcgplayer-cdn.tcgplayer.com/product/126881_200w.jpg,3,1863,https://cpt.tcgcsv.com/FM02,2022-11-15T20:22:31.353,1,0.08,0.25,40.0,0.23,,Reverse Holofoil,,10/149,Uncommon,Grass,80,Stage 1,"[1] Sharp Blade Quill
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness or Resistance for Benched Pokemon.)</i>","[2G] Leaf Blade (50+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,,
126882,Decidueye,Decidueye,https://tcgplayer-cdn.tcgplayer.com/product/126882_200w.jpg,3,1863,https://cpt.tcgcsv.com/GM02,2022-12-18T09:28:10.76,1,0.07,0.2,19.5,0.17,0.15,Normal,,11/149,Rare,Grass,140,Stage 2,"[G] Leaf Blade (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[2G] Brave Bird (120)
<br>This Pokemon does 20 damage to itself.",Rx2,None,1,,
126882,Decidueye,Decidueye,https://tcgplayer-cdn.tcgplayer.com/product/126882_200w.jpg,3,1863,https://cpt.tcgcsv.com/GM02,2022-12-18T09:28:10.76,1,0.12,0.33,2.47,0.32,0.4,Reverse Holofoil,,11/149,Rare,Grass,140,Stage 2,"[G] Leaf Blade (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[2G] Brave Bird (120)
<br>This Pokemon does 20 damage to itself.",Rx2,None,1,,
126883,Decidueye GX,Decidueye GX,https://tcgplayer-cdn.tcgplayer.com/product/126883_200w.jpg,3,1863,https://cpt.tcgcsv.com/HM02,2025-12-10T19:59:10.24,1,1.15,2.17,96.95,2.2,2.16,Holofoil,"<b>Ability — Feather Arrow</b>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on 1 of your opponent's Pokemon.",12/149,Ultra Rare,Grass,240,Stage 2,[2G] Razor Leaf (90),"<b><font color=""teal"">[G] Hollow Hunt GX</b>
<br>Put 3 cards from your discard pile into your hand. <i>(You can't use more than 1 GX attack in a game.)</i></font>",Rx2,None,2,,
126884,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/126884_200w.jpg,3,1863,https://cpt.tcgcsv.com/JM02,2022-11-15T20:25:16.203,1,0.02,0.15,4.0,0.11,,Normal,,13/149,Common,Grass,70,Basic,[2] Vice Grip (20),,Rx2,None,2,,
126884,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/126884_200w.jpg,3,1863,https://cpt.tcgcsv.com/JM02,2022-11-15T20:25:16.203,1,0.1,0.27,3.0,0.27,,Reverse Holofoil,,13/149,Common,Grass,70,Basic,[2] Vice Grip (20),,Rx2,None,2,,
126885,Fomantis,Fomantis,https://tcgplayer-cdn.tcgplayer.com/product/126885_200w.jpg,3,1863,https://cpt.tcgcsv.com/KM02,2025-12-09T23:06:05.233,1,0.01,0.15,4.0,0.1,,Normal,,14/149,Common,Grass,60,Basic,"[1] Synthesis 
<br>Search your deck for a Grass Energy and attach it to 1 of your Pokemon. Shuffle your deck afterward.",[1G] Leafage (20),Rx2,None,1,,
126885,Fomantis,Fomantis,https://tcgplayer-cdn.tcgplayer.com/product/126885_200w.jpg,3,1863,https://cpt.tcgcsv.com/KM02,2025-12-09T23:06:05.233,1,0.1,0.27,2.3,0.24,0.29,Reverse Holofoil,,14/149,Common,Grass,60,Basic,"[1] Synthesis 
<br>Search your deck for a Grass Energy and attach it to 1 of your Pokemon. Shuffle your deck afterward.",[1G] Leafage (20),Rx2,None,1,,
126886,Lurantis GX,Lurantis GX,https://tcgplayer-cdn.tcgplayer.com/product/126886_200w.jpg,3,1863,https://cpt.tcgcsv.com/LM02,2025-12-09T23:20:19.647,1,0.7,1.45,8.94,1.28,1.0,Holofoil,,15/149,Ultra Rare,Grass,210,Stage 1,"[G] Flower Supply (40)
<br>Attach 2 Basic Energy from your discard pile to your Pokemon in any way you like.","[1GG] Solar Blade (120)
<br>Heal 30 damage from this Pokemon.",Rx2,None,2,"<b><font color=""teal"">[G] ChloroScythe GX</b> (50x)</b>
<br>This attack does 50 damage times the number of Grass Energy attached to this Pokemon. <i>(You can't use more than 1 GX attack in a game.)</i></font>",
126887,Morelull,Morelull,https://tcgplayer-cdn.tcgplayer.com/product/126887_200w.jpg,3,1863,https://cpt.tcgcsv.com/MM02,2022-11-15T20:26:42.477,1,0.01,0.17,4.0,0.17,,Normal,,16/149,Common,Grass,60,Basic,"[1] Wavering Spore
<br>Your opponent's Active Pokemon is now Asleep.",[G] Ram (10),Rx2,None,1,,
126887,Morelull,Morelull,https://tcgplayer-cdn.tcgplayer.com/product/126887_200w.jpg,3,1863,https://cpt.tcgcsv.com/MM02,2022-11-15T20:26:42.477,1,0.09,0.33,2.31,0.33,,Reverse Holofoil,,16/149,Common,Grass,60,Basic,"[1] Wavering Spore
<br>Your opponent's Active Pokemon is now Asleep.",[G] Ram (10),Rx2,None,1,,
126888,Shiinotic,Shiinotic,https://tcgplayer-cdn.tcgplayer.com/product/126888_200w.jpg,3,1863,https://cpt.tcgcsv.com/NM02,2022-11-15T20:27:02.933,1,0.18,0.44,4.0,0.44,,Holofoil,"<b>Ability — Illuminate</b>
<br>Once during your turn <em>(before your attack)</em>, you may search your  deck for a Grass Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",17/149,Holo Rare,Grass,100,Stage 1,"[1G] Wavering Spore (30)
<br>Your opponent's Active Pokemon is now Asleep.",,Rx2,None,2,,
126888,Shiinotic,Shiinotic,https://tcgplayer-cdn.tcgplayer.com/product/126888_200w.jpg,3,1863,https://cpt.tcgcsv.com/NM02,2022-11-15T20:27:02.933,1,0.25,0.48,2.0,0.46,,Reverse Holofoil,"<b>Ability — Illuminate</b>
<br>Once during your turn <em>(before your attack)</em>, you may search your  deck for a Grass Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",17/149,Holo Rare,Grass,100,Stage 1,"[1G] Wavering Spore (30)
<br>Your opponent's Active Pokemon is now Asleep.",,Rx2,None,2,,
126889,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/126889_200w.jpg,3,1863,https://cpt.tcgcsv.com/PM02,2022-11-15T20:27:18.177,1,0.01,0.15,4.04,0.1,,Normal,,18/149,Common,Grass,60,Basic,"[G] Sweet Scent
<br>Heal 30 damage from 1 of your Pokemon.",[1] Splash (10),Rx2,None,1,,
126889,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/126889_200w.jpg,3,1863,https://cpt.tcgcsv.com/PM02,2022-11-15T20:27:18.177,1,0.08,0.26,2.99,0.26,,Reverse Holofoil,,18/149,Common,Grass,60,Basic,"[G] Sweet Scent
<br>Heal 30 damage from 1 of your Pokemon.",[1] Splash (10),Rx2,None,1,,
126890,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/126890_200w.jpg,3,1863,https://cpt.tcgcsv.com/QM02,2025-11-20T19:21:03.147,1,0.01,0.16,19.5,0.13,0.08,Normal,,19/149,Uncommon,Grass,90,Stage 1,"[G] Sweet Scent
<br>Heal 30 damage from 1 of your Pokemon.","[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,2,,
126890,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/126890_200w.jpg,3,1863,https://cpt.tcgcsv.com/QM02,2025-11-20T19:21:03.147,1,0.06,0.32,2.0,0.32,0.33,Reverse Holofoil,,19/149,Uncommon,Grass,90,Stage 1,"[G] Sweet Scent
<br>Heal 30 damage from 1 of your Pokemon.","[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,2,,
126891,Tsareena,Tsareena,https://tcgplayer-cdn.tcgplayer.com/product/126891_200w.jpg,3,1863,https://cpt.tcgcsv.com/RM02,2025-02-05T21:22:58.503,1,0.09,0.38,5.0,0.32,,Holofoil,"<b>Ability — Queenly Majesty</b>
<br>Once during your turn <em>(before your attack)</em>, when you play this Pokemon to evolve 1 of your Pokemon, you may look at your opponent's hand and discard 1 card you find there.",20/149,Holo Rare,Grass,140,Stage 2,"[2G] Trop Kick (80)
<br>Heal 20 damage and any Special Conditions from this Pokemon.",,Rx2,None,2,,
126891,Tsareena,Tsareena,https://tcgplayer-cdn.tcgplayer.com/product/126891_200w.jpg,3,1863,https://cpt.tcgcsv.com/RM02,2025-02-05T21:22:58.503,1,0.07,0.47,2.99,0.47,,Reverse Holofoil,"<b>Ability — Queenly Majesty</b>
<br>Once during your turn <em>(before your attack)</em>, when you play this Pokemon to evolve 1 of your Pokemon, you may look at your opponent's hand and discard 1 card you find there.",20/149,Holo Rare,Grass,140,Stage 2,"[2G] Trop Kick (80)
<br>Heal 20 damage and any Special Conditions from this Pokemon.",,Rx2,None,2,,
126892,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/126892_200w.jpg,3,1863,https://cpt.tcgcsv.com/SM02,2025-10-31T19:07:10.773,1,0.02,0.2,19.5,0.2,0.08,Normal,,21/149,Common,Fire,80,Basic,"[2R] Take Down (60)
<br>This Pokemon does 20 damage to itself.",,Wx2,None,2,,
126892,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/126892_200w.jpg,3,1863,https://cpt.tcgcsv.com/SM02,2025-10-31T19:07:10.773,1,0.11,0.48,3.2,0.58,,Reverse Holofoil,,21/149,Common,Fire,80,Basic,"[2R] Take Down (60)
<br>This Pokemon does 20 damage to itself.",,Wx2,None,2,,
126893,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/126893_200w.jpg,3,1863,https://cpt.tcgcsv.com/TM02,2025-02-05T21:22:58.553,1,0.8,1.65,80.0,1.61,2.04,Holofoil,,22/149,Holo Rare,Fire,130,Stage 1,"[2R] Searing Flame (60)
<br>Your opponent's Active Pokemon is now Burned.","[1RRR] Firestorm (190)
<br>Discard 3 Fire Energy attached to this Pokemon.",Wx2,None,2,,
126893,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/126893_200w.jpg,3,1863,https://cpt.tcgcsv.com/TM02,2025-02-05T21:22:58.553,1,1.0,1.8,7.09,1.8,,Reverse Holofoil,,22/149,Holo Rare,Fire,130,Stage 1,"[2R] Searing Flame (60)
<br>Your opponent's Active Pokemon is now Burned.","[1RRR] Firestorm (190)
<br>Discard 3 Fire Energy attached to this Pokemon.",Wx2,None,2,,
126894,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/126894_200w.jpg,3,1863,https://cpt.tcgcsv.com/VM02,2025-11-20T22:51:01.247,1,0.01,0.15,4.0,0.11,,Normal,,23/149,Common,Fire,110,Basic,"[R] Singe
<br>Your opponent's Active Pokemon is now Burned.","[1R] Body Slam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Wx2,None,3,,
126894,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/126894_200w.jpg,3,1863,https://cpt.tcgcsv.com/VM02,2025-11-20T22:51:01.247,1,0.07,0.27,2.99,0.27,,Reverse Holofoil,,23/149,Common,Fire,110,Basic,"[R] Singe
<br>Your opponent's Active Pokemon is now Burned.","[1R] Body Slam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Wx2,None,3,,
126895,Litten,Litten,https://tcgplayer-cdn.tcgplayer.com/product/126895_200w.jpg,3,1863,https://cpt.tcgcsv.com/WM02,2024-05-06T18:20:13.717,1,0.01,0.2,19.5,0.2,0.1,Normal,,24/149,Common,Fire,70,Basic,[R] Bite (10),[1R] Flare (20),Wx2,None,1,,
126895,Litten,Litten,https://tcgplayer-cdn.tcgplayer.com/product/126895_200w.jpg,3,1863,https://cpt.tcgcsv.com/WM02,2024-05-06T18:20:13.717,1,0.15,0.34,4.0,0.34,,Reverse Holofoil,,24/149,Common,Fire,70,Basic,[R] Bite (10),[1R] Flare (20),Wx2,None,1,,
126896,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/126896_200w.jpg,3,1863,https://cpt.tcgcsv.com/XM02,2025-11-20T22:52:17.247,1,0.02,0.17,2.0,0.16,0.1,Normal,,25/149,Uncommon,Fire,90,Stage 1,"[R] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1RR] Flamethrower (90)
<br>Discard an Energy attached to this Pokemon.",Wx2,None,2,,
126896,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/126896_200w.jpg,3,1863,https://cpt.tcgcsv.com/XM02,2025-11-20T22:52:17.247,1,0.1,0.37,1.95,0.36,0.25,Reverse Holofoil,,25/149,Uncommon,Fire,90,Stage 1,"[R] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1RR] Flamethrower (90)
<br>Discard an Energy attached to this Pokemon.",Wx2,None,2,,
126897,Incineroar,Incineroar,https://tcgplayer-cdn.tcgplayer.com/product/126897_200w.jpg,3,1863,https://cpt.tcgcsv.com/ZM02,2025-02-05T21:22:58.673,1,0.1,0.25,2.28,0.23,,Normal,,26/149,Rare,Fire,160,Stage 2,"[1R] Fire Fang (30)
<br>Your opponent's Active Pokemon is now Burned.","[1RR] Darkest Lariat (100x)
<br>Flip 2 coins. This attack does 100 damage for each heads.",Wx2,None,3,,
126897,Incineroar,Incineroar,https://tcgplayer-cdn.tcgplayer.com/product/126897_200w.jpg,3,1863,https://cpt.tcgcsv.com/ZM02,2025-02-05T21:22:58.673,1,0.13,0.37,4.95,0.37,,Reverse Holofoil,,26/149,Rare,Fire,160,Stage 2,"[1R] Fire Fang (30)
<br>Your opponent's Active Pokemon is now Burned.","[1RR] Darkest Lariat (100x)
<br>Flip 2 coins. This attack does 100 damage for each heads.",Wx2,None,3,,
126898,Incineroar GX,Incineroar GX,https://tcgplayer-cdn.tcgplayer.com/product/126898_200w.jpg,3,1863,https://cpt.tcgcsv.com/-M02,2022-11-15T20:43:10.057,1,1.68,2.76,29.99,2.38,1.68,Holofoil,,27/149,Ultra Rare,Fire,250,Stage 2,"[R] Hustle Blow (10+)
<br>This attack does 20 more damage times the number of Fire Pokemon on your Bench.","[1RR] Tiger Swing (80+)
<br>Flip 2 coins. This attack does 50 more damage times the number of heads.",Wx2,None,3,"<b><font color=""teal"">[1RR] Burn Slam GX (200)</b>
<br>Your opponent's Active Pokemon is now Burned. <i>(You can't use more than 1 GX attack in a game.)</i>",
126899,Psyduck,Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/126899_200w.jpg,3,1863,https://cpt.tcgcsv.com/_M02,2025-10-31T19:07:10.623,1,0.15,0.33,2.44,0.47,,Normal,,28/149,Common,Water,70,Basic,"[1] Confusion Wave
<br>Both Active Pokemon are now Confused.",,Gx2,None,2,,
126899,Psyduck,Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/126899_200w.jpg,3,1863,https://cpt.tcgcsv.com/_M02,2025-10-31T19:07:10.623,1,0.69,1.62,6.5,1.57,,Reverse Holofoil,,28/149,Common,Water,70,Basic,"[1] Confusion Wave
<br>Both Active Pokemon are now Confused.",,Gx2,None,2,,
126900,Golduck,Golduck,https://tcgplayer-cdn.tcgplayer.com/product/126900_200w.jpg,3,1863,https://cpt.tcgcsv.com/0N02,2025-12-09T23:08:55.43,1,0.01,0.2,2.0,0.19,0.2,Normal,,29/149,Rare,Water,90,Stage 1,[1] Scratch (20),"[W] Double Jet (60x)
<br>Discard up to 2 Water Energy from your hand. This attack does 60 damage for each Energy you discarded.",Gx2,None,0,,
