productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText
83668,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/83668_200w.jpg,3,1385,https://cpt.tcgcsv.com/ntH,2023-01-09T20:31:08.493,1,86/101,Common,Colorless,60,Basic,[1] Dual Chop (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,,1,0.16,0.31,1.49,0.32,,Normal,,
83668,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/83668_200w.jpg,3,1385,https://cpt.tcgcsv.com/ntH,2023-01-09T20:31:08.493,1,86/101,Common,Colorless,60,Basic,[1] Dual Chop (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,,1,2.14,2.55,3.99,1.72,,Reverse Holofoil,,
83778,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/83778_200w.jpg,3,1385,https://cpt.tcgcsv.com/BwH,2026-03-09T14:41:25.423,1,56/101,Rare,Psychic,80,Stage 1,[P] Synchronoise (20) Does 20 damage to each of your opponent's Benched Pokemon that shares a type with the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1P] Psyshot (40),Px2,1,2.09,3.05,4.2,3.41,2.96,Normal,,
83778,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/83778_200w.jpg,3,1385,https://cpt.tcgcsv.com/BwH,2026-03-09T14:41:25.423,1,56/101,Rare,Psychic,80,Stage 1,[P] Synchronoise (20) Does 20 damage to each of your opponent's Benched Pokemon that shares a type with the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1P] Psyshot (40),Px2,1,3.84,5.99,16.2,4.2,,Reverse Holofoil,,
83842,Bisharp (76),Bisharp 76,https://tcgplayer-cdn.tcgplayer.com/product/83842_200w.jpg,3,1385,https://cpt.tcgcsv.com/SxH,2023-03-02T19:48:13.34,1,76/101,Uncommon,Darkness,90,Stage 1,"[D] Finishing Blow (20+) If the Defending Pokemon already has any damage counters on it, this attack does 50 more damage.",[1D] Night Slash (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,1,0.25,0.39,1.49,0.39,,Normal,P-20,
83842,Bisharp (76),Bisharp 76,https://tcgplayer-cdn.tcgplayer.com/product/83842_200w.jpg,3,1385,https://cpt.tcgcsv.com/SxH,2023-03-02T19:48:13.34,1,76/101,Uncommon,Darkness,90,Stage 1,"[D] Finishing Blow (20+) If the Defending Pokemon already has any damage counters on it, this attack does 50 more damage.",[1D] Night Slash (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,1,3.33,3.49,6.29,3.34,,Reverse Holofoil,P-20,
83843,Bisharp (82),Bisharp 82,https://tcgplayer-cdn.tcgplayer.com/product/83843_200w.jpg,3,1385,https://cpt.tcgcsv.com/TxH,2026-02-02T18:26:03.437,1,82/101,Holo Rare,Metal,100,Stage 1,[1] Energy Stream (20) Attach a M Energy card from your discard pile to this Pokemon.,[3] Metal Scissors (40+) Does 20 more damage for each M Energy attached to this Pokemon.,Rx2,2,0.8,1.24,4.19,1.36,4.19,Holofoil,P-20,
83843,Bisharp (82),Bisharp 82,https://tcgplayer-cdn.tcgplayer.com/product/83843_200w.jpg,3,1385,https://cpt.tcgcsv.com/TxH,2026-02-02T18:26:03.437,1,82/101,Holo Rare,Metal,100,Stage 1,[1] Energy Stream (20) Attach a M Energy card from your discard pile to this Pokemon.,[3] Metal Scissors (40+) Does 20 more damage for each M Energy attached to this Pokemon.,Rx2,2,1.75,2.03,3.06,1.89,,Reverse Holofoil,P-20,
83930,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/83930_200w.jpg,3,1385,https://cpt.tcgcsv.com/DBH,2023-01-09T20:09:57.37,1,35/101,Common,Lightning,60,Basic,"[L] Agility (10) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Fx2,1,0.25,1.7,13.75,2.38,,Normal,,
83930,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/83930_200w.jpg,3,1385,https://cpt.tcgcsv.com/DBH,2023-01-09T20:09:57.37,1,35/101,Common,Lightning,60,Basic,"[L] Agility (10) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Fx2,1,5.01,7.07,13.99,6.62,,Reverse Holofoil,,
84109,Carracosta,Carracosta,https://tcgplayer-cdn.tcgplayer.com/product/84109_200w.jpg,3,1385,https://cpt.tcgcsv.com/cGH,2023-01-09T20:07:58.607,1,26/101,Rare,Water,140,Stage 1,[2WW] Crunch (80) Discard an Energy attached to the Defending Pokemon.,,Gx2,4,2.0,3.44,7.93,5.29,,Normal,,"Solid Rock - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, reduce that damage by 50 (after applying Weakness and Resistance).  (Ability)"
84109,Carracosta,Carracosta,https://tcgplayer-cdn.tcgplayer.com/product/84109_200w.jpg,3,1385,https://cpt.tcgcsv.com/cGH,2023-01-09T20:07:58.607,1,26/101,Rare,Water,140,Stage 1,[2WW] Crunch (80) Discard an Energy attached to the Defending Pokemon.,,Gx2,4,3.09,4.34,10.08,6.12,,Reverse Holofoil,,"Solid Rock - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, reduce that damage by 50 (after applying Weakness and Resistance).  (Ability)"
84164,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/84164_200w.jpg,3,1385,https://cpt.tcgcsv.com/jHH,2023-01-09T20:16:32.467,1,60/101,Rare,Psychic,130,Stage 2,[1PP] Eerie Glow (50) The Defending Pokemon is now Burned and Confused.,,Dx2,2,10.42,11.84,14.5,13.15,,Normal,,"Cursed Shadow - Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may put 3 damage counters on your opponent's Pokemon in any way you like.  (Ability)"
84164,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/84164_200w.jpg,3,1385,https://cpt.tcgcsv.com/jHH,2023-01-09T20:16:32.467,1,60/101,Rare,Psychic,130,Stage 2,[1PP] Eerie Glow (50) The Defending Pokemon is now Burned and Confused.,,Dx2,2,14.75,15.79,16.52,16.15,,Reverse Holofoil,,"Cursed Shadow - Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may put 3 damage counters on your opponent's Pokemon in any way you like.  (Ability)"
84378,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84378_200w.jpg,3,1385,https://cpt.tcgcsv.com/BMH,2023-02-09T17:52:32.347,1,84/101,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,0.72,1.38,4.89,1.56,,Holofoil,P-20,
84378,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84378_200w.jpg,3,1385,https://cpt.tcgcsv.com/BMH,2023-02-09T17:52:32.347,1,84/101,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,1.22,1.37,10.0,1.55,,Reverse Holofoil,P-20,
84381,Cobalion (100 Full Art),Cobalion 100 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/84381_200w.jpg,3,1385,https://cpt.tcgcsv.com/FMH,2023-01-09T20:35:14.497,1,100/101,Ultra Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,41.99,88.99,199.99,54.02,,Holofoil,P-20,
84384,Cofagrigus (46),Cofagrigus 46,https://tcgplayer-cdn.tcgplayer.com/product/84384_200w.jpg,3,1385,https://cpt.tcgcsv.com/JMH,2023-01-09T20:13:23.03,1,46/101,Rare,Psychic,90,Stage 1,[1P] Damagriiigus - Move all damage counters from 1 of your Benched Pokemon to the Defending Pokemon.,[2P] Perplex (30) The Defending Pokemon is now Confused.,Dx2,3,1.09,1.75,34.99,2.19,,Normal,,
84384,Cofagrigus (46),Cofagrigus 46,https://tcgplayer-cdn.tcgplayer.com/product/84384_200w.jpg,3,1385,https://cpt.tcgcsv.com/JMH,2023-01-09T20:13:23.03,1,46/101,Rare,Psychic,90,Stage 1,[1P] Damagriiigus - Move all damage counters from 1 of your Benched Pokemon to the Defending Pokemon.,[2P] Perplex (30) The Defending Pokemon is now Confused.,Dx2,3,1.75,2.62,5.04,2.35,,Reverse Holofoil,,
84385,Cofagrigus (47),Cofagrigus 47,https://tcgplayer-cdn.tcgplayer.com/product/84385_200w.jpg,3,1385,https://cpt.tcgcsv.com/KMH,2023-01-09T20:13:34.067,1,47/101,Rare,Psychic,90,Stage 1,"[1P] Ambush (40+)  Flip a coin.  If heads, this attack does 20 more damage.",,Dx2,2,1.16,2.03,4.5,2.45,,Normal,,"Durable Body - If this Pokemon would be Knocked Out by damage from an attack, flip a coin.  If heads, this Pokemon is not Knocked Out and its remaining HP becomes 10 instead.  (Ability)"
84385,Cofagrigus (47),Cofagrigus 47,https://tcgplayer-cdn.tcgplayer.com/product/84385_200w.jpg,3,1385,https://cpt.tcgcsv.com/KMH,2023-01-09T20:13:34.067,1,47/101,Rare,Psychic,90,Stage 1,"[1P] Ambush (40+)  Flip a coin.  If heads, this attack does 20 more damage.",,Dx2,2,2.15,4.14,7.0,3.5,,Reverse Holofoil,,"Durable Body - If this Pokemon would be Knocked Out by damage from an attack, flip a coin.  If heads, this Pokemon is not Knocked Out and its remaining HP becomes 10 instead.  (Ability)"
84418,Conkeldurr (64),Conkeldurr 64,https://tcgplayer-cdn.tcgplayer.com/product/84418_200w.jpg,3,1385,https://cpt.tcgcsv.com/nNH,2023-01-09T20:19:58.963,1,64/101,Holo Rare,Fighting,140,Stage 2,"[3F] Top Down (80) Flip a coin until you get tails.  For each heads, discard the top card of your opponent's deck.",,Px2,4,1.89,2.28,6.49,2.32,,Holofoil,,Craftsmanship - This Pokemon gets +20 HP for each F Energy attached to it.  (Ability)
84418,Conkeldurr (64),Conkeldurr 64,https://tcgplayer-cdn.tcgplayer.com/product/84418_200w.jpg,3,1385,https://cpt.tcgcsv.com/nNH,2023-01-09T20:19:58.963,1,64/101,Holo Rare,Fighting,140,Stage 2,"[3F] Top Down (80) Flip a coin until you get tails.  For each heads, discard the top card of your opponent's deck.",,Px2,4,1.75,2.47,3.94,2.53,,Reverse Holofoil,,Craftsmanship - This Pokemon gets +20 HP for each F Energy attached to it.  (Ability)
84419,Conkeldurr (65),Conkeldurr 65,https://tcgplayer-cdn.tcgplayer.com/product/84419_200w.jpg,3,1385,https://cpt.tcgcsv.com/pNH,2023-01-09T20:20:09.217,1,65/101,Rare,Fighting,140,Stage 2,[F] Chip Away (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,[1FF] Swing Around (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,3,0.7,0.86,1.98,0.89,,Normal,,
84419,Conkeldurr (65),Conkeldurr 65,https://tcgplayer-cdn.tcgplayer.com/product/84419_200w.jpg,3,1385,https://cpt.tcgcsv.com/pNH,2023-01-09T20:20:09.217,1,65/101,Rare,Fighting,140,Stage 2,[F] Chip Away (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,[1FF] Swing Around (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,3,1.0,3.43,5.59,4.2,,Reverse Holofoil,,
84449,Cover Fossil,Cover Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84449_200w.jpg,3,1385,https://cpt.tcgcsv.com/_NH,2026-02-02T18:26:37.763,1,90/101,Uncommon,Item,0,Item,Look at the bottom 7 cards of your deck.  You may reveal a Tirtouga you find there and put it onto your Bench.  Shuffle the other cards back into your deck.,,,,0.18,0.34,1.49,0.34,0.25,Normal,,You may play as many Item cards as you like during your turn (before your attack).
84449,Cover Fossil,Cover Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84449_200w.jpg,3,1385,https://cpt.tcgcsv.com/_NH,2026-02-02T18:26:37.763,1,90/101,Uncommon,Item,0,Item,Look at the bottom 7 cards of your deck.  You may reveal a Tirtouga you find there and put it onto your Bench.  Shuffle the other cards back into your deck.,,,,0.25,0.52,3.0,0.5,0.5,Reverse Holofoil,,You may play as many Item cards as you like during your turn (before your attack).
84508,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84508_200w.jpg,3,1385,https://cpt.tcgcsv.com/bQH,2025-11-11T01:18:06.37,1,7/101,Uncommon,Grass,100,Stage 1,"[1G] X-Scissor (20+) Flip a coin.  If heads, this attack does 50 more damage.",[2G] Reckless Charge (80) This Pokemon does 10 damage to itself.,Rx2,3,0.15,0.44,1.49,0.51,,Normal,,
84508,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84508_200w.jpg,3,1385,https://cpt.tcgcsv.com/bQH,2025-11-11T01:18:06.37,1,7/101,Uncommon,Grass,100,Stage 1,"[1G] X-Scissor (20+) Flip a coin.  If heads, this attack does 50 more damage.",[2G] Reckless Charge (80) This Pokemon does 10 damage to itself.,Rx2,3,0.8,1.24,4.02,0.91,1.34,Reverse Holofoil,,
84512,Cryogonal (32),Cryogonal 32,https://tcgplayer-cdn.tcgplayer.com/product/84512_200w.jpg,3,1385,https://cpt.tcgcsv.com/gQH,2023-01-09T20:09:25.497,1,32/101,Uncommon,Water,80,Basic,[W] Icy Wind - The Defending Pokemon is now Asleep.,"[1W] Ice Shard (30+) If the Defending Pokemon is a F Pokemon, this attack does 40 more damage.",Mx2,1,0.23,0.35,5.0,0.42,0.75,Normal,,
84512,Cryogonal (32),Cryogonal 32,https://tcgplayer-cdn.tcgplayer.com/product/84512_200w.jpg,3,1385,https://cpt.tcgcsv.com/gQH,2023-01-09T20:09:25.497,1,32/101,Uncommon,Water,80,Basic,[W] Icy Wind - The Defending Pokemon is now Asleep.,"[1W] Ice Shard (30+) If the Defending Pokemon is a F Pokemon, this attack does 40 more damage.",Mx2,1,0.56,0.79,14.37,0.56,0.68,Reverse Holofoil,,
84513,Cryogonal (33),Cryogonal 33,https://tcgplayer-cdn.tcgplayer.com/product/84513_200w.jpg,3,1385,https://cpt.tcgcsv.com/hQH,2025-12-11T00:53:28.473,1,33/101,Rare,Water,80,Basic,[W] Ice Chain - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[WW] Frost Vanish (40) You may return this Pokemon and all cards attached to it to your hand.,Mx2,1,0.49,1.0,4.19,0.84,,Normal,,
84513,Cryogonal (33),Cryogonal 33,https://tcgplayer-cdn.tcgplayer.com/product/84513_200w.jpg,3,1385,https://cpt.tcgcsv.com/hQH,2025-12-11T00:53:28.473,1,33/101,Rare,Water,80,Basic,[W] Ice Chain - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[WW] Frost Vanish (40) You may return this Pokemon and all cards attached to it to your hand.,Mx2,1,1.75,2.49,19.99,2.06,1.89,Reverse Holofoil,,
84728,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84728_200w.jpg,3,1385,https://cpt.tcgcsv.com/BVH,2023-01-09T20:25:42.697,1,77/101,Common,Darkness,60,Basic,[1] Headbutt (10),[1D] Bite (20),Fx2,2,0.15,0.36,2.29,0.36,,Normal,P-20,
84728,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84728_200w.jpg,3,1385,https://cpt.tcgcsv.com/BVH,2023-01-09T20:25:42.697,1,77/101,Common,Darkness,60,Basic,[1] Headbutt (10),[1D] Bite (20),Fx2,2,0.32,1.79,4.03,1.88,,Reverse Holofoil,P-20,
84978,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84978_200w.jpg,3,1385,https://cpt.tcgcsv.com/B_H,2024-03-30T07:24:22.823,1,89/101,Rare,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.25,0.46,1.49,0.55,,Normal,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
84978,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84978_200w.jpg,3,1385,https://cpt.tcgcsv.com/B_H,2024-03-30T07:24:22.823,1,89/101,Rare,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.65,0.89,1.21,0.84,,Reverse Holofoil,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
85017,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85017_200w.jpg,3,1385,https://cpt.tcgcsv.com/m0J,2023-01-09T20:14:21.09,1,51/101,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.33,0.6,1.49,0.6,,Normal,,
85017,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85017_200w.jpg,3,1385,https://cpt.tcgcsv.com/m0J,2023-01-09T20:14:21.09,1,51/101,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.8,1.44,3.49,1.58,,Reverse Holofoil,,
85020,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/85020_200w.jpg,3,1385,https://cpt.tcgcsv.com/q0J,2023-01-09T20:29:50.923,1,83/101,Uncommon,Metal,70,Basic,"[M] Devour - For each of your Durant in play, discard the top card of your opponent's deck.",[2] Vice Grip (30),Fx2,1,0.24,0.65,2.64,0.7,0.97,Normal,P-20,
85020,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/85020_200w.jpg,3,1385,https://cpt.tcgcsv.com/q0J,2023-01-09T20:29:50.923,1,83/101,Uncommon,Metal,70,Basic,"[M] Devour - For each of your Durant in play, discard the top card of your opponent's deck.",[2] Vice Grip (30),Fx2,1,1.13,5.06,8.74,4.93,,Reverse Holofoil,P-20,
85061,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85061_200w.jpg,3,1385,https://cpt.tcgcsv.com/f2J,2023-10-15T03:49:13.24,1,6/101,Common,Grass,60,Basic,"[1] Withdraw - Flip a coin.  If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.",[1G] Slash (20),Rx2,2,0.15,0.3,5.0,0.32,,Normal,,
85061,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85061_200w.jpg,3,1385,https://cpt.tcgcsv.com/f2J,2023-10-15T03:49:13.24,1,6/101,Common,Grass,60,Basic,"[1] Withdraw - Flip a coin.  If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.",[1G] Slash (20),Rx2,2,1.5,2.62,96.95,2.62,96.95,Reverse Holofoil,,
85067,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85067_200w.jpg,3,1385,https://cpt.tcgcsv.com/m2J,2026-02-17T15:45:44.063,1,40/101,Uncommon,Lightning,90,Stage 1,[1LL] Electric Ball (50),,Fx2,2,0.49,1.01,19.5,1.06,0.55,Normal,,"Dynamotor - Once during your turn (before your attack), you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.  (Ability)"
85067,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85067_200w.jpg,3,1385,https://cpt.tcgcsv.com/m2J,2026-02-17T15:45:44.063,1,40/101,Uncommon,Lightning,90,Stage 1,[1LL] Electric Ball (50),,Fx2,2,12.8,16.72,25.49,17.62,,Reverse Holofoil,,"Dynamotor - Once during your turn (before your attack), you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.  (Ability)"
85070,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85070_200w.jpg,3,1385,https://cpt.tcgcsv.com/q2J,2026-03-09T13:23:27.987,1,41/101,Holo Rare,Lightning,140,Stage 2,[2] Acid (30) The Defending Pokemon can't retreat during your opponent's next turn.,[1LL] Wild Charge (90) This Pokemon does 10 damage to itself.,Fx2,3,1.0,1.9,6.86,2.2,1.77,Holofoil,,
85070,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85070_200w.jpg,3,1385,https://cpt.tcgcsv.com/q2J,2026-03-09T13:23:27.987,1,41/101,Holo Rare,Lightning,140,Stage 2,[2] Acid (30) The Defending Pokemon can't retreat during your opponent's next turn.,[1LL] Wild Charge (90) This Pokemon does 10 damage to itself.,Fx2,3,0.99,1.82,3.5,1.76,1.13,Reverse Holofoil,,
85175,Elgyem (54),Elgyem 54,https://tcgplayer-cdn.tcgplayer.com/product/85175_200w.jpg,3,1385,https://cpt.tcgcsv.com/w5J,2023-01-09T20:15:11.067,1,54/101,Common,Psychic,60,Basic,[1] Headbutt (10),[P] Calm Mind - Heal 30 damage from this Pokemon.,Px2,1,0.1,0.33,1.67,0.36,0.29,Normal,,
85175,Elgyem (54),Elgyem 54,https://tcgplayer-cdn.tcgplayer.com/product/85175_200w.jpg,3,1385,https://cpt.tcgcsv.com/w5J,2023-01-09T20:15:11.067,1,54/101,Common,Psychic,60,Basic,[1] Headbutt (10),[P] Calm Mind - Heal 30 damage from this Pokemon.,Px2,1,0.7,0.74,1.99,0.76,,Reverse Holofoil,,
85176,Elgyem (55),Elgyem 55,https://tcgplayer-cdn.tcgplayer.com/product/85176_200w.jpg,3,1385,https://cpt.tcgcsv.com/x5J,2023-01-09T20:15:37.1,1,55/101,Common,Psychic,60,Basic,[1] First Contact - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[1P] Headbutt (20),Px2,1,0.1,0.35,2.05,0.37,,Normal,,
85176,Elgyem (55),Elgyem 55,https://tcgplayer-cdn.tcgplayer.com/product/85176_200w.jpg,3,1385,https://cpt.tcgcsv.com/x5J,2023-01-09T20:15:37.1,1,55/101,Common,Psychic,60,Basic,[1] First Contact - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[1P] Headbutt (20),Px2,1,3.33,3.5,3.76,3.42,,Reverse Holofoil,,
85189,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85189_200w.jpg,3,1385,https://cpt.tcgcsv.com/P5J,2023-01-09T20:10:20.01,1,37/101,Uncommon,Lightning,70,Basic,[L] Electrichain (10+) Does 20 more damage if you have any L Pokemon on your Bench.,,Fx2,1,0.2,0.45,1.62,0.47,,Normal,,
85189,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85189_200w.jpg,3,1385,https://cpt.tcgcsv.com/P5J,2023-01-09T20:10:20.01,1,37/101,Uncommon,Lightning,70,Basic,[L] Electrichain (10+) Does 20 more damage if you have any L Pokemon on your Bench.,,Fx2,1,2.0,2.1,2.15,2.71,,Reverse Holofoil,,
