productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
83998,Bronzong,Bronzong,https://tcgplayer-cdn.tcgplayer.com/product/83998_200w.jpg,3,1412,https://cpt.tcgcsv.com/-CH,2023-01-09T19:00:56.74,1,76/99,Rare,Metal,110,Stage 1,Heal Block - Damage can't be healed from any Pokemon (both yours and your opponent's).  (Damage counters can still be moved.)  (Ability),[2M] Oracle Inflict (30+) Does 10 more damage for each card in your opponent's hand.,Rx2,P-20,4,0.35,0.74,2.25,0.67,,Reverse Holofoil,
84007,Bronzor,Bronzor,https://tcgplayer-cdn.tcgplayer.com/product/84007_200w.jpg,3,1412,https://cpt.tcgcsv.com/9DH,2023-01-09T19:00:47.617,1,75/99,Common,Metal,70,Basic,,"[1M] Knock Away (10+) Flip a coin.  If heads, this attack does 10 more damage.",Rx2,P-20,3,0.08,0.24,1.49,0.23,,Normal,[2M] Spinning Attack (40)
84007,Bronzor,Bronzor,https://tcgplayer-cdn.tcgplayer.com/product/84007_200w.jpg,3,1412,https://cpt.tcgcsv.com/9DH,2023-01-09T19:00:47.617,1,75/99,Common,Metal,70,Basic,,"[1M] Knock Away (10+) Flip a coin.  If heads, this attack does 10 more damage.",Rx2,P-20,3,0.2,0.43,1.0,0.34,,Reverse Holofoil,[2M] Spinning Attack (40)
84166,Chandelure (Secret),Chandelure Secret,https://tcgplayer-cdn.tcgplayer.com/product/84166_200w.jpg,3,1412,https://cpt.tcgcsv.com/lHH,2023-01-09T19:06:41.293,1,101/99,Secret Rare,Psychic,130,Stage 2,"Cursed Shadow - Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may put 3 damage counters on your opponent's Pokemon in any way you like.  (Ability)",[1PP] Eerie Glow (50) The Defending Pokemon is now Burned and Confused.,Dx2,,2,116.64,146.0,250.0,149.99,,Holofoil,
84316,Cilan,Cilan,https://tcgplayer-cdn.tcgplayer.com/product/84316_200w.jpg,3,1412,https://cpt.tcgcsv.com/lLH,2025-12-11T00:08:26.15,1,86/99,Uncommon,Supporter,0,Supporter,You may play only 1 Supporter card per turn (before your attack).,"Search your deck for 3 basic Energy cards, reveal them, and put them into your hand.  Shuffle your deck afterward.",,,,0.1,0.35,5.0,0.37,,Normal,
84316,Cilan,Cilan,https://tcgplayer-cdn.tcgplayer.com/product/84316_200w.jpg,3,1412,https://cpt.tcgcsv.com/lLH,2025-12-11T00:08:26.15,1,86/99,Uncommon,Supporter,0,Supporter,You may play only 1 Supporter card per turn (before your attack).,"Search your deck for 3 basic Energy cards, reveal them, and put them into your hand.  Shuffle your deck afterward.",,,,0.35,0.6,3.95,0.68,0.6,Reverse Holofoil,
84319,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84319_200w.jpg,3,1412,https://cpt.tcgcsv.com/pLH,2026-02-27T04:23:12.433,1,85/99,Holo Rare,Colorless,90,Stage 1,"Smooth Coat - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, prevent that damage.  (Ability)","[3] Echoed Voice (50) 
<br>During your next turn, this Pokemon's attack does 50 more damage (before applying Weakness and Resistance).",Fx2,,1,0.95,1.22,96.95,1.25,96.95,Holofoil,
84319,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84319_200w.jpg,3,1412,https://cpt.tcgcsv.com/pLH,2026-02-27T04:23:12.433,1,85/99,Holo Rare,Colorless,90,Stage 1,"Smooth Coat - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, prevent that damage.  (Ability)","[3] Echoed Voice (50) 
<br>During your next turn, this Pokemon's attack does 50 more damage (before applying Weakness and Resistance).",Fx2,,1,0.59,1.47,2.59,1.26,,Reverse Holofoil,
84525,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/84525_200w.jpg,3,1412,https://cpt.tcgcsv.com/wQH,2023-01-09T18:53:14.703,1,36/99,Common,Water,70,Basic,,"[W] Sniffle - During your next turn, this Pokemon's Belt attack's base damage is 40.",Mx2,,3,0.02,0.25,2.29,0.23,,Normal,[1W] Belt (20)
84525,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/84525_200w.jpg,3,1412,https://cpt.tcgcsv.com/wQH,2023-01-09T18:53:14.703,1,36/99,Common,Water,70,Basic,,"[W] Sniffle - During your next turn, this Pokemon's Belt attack's base damage is 40.",Mx2,,3,0.5,0.99,1.19,0.7,,Reverse Holofoil,[1W] Belt (20)
84715,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/84715_200w.jpg,3,1412,https://cpt.tcgcsv.com/kVH,2023-01-09T18:58:00.01,1,60/99,Rare,Psychic,110,Stage 1,,"[P] Synchrodraw - Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",Px2,,3,2.25,5.24,7.0,4.87,,Normal,[2] DarMAXitan (50x) Flip a coin for each Energy attached to this Pokemon.  This attack does 50 damage times the number of heads.
84715,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/84715_200w.jpg,3,1412,https://cpt.tcgcsv.com/kVH,2023-01-09T18:58:00.01,1,60/99,Rare,Psychic,110,Stage 1,,"[P] Synchrodraw - Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",Px2,,3,5.95,7.28,8.0,7.07,,Reverse Holofoil,[2] DarMAXitan (50x) Flip a coin for each Energy attached to this Pokemon.  This attack does 50 damage times the number of heads.
84721,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/84721_200w.jpg,3,1412,https://cpt.tcgcsv.com/rVH,2023-01-09T18:49:30.593,1,17/99,Common,Fire,80,Basic,,[2] Hammer In (20),Wx2,,3,0.06,0.25,5.0,0.25,,Normal,
84721,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/84721_200w.jpg,3,1412,https://cpt.tcgcsv.com/rVH,2023-01-09T18:49:30.593,1,17/99,Common,Fire,80,Basic,,[2] Hammer In (20),Wx2,,3,0.29,0.6,1.25,0.56,,Reverse Holofoil,
84884,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/84884_200w.jpg,3,1412,https://cpt.tcgcsv.com/JZH,2023-01-09T19:04:15.923,1,92/99,Uncommon,Energy,0,Special Energy,,Double Colorless Energy provides 2 Energy.,,,,0.33,0.75,19.5,0.71,0.5,Normal,
84884,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/84884_200w.jpg,3,1412,https://cpt.tcgcsv.com/JZH,2023-01-09T19:04:15.923,1,92/99,Uncommon,Energy,0,Special Energy,,Double Colorless Energy provides 2 Energy.,,,,0.6,1.04,2.99,1.29,,Reverse Holofoil,
85177,Elgyem,Elgyem,https://tcgplayer-cdn.tcgplayer.com/product/85177_200w.jpg,3,1412,https://cpt.tcgcsv.com/z5J,2023-03-26T12:56:12.503,1,61/99,Common,Psychic,60,Basic,,"[P] Psy Bolt (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,1,0.09,0.25,1.0,0.18,,Normal,
85177,Elgyem,Elgyem,https://tcgplayer-cdn.tcgplayer.com/product/85177_200w.jpg,3,1412,https://cpt.tcgcsv.com/z5J,2023-03-26T12:56:12.503,1,61/99,Common,Psychic,60,Basic,,"[P] Psy Bolt (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,1,0.32,0.53,3.95,0.41,,Reverse Holofoil,
85184,Emboar,Emboar,https://tcgplayer-cdn.tcgplayer.com/product/85184_200w.jpg,3,1412,https://cpt.tcgcsv.com/J5J,2023-01-09T19:06:33.437,1,100/99,Secret Rare,Fire,150,Stage 2,"Inferno Fandango - As often as you like during your turn (before your attack), you may attach a R Energy card from your hand to 1 of your Pokemon.  (Ability)",[2RR] Heat Crash (80),Rx2,,4,90.0,125.0,160.0,102.25,,Holofoil,
85190,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85190_200w.jpg,3,1412,https://cpt.tcgcsv.com/Q5J,2023-01-09T18:56:01.843,1,49/99,Uncommon,Lightning,70,Basic,,[1L] Bounce (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,,1,0.1,0.3,5.0,0.37,,Normal,
85190,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85190_200w.jpg,3,1412,https://cpt.tcgcsv.com/Q5J,2023-01-09T18:56:01.843,1,49/99,Uncommon,Lightning,70,Basic,,[1L] Bounce (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,,1,0.35,1.09,2.89,1.18,,Reverse Holofoil,
85365,Exp. Share,Exp Share,https://tcgplayer-cdn.tcgplayer.com/product/85365_200w.jpg,3,1412,https://cpt.tcgcsv.com/k9J,2025-11-11T01:03:15.077,1,87/99,Uncommon,Item,0,Tool,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,"When your Active Pokemon is Knocked Out by damage from an opponent's attack, you may move 1 basic Energy card that was attached to that Pokemon to the Pokemon this card is attached to.",,,,0.1,0.27,2.44,0.28,0.23,Normal,
85365,Exp. Share,Exp Share,https://tcgplayer-cdn.tcgplayer.com/product/85365_200w.jpg,3,1412,https://cpt.tcgcsv.com/k9J,2025-11-11T01:03:15.077,1,87/99,Uncommon,Item,0,Tool,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,"When your Active Pokemon is Knocked Out by damage from an opponent's attack, you may move 1 basic Energy card that was attached to that Pokemon to the Pokemon this card is attached to.",,,,0.27,0.66,1.99,0.8,,Reverse Holofoil,
85427,Ferroseed,Ferroseed,https://tcgplayer-cdn.tcgplayer.com/product/85427_200w.jpg,3,1412,https://cpt.tcgcsv.com/zbJ,2023-01-09T19:01:07.407,1,77/99,Common,Metal,60,Basic,,[1M] Self Destruct (60) This Pokemon does 60 damage to itself.,Rx2,P-20,3,0.03,0.25,1.5,0.16,0.1,Normal,
85427,Ferroseed,Ferroseed,https://tcgplayer-cdn.tcgplayer.com/product/85427_200w.jpg,3,1412,https://cpt.tcgcsv.com/zbJ,2023-01-09T19:01:07.407,1,77/99,Common,Metal,60,Basic,,[1M] Self Destruct (60) This Pokemon does 60 damage to itself.,Rx2,P-20,3,0.3,0.53,1.81,0.48,,Reverse Holofoil,
85538,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/85538_200w.jpg,3,1412,https://cpt.tcgcsv.com/NdJ,2025-11-11T01:02:21.403,1,8/99,Common,Grass,40,Basic,,"[1] Find a Friend - Flip a coin.  If heads, search your deck for a Pokemon, reveal it, and put it into your hand.  Shuffle your deck afterward.",Rx2,W-20,1,0.09,0.23,5.0,0.22,0.18,Normal,"[1G] Rising Lunge (10) Flip a coin.  If heads, this attack does 20 more damage."
85538,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/85538_200w.jpg,3,1412,https://cpt.tcgcsv.com/NdJ,2025-11-11T01:02:21.403,1,8/99,Common,Grass,40,Basic,,"[1] Find a Friend - Flip a coin.  If heads, search your deck for a Pokemon, reveal it, and put it into your hand.  Shuffle your deck afterward.",Rx2,W-20,1,0.4,0.73,1.99,0.68,,Reverse Holofoil,"[1G] Rising Lunge (10) Flip a coin.  If heads, this attack does 20 more damage."
85564,Frillish,Frillish,https://tcgplayer-cdn.tcgplayer.com/product/85564_200w.jpg,3,1412,https://cpt.tcgcsv.com/jfJ,2023-01-09T18:52:58.057,1,34/99,Uncommon,Water,80,Basic,,"[1] Bubble - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Lx2,,2,0.1,0.25,2.25,0.23,0.2,Normal,[1W] Spit Poison - The Defending Pokemon is now Poisoned.
85564,Frillish,Frillish,https://tcgplayer-cdn.tcgplayer.com/product/85564_200w.jpg,3,1412,https://cpt.tcgcsv.com/jfJ,2023-01-09T18:52:58.057,1,34/99,Uncommon,Water,80,Basic,,"[1] Bubble - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Lx2,,2,0.3,0.49,2.44,0.46,0.44,Reverse Holofoil,[1W] Spit Poison - The Defending Pokemon is now Poisoned.
85637,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/85637_200w.jpg,3,1412,https://cpt.tcgcsv.com/MgJ,2025-12-11T00:09:41.913,1,57/99,Holo Rare,Psychic,110,Stage 2,Psychic Mirage - Each basic P Energy attached to your P Pokemon provides 2 Energy.  You can't apply more than 1 Psychic Mirage Ability at a time.  (Ability),[2PP] Mind Shock (60) This attack's damage isn't affected by Weakness or Resistance.,Px2,,2,7.5,8.19,96.95,10.61,11.97,Holofoil,
85637,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/85637_200w.jpg,3,1412,https://cpt.tcgcsv.com/MgJ,2025-12-11T00:09:41.913,1,57/99,Holo Rare,Psychic,110,Stage 2,Psychic Mirage - Each basic P Energy attached to your P Pokemon provides 2 Energy.  You can't apply more than 1 Psychic Mirage Ability at a time.  (Ability),[2PP] Mind Shock (60) This attack's damage isn't affected by Weakness or Resistance.,Px2,,2,8.0,10.6,4321.0,11.97,,Reverse Holofoil,
85914,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85914_200w.jpg,3,1412,https://cpt.tcgcsv.com/jnJ,2023-01-09T18:56:32.83,1,52/99,Common,Psychic,70,Basic,,"[1P] Nasty Goo (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,2,0.04,0.25,5.0,0.26,,Normal,
85914,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85914_200w.jpg,3,1412,https://cpt.tcgcsv.com/jnJ,2023-01-09T18:56:32.83,1,52/99,Common,Psychic,70,Basic,,"[1P] Nasty Goo (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,2,0.44,0.64,1.0,0.64,,Reverse Holofoil,
85961,Growlithe (10),Growlithe 10,https://tcgplayer-cdn.tcgplayer.com/product/85961_200w.jpg,3,1412,https://cpt.tcgcsv.com/fpJ,2025-11-11T00:54:11.463,1,10/99,Common,Fire,80,Basic,,"[1] Stoke - Flip a coin.  If heads, search your deck for a R Energy card and attach it to this Pokemon.  Shuffle your deck afterward.",Wx2,,3,0.1,0.39,2.0,0.49,,Normal,"[1R] Firebreathing (10+) Flip a coin.  If heads, this attack does 20 more damage."
85961,Growlithe (10),Growlithe 10,https://tcgplayer-cdn.tcgplayer.com/product/85961_200w.jpg,3,1412,https://cpt.tcgcsv.com/fpJ,2025-11-11T00:54:11.463,1,10/99,Common,Fire,80,Basic,,"[1] Stoke - Flip a coin.  If heads, search your deck for a R Energy card and attach it to this Pokemon.  Shuffle your deck afterward.",Wx2,,3,7.99,28.99,49.99,14.13,,Reverse Holofoil,"[1R] Firebreathing (10+) Flip a coin.  If heads, this attack does 20 more damage."
85962,Growlithe (11),Growlithe 11,https://tcgplayer-cdn.tcgplayer.com/product/85962_200w.jpg,3,1412,https://cpt.tcgcsv.com/gpJ,2023-01-09T18:48:21.327,1,11/99,Common,Fire,80,Basic,,[1R] Combustion (20),Wx2,,2,0.09,0.37,4.3,0.44,,Normal,
85962,Growlithe (11),Growlithe 11,https://tcgplayer-cdn.tcgplayer.com/product/85962_200w.jpg,3,1412,https://cpt.tcgcsv.com/gpJ,2023-01-09T18:48:21.327,1,11/99,Common,Fire,80,Basic,,[1R] Combustion (20),Wx2,,2,3.95,4.17,4.5,4.96,,Reverse Holofoil,
86056,Heavy Ball,Heavy Ball,https://tcgplayer-cdn.tcgplayer.com/product/86056_200w.jpg,3,1412,https://cpt.tcgcsv.com/8rJ,2025-11-11T00:53:05.67,1,88/99,Uncommon,Item,0,Item,You may play as many Item cards as you like during your turn (before your attack).,"Search your deck for a Pokemon with a Retreat Cost of 3 or more, reveal it, and put it into your hand.  Shuffle your deck afterward.",,,,0.27,0.56,19.5,0.59,0.49,Normal,
86056,Heavy Ball,Heavy Ball,https://tcgplayer-cdn.tcgplayer.com/product/86056_200w.jpg,3,1412,https://cpt.tcgcsv.com/8rJ,2025-11-11T00:53:05.67,1,88/99,Uncommon,Item,0,Item,You may play as many Item cards as you like during your turn (before your attack).,"Search your deck for a Pokemon with a Retreat Cost of 3 or more, reveal it, and put it into your hand.  Shuffle your deck afterward.",,,,1.96,2.99,6.27,3.32,,Reverse Holofoil,
86082,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/86082_200w.jpg,3,1412,https://cpt.tcgcsv.com/GrJ,2023-01-09T18:59:11.553,1,65/99,Common,Fighting,90,Basic,,[F] Sand Jet - This attack does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Wx2,L-20,4,0.05,0.24,1.49,0.18,,Normal,[2F] Bite (30)
86082,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/86082_200w.jpg,3,1412,https://cpt.tcgcsv.com/GrJ,2023-01-09T18:59:11.553,1,65/99,Common,Fighting,90,Basic,,[F] Sand Jet - This attack does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Wx2,L-20,4,0.25,0.57,0.99,0.67,,Reverse Holofoil,[2F] Bite (30)
86086,Hippowdon,Hippowdon,https://tcgplayer-cdn.tcgplayer.com/product/86086_200w.jpg,3,1412,https://cpt.tcgcsv.com/LrJ,2025-11-11T00:49:34.58,1,66/99,Uncommon,Fighting,130,Stage 1,,[2F] Sand Bazooka (70) You may move a basic Energy attached to this Pokemon to 1 of your Benched Pokemon.,Wx2,L-20,4,0.1,0.28,1.49,0.28,0.18,Normal,[2FF] Rock Tumble (90) This attack's damage isn't affected by Resistance.
86086,Hippowdon,Hippowdon,https://tcgplayer-cdn.tcgplayer.com/product/86086_200w.jpg,3,1412,https://cpt.tcgcsv.com/LrJ,2025-11-11T00:49:34.58,1,66/99,Uncommon,Fighting,130,Stage 1,,[2F] Sand Bazooka (70) You may move a basic Energy attached to this Pokemon to 1 of your Benched Pokemon.,Wx2,L-20,4,0.27,0.46,2.28,0.47,,Reverse Holofoil,[2FF] Rock Tumble (90) This attack's damage isn't affected by Resistance.
86240,Hydreigon,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/86240_200w.jpg,3,1412,https://cpt.tcgcsv.com/QvJ,2023-01-09T19:06:55.567,1,103/99,Secret Rare,Darkness,150,Stage 2,Dark Aura - All Energy attached to this Pokemon are D Energy instead of their usual type.  (Ability),[DDDD] Berserker Blade (60) Does 40 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Fx2,P-20,3,109.0,160.0,240.08,199.97,,Holofoil,
86306,Jellicent,Jellicent,https://tcgplayer-cdn.tcgplayer.com/product/86306_200w.jpg,3,1412,https://cpt.tcgcsv.com/8xJ,2025-11-11T00:48:06.447,1,35/99,Rare,Water,120,Stage 1,,"[1] Vengeful Wish - If this Pokemon was damage by an attack during your opponent's last turn, this attack does the same amount of damage to the Defending Pokemon.",Lx2,,2,0.4,1.0,2.0,1.1,0.55,Normal,[1WW] Absorb Life (30) Heal 30 damage from this Pokemon.
86306,Jellicent,Jellicent,https://tcgplayer-cdn.tcgplayer.com/product/86306_200w.jpg,3,1412,https://cpt.tcgcsv.com/8xJ,2025-11-11T00:48:06.447,1,35/99,Rare,Water,120,Stage 1,,"[1] Vengeful Wish - If this Pokemon was damage by an attack during your opponent's last turn, this attack does the same amount of damage to the Defending Pokemon.",Lx2,,2,0.99,1.71,3.0,1.69,,Reverse Holofoil,[1WW] Absorb Life (30) Heal 30 damage from this Pokemon.
