productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
183770,Celebi & Venusaur GX,Celebi and Venusaur GX,https://tcgplayer-cdn.tcgplayer.com/product/183770_200w.jpg,3,2377,https://cpt.tcgcsv.com/qwt2,2026-02-02T19:19:46.573,1,"[Tag Team] When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",32.0,42.23,96.95,38.39,37.83,Holofoil,1/181,Ultra Rare,Grass,270,Basic,"[2G] Pollen Hazard (50)
<br>Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.",[2GG] Solar Beam (150),"<span style=""color:Teal""><strong>[2GG+] Evergreen GX (180)</strong>
<br>Heal all damage from this Pokemon. If this Pokemon has at least 1 extra Grass Energy attached to it <em>(in addition to this attack's cost)</em>, shuffle all cards from your discard pile into your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,4,
183771,Celebi & Venusaur GX (Full Art),Celebi and Venusaur GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/183771_200w.jpg,3,2377,https://cpt.tcgcsv.com/rwt2,2022-12-08T20:37:06.2,1,"[Tag Team] When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",55.0,71.85,129.49,62.48,,Holofoil,159/181,Ultra Rare,Grass,270,Basic,"[2G] Pollen Hazard (50)
<br>Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.",[2GG] Solar Beam (150),"<span style=""color:Teal""><strong>[2GG+] Evergreen GX (180)</strong>
<br>Heal all damage from this Pokemon. If this Pokemon has at least 1 extra Grass Energy attached to it <em>(in addition to this attack's cost)</em>, shuffle all cards from your discard pile into your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,4,
183772,Celebi & Venusaur GX (Secret),Celebi and Venusaur GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/183772_200w.jpg,3,2377,https://cpt.tcgcsv.com/swt2,2022-12-08T20:40:20.373,1,"[Tag Team] When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",85.99,120.0,199.69,111.3,,Holofoil,182/181,Secret Rare,Grass,270,Basic,"[2G] Pollen Hazard (50)
<br>Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.",[2GG] Solar Beam (150),"<span style=""color:Teal""><strong>[2GG+] Evergreen GX (180)</strong>
<br>Heal all damage from this Pokemon. If this Pokemon has at least 1 extra Grass Energy attached to it <em>(in addition to this attack's cost)</em>, shuffle all cards from your discard pile into your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,4,
183773,Weedle (2),Weedle 2,https://tcgplayer-cdn.tcgplayer.com/product/183773_200w.jpg,3,2377,https://cpt.tcgcsv.com/twt2,2025-11-21T00:28:56.29,1,,0.1,0.25,1.49,0.26,,Normal,2/181,Common,Grass,40,Basic,"[G] Tangle Drag
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",[G] Bug Bite (10),,Rx2,None,1,
183773,Weedle (2),Weedle 2,https://tcgplayer-cdn.tcgplayer.com/product/183773_200w.jpg,3,2377,https://cpt.tcgcsv.com/twt2,2025-11-21T00:28:56.29,1,,0.35,0.72,2.66,0.64,2.6,Reverse Holofoil,2/181,Common,Grass,40,Basic,"[G] Tangle Drag
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",[G] Bug Bite (10),,Rx2,None,1,
183774,Weedle (3),Weedle 3,https://tcgplayer-cdn.tcgplayer.com/product/183774_200w.jpg,3,2377,https://cpt.tcgcsv.com/vwt2,2025-02-07T20:03:43.527,1,,0.11,0.38,1.49,0.34,,Reverse Holofoil,3/181,Common,Grass,50,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",,,Rx2,None,1,
183774,Weedle (3),Weedle 3,https://tcgplayer-cdn.tcgplayer.com/product/183774_200w.jpg,3,2377,https://cpt.tcgcsv.com/vwt2,2025-02-07T20:03:43.527,1,,0.04,0.2,1.49,0.13,,Normal,3/181,Common,Grass,50,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",,,Rx2,None,1,
183775,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/183775_200w.jpg,3,2377,https://cpt.tcgcsv.com/wwt2,2026-03-10T15:08:43.437,1,"<strong>Ability — Grass Cushion</strong>
<br>If this Pokemon has any Grass Energy attached to it, it takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.1,0.32,1.54,0.33,,Normal,4/181,Uncommon,Grass,80,Stage 1,[2] Bug Bite (20),,,Rx2,None,3,
183775,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/183775_200w.jpg,3,2377,https://cpt.tcgcsv.com/wwt2,2026-03-10T15:08:43.437,1,"<strong>Ability — Grass Cushion</strong>
<br>If this Pokemon has any Grass Energy attached to it, it takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.55,0.79,2.86,0.65,2.31,Reverse Holofoil,4/181,Uncommon,Grass,80,Stage 1,[2] Bug Bite (20),,,Rx2,None,3,
183776,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/183776_200w.jpg,3,2377,https://cpt.tcgcsv.com/xwt2,2022-12-08T19:33:48.643,1,,0.19,0.38,1.49,0.35,0.3,Normal,5/181,Rare,Grass,130,Stage 2,"[G] Destiny Stinger
<br>You can use this attack only if this Pokemon has any damage counters on it. Both Active Pokemon are Knocked Out.","[2] Reckless Charge (90)
<br>This Pokemon does 10 damage to itself.",,Rx2,None,1,
183776,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/183776_200w.jpg,3,2377,https://cpt.tcgcsv.com/xwt2,2022-12-08T19:33:48.643,1,,0.25,0.67,6.9,0.67,,Reverse Holofoil,5/181,Rare,Grass,130,Stage 2,"[G] Destiny Stinger
<br>You can use this attack only if this Pokemon has any damage counters on it. Both Active Pokemon are Knocked Out.","[2] Reckless Charge (90)
<br>This Pokemon does 10 damage to itself.",,Rx2,None,1,
183777,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/183777_200w.jpg,3,2377,https://cpt.tcgcsv.com/zwt2,2025-02-07T20:03:43.587,1,,0.02,0.2,1.49,0.16,,Normal,6/181,Common,Grass,70,Basic,[1] Scratch (10),[1G] Slash (20),,Rx2,None,1,
183777,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/183777_200w.jpg,3,2377,https://cpt.tcgcsv.com/zwt2,2025-02-07T20:03:43.587,1,,0.07,0.35,2.99,0.34,0.26,Reverse Holofoil,6/181,Common,Grass,70,Basic,[1] Scratch (10),[1G] Slash (20),,Rx2,None,1,
183778,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/183778_200w.jpg,3,2377,https://cpt.tcgcsv.com/Bwt2,2025-02-07T20:03:43.65,1,"<strong>Ability — Panic Spores</strong>
<br>Put 2 damage counters on your opponent's Confused Pokemon between turns.",0.25,0.54,2.99,0.54,,Reverse Holofoil,7/181,Rare,Grass,100,Stage 1,"[1G] Mysterious Powder (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Confused.",,,Rx2,None,2,
183778,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/183778_200w.jpg,3,2377,https://cpt.tcgcsv.com/Bwt2,2025-02-07T20:03:43.65,1,"<strong>Ability — Panic Spores</strong>
<br>Put 2 damage counters on your opponent's Confused Pokemon between turns.",0.1,0.35,1.49,0.29,,Normal,7/181,Rare,Grass,100,Stage 1,"[1G] Mysterious Powder (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Confused.",,,Rx2,None,2,
183779,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/183779_200w.jpg,3,2377,https://cpt.tcgcsv.com/Cwt2,2025-02-07T20:03:43.697,1,,0.01,0.2,1.49,0.08,,Normal,8/181,Common,Grass,50,Basic,"[G] Bullet Seed (10x)
<br>Flip 4 coins. This attack does 10 damage for each heads.",,,Rx2,None,1,
183779,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/183779_200w.jpg,3,2377,https://cpt.tcgcsv.com/Cwt2,2025-02-07T20:03:43.697,1,,0.16,0.34,1.0,0.28,0.35,Reverse Holofoil,8/181,Common,Grass,50,Basic,"[G] Bullet Seed (10x)
<br>Flip 4 coins. This attack does 10 damage for each heads.",,,Rx2,None,1,
183780,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/183780_200w.jpg,3,2377,https://cpt.tcgcsv.com/Dwt2,2025-02-07T20:03:43.743,1,,0.2,0.55,1.99,0.54,,Reverse Holofoil,9/181,Rare,Grass,120,Basic,"[2] Grip and Squeeze (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[2G] Guillotine Hug
<br>Flip 2 coins. If both of them are heads, your opponent's Active Pokemon is Knocked Out.",,Rx2,None,3,
183780,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/183780_200w.jpg,3,2377,https://cpt.tcgcsv.com/Dwt2,2025-02-07T20:03:43.743,1,,0.1,0.34,1.49,0.31,,Normal,9/181,Rare,Grass,120,Basic,"[2] Grip and Squeeze (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[2G] Guillotine Hug
<br>Flip 2 coins. If both of them are heads, your opponent's Active Pokemon is Knocked Out.",,Rx2,None,3,
183781,Shaymin Prism Star,Shaymin Prism Star,https://tcgplayer-cdn.tcgplayer.com/product/183781_200w.jpg,3,2377,https://cpt.tcgcsv.com/Fwt2,2025-12-10T22:18:17.607,1,,1.61,4.95,39.99,4.51,1.79,Holofoil,10/181,Prism Rare,Grass,80,Basic,[GG] This attack does 30 damage times the amount of basic Energy attached to all of your Pokemon.,,,Rx2,None,0,
183782,Charmander (11),Charmander 11,https://tcgplayer-cdn.tcgplayer.com/product/183782_200w.jpg,3,2377,https://cpt.tcgcsv.com/Gwt2,2026-03-06T18:56:34.96,1,,0.16,0.36,1.49,0.4,,Normal,11/181,Common,Fire,50,Basic,[R] Scratch (10),"[2] Reprisal (20x)
<br>This attack does 20 damage for each damage counter on this Pokemon.",,Wx2,None,1,
183782,Charmander (11),Charmander 11,https://tcgplayer-cdn.tcgplayer.com/product/183782_200w.jpg,3,2377,https://cpt.tcgcsv.com/Gwt2,2026-03-06T18:56:34.96,1,,0.83,1.7,4.99,1.66,,Reverse Holofoil,11/181,Common,Fire,50,Basic,[R] Scratch (10),"[2] Reprisal (20x)
<br>This attack does 20 damage for each damage counter on this Pokemon.",,Wx2,None,1,
183783,Charmander (12),Charmander 12,https://tcgplayer-cdn.tcgplayer.com/product/183783_200w.jpg,3,2377,https://cpt.tcgcsv.com/Hwt2,2025-02-07T20:03:43.79,1,,0.1,0.34,1.49,0.39,,Normal,12/181,Common,Fire,70,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,,Wx2,None,1,
183783,Charmander (12),Charmander 12,https://tcgplayer-cdn.tcgplayer.com/product/183783_200w.jpg,3,2377,https://cpt.tcgcsv.com/Hwt2,2025-02-07T20:03:43.79,1,,1.0,2.07,5.0,2.24,,Reverse Holofoil,12/181,Common,Fire,70,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,,Wx2,None,1,
183784,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/183784_200w.jpg,3,2377,https://cpt.tcgcsv.com/Jwt2,2022-12-08T19:34:48.95,1,,0.26,0.67,2.5,0.67,,Reverse Holofoil,13/181,Uncommon,Fire,90,Stage 1,"[RR] Fire Fang (30)
<br>Your opponent's Active Pokemon is now Burned.",,,Wx2,None,2,
183784,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/183784_200w.jpg,3,2377,https://cpt.tcgcsv.com/Jwt2,2022-12-08T19:34:48.95,1,,0.05,0.28,2.5,0.28,0.28,Normal,13/181,Uncommon,Fire,90,Stage 1,"[RR] Fire Fang (30)
<br>Your opponent's Active Pokemon is now Burned.",,,Wx2,None,2,
183785,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/183785_200w.jpg,3,2377,https://cpt.tcgcsv.com/Kwt2,2026-02-17T13:05:31.79,1,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on this Pokemon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokemon. Then, shuffle your deck.",9.25,15.5,4321.0,15.5,24.99,Normal,14/181,Rare,Fire,150,Stage 2,"[RR] Continuous Blaze Ball (30+)
<br>Discard all Fire Energy from this Pokemon. This attack does 50 more damage for each card you discarded in this way.",,,Wx2,None,2,
183785,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/183785_200w.jpg,3,2377,https://cpt.tcgcsv.com/Kwt2,2026-02-17T13:05:31.79,1,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on this Pokemon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokemon. Then, shuffle your deck.",14.7,20.0,29.99,17.05,25.24,Reverse Holofoil,14/181,Rare,Fire,150,Stage 2,"[RR] Continuous Blaze Ball (30+)
<br>Discard all Fire Energy from this Pokemon. This attack does 50 more damage for each card you discarded in this way.",,,Wx2,None,2,
183786,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/183786_200w.jpg,3,2377,https://cpt.tcgcsv.com/Lwt2,2025-02-07T20:03:43.837,1,,0.06,0.25,1.49,0.22,,Normal,15/181,Common,Fire,60,Basic,"[1] Tail Whip
<br>Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.",,,Wx2,None,1,
183786,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/183786_200w.jpg,3,2377,https://cpt.tcgcsv.com/Lwt2,2025-02-07T20:03:43.837,1,,0.45,0.75,2.0,0.77,,Reverse Holofoil,15/181,Common,Fire,60,Basic,"[1] Tail Whip
<br>Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.",,,Wx2,None,1,
183787,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/183787_200w.jpg,3,2377,https://cpt.tcgcsv.com/Mwt2,2025-02-07T20:03:43.9,1,"<strong>Ability — Nine Temptations</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 2 Fire Energy cards from your hand. If you do, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",3.11,3.57,9.99,3.76,,Reverse Holofoil,16/181,Rare,Fire,100,Stage 1,[2R] Flame Tail (90),,,Wx2,None,1,
183787,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/183787_200w.jpg,3,2377,https://cpt.tcgcsv.com/Mwt2,2025-02-07T20:03:43.9,1,"<strong>Ability — Nine Temptations</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 2 Fire Energy cards from your hand. If you do, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",0.4,1.07,2.0,1.15,1.45,Normal,16/181,Rare,Fire,100,Stage 1,[2R] Flame Tail (90),,,Wx2,None,1,
183788,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/183788_200w.jpg,3,2377,https://cpt.tcgcsv.com/Nwt2,2025-02-07T20:03:43.977,1,,0.03,0.22,1.49,0.19,,Normal,17/181,Common,Fire,70,Basic,[R] Live Coal (10),"[RR] Stomp (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",,Wx2,None,1,
183788,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/183788_200w.jpg,3,2377,https://cpt.tcgcsv.com/Nwt2,2025-02-07T20:03:43.977,1,,0.2,0.39,2.99,0.4,,Reverse Holofoil,17/181,Common,Fire,70,Basic,[R] Live Coal (10),"[RR] Stomp (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",,Wx2,None,1,
183789,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/183789_200w.jpg,3,2377,https://cpt.tcgcsv.com/Pwt2,2025-02-07T20:03:44.057,1,,0.19,0.46,1.49,0.47,,Reverse Holofoil,18/181,Uncommon,Fire,100,Stage 1,"[R] Searing Flame (20)
<br>Your opponent's Active Pokemon is now Burned.","[RR] Agility (60)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Wx2,None,1,
183789,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/183789_200w.jpg,3,2377,https://cpt.tcgcsv.com/Pwt2,2025-02-07T20:03:44.057,1,,0.05,0.21,1.49,0.19,,Normal,18/181,Uncommon,Fire,100,Stage 1,"[R] Searing Flame (20)
<br>Your opponent's Active Pokemon is now Burned.","[RR] Agility (60)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Wx2,None,1,
183790,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/183790_200w.jpg,3,2377,https://cpt.tcgcsv.com/Qwt2,2024-02-28T03:36:29.953,1,,2.25,2.8,9.99,2.76,3.04,Holofoil,19/181,Holo Rare,Fire,120,Basic,"[R] Top Burner
<br>Discard all Fire Energy from this Pokemon. Then, discard a card from the top of your opponent's deck for each Energy you discarded in this way.","[1RRR] Fire Spin (180)
<br>Discard 3 Energy from this Pokemon.",,Lx2,F-20,2,
183790,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/183790_200w.jpg,3,2377,https://cpt.tcgcsv.com/Qwt2,2024-02-28T03:36:29.953,1,,1.96,2.84,6.0,2.56,,Reverse Holofoil,19/181,Holo Rare,Fire,120,Basic,"[R] Top Burner
<br>Discard all Fire Energy from this Pokemon. Then, discard a card from the top of your opponent's deck for each Energy you discarded in this way.","[1RRR] Fire Spin (180)
<br>Discard 3 Energy from this Pokemon.",,Lx2,F-20,2,
183791,Litten,Litten,https://tcgplayer-cdn.tcgplayer.com/product/183791_200w.jpg,3,2377,https://cpt.tcgcsv.com/Rwt2,2025-02-07T20:03:44.113,1,,0.03,0.22,1.49,0.22,,Normal,20/181,Common,Fire,60,Basic,"[1] Fasten Claws (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,,Wx2,None,1,
183791,Litten,Litten,https://tcgplayer-cdn.tcgplayer.com/product/183791_200w.jpg,3,2377,https://cpt.tcgcsv.com/Rwt2,2025-02-07T20:03:44.113,1,,0.15,0.45,1.49,0.45,,Reverse Holofoil,20/181,Common,Fire,60,Basic,"[1] Fasten Claws (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,,Wx2,None,1,
183792,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/183792_200w.jpg,3,2377,https://cpt.tcgcsv.com/Swt2,2022-12-08T19:35:47.877,1,,0.25,0.38,1.49,0.38,,Reverse Holofoil,21/181,Uncommon,Fire,90,Stage 1,"[1] Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",[3] Claw Slash (60),,Wx2,None,2,
183792,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/183792_200w.jpg,3,2377,https://cpt.tcgcsv.com/Swt2,2022-12-08T19:35:47.877,1,,0.05,0.23,1.49,0.21,0.21,Normal,21/181,Uncommon,Fire,90,Stage 1,"[1] Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",[3] Claw Slash (60),,Wx2,None,2,
183793,Squirtle (22),Squirtle 22,https://tcgplayer-cdn.tcgplayer.com/product/183793_200w.jpg,3,2377,https://cpt.tcgcsv.com/Twt2,2023-06-16T16:09:42.94,1,"<strong>Ability — Floating Shell</strong>
<br>If you have a Stadium card in play this Pokemon has no Retreat Cost.",0.4,0.95,96.95,0.89,4.02,Normal,22/181,Common,Water,50,Basic,[1W] Water Gun (30),,,Gx2,None,1,
183793,Squirtle (22),Squirtle 22,https://tcgplayer-cdn.tcgplayer.com/product/183793_200w.jpg,3,2377,https://cpt.tcgcsv.com/Twt2,2023-06-16T16:09:42.94,1,"<strong>Ability — Floating Shell</strong>
<br>If you have a Stadium card in play this Pokemon has no Retreat Cost.",6.47,10.34,14.99,5.89,,Reverse Holofoil,22/181,Common,Water,50,Basic,[1W] Water Gun (30),,,Gx2,None,1,
183794,Squirtle (23),Squirtle 23,https://tcgplayer-cdn.tcgplayer.com/product/183794_200w.jpg,3,2377,https://cpt.tcgcsv.com/Vwt2,2026-01-15T06:10:26.533,1,,0.25,0.72,96.95,0.72,0.81,Normal,23/181,Common,Water,70,Basic,[1] Tackle (10),[1W] Rain Splash (20),,Gx2,None,1,
183794,Squirtle (23),Squirtle 23,https://tcgplayer-cdn.tcgplayer.com/product/183794_200w.jpg,3,2377,https://cpt.tcgcsv.com/Vwt2,2026-01-15T06:10:26.533,1,,1.99,10.0,96.95,2.91,,Reverse Holofoil,23/181,Common,Water,70,Basic,[1] Tackle (10),[1W] Rain Splash (20),,Gx2,None,1,
183795,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/183795_200w.jpg,3,2377,https://cpt.tcgcsv.com/Wwt2,2025-11-29T04:11:29.303,1,,0.22,0.41,1.61,0.4,0.46,Normal,24/181,Uncommon,Water,90,Stage 1,[2] Tackle (30),[1WW] Waterfall (70),,Gx2,None,2,
183795,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/183795_200w.jpg,3,2377,https://cpt.tcgcsv.com/Wwt2,2025-11-29T04:11:29.303,1,,0.8,1.03,5.0,1.2,,Reverse Holofoil,24/181,Uncommon,Water,90,Stage 1,[2] Tackle (30),[1WW] Waterfall (70),,Gx2,None,2,
183796,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/183796_200w.jpg,3,2377,https://cpt.tcgcsv.com/Xwt2,2026-02-17T13:06:10.087,1,"<strong>Ability — Powerful Squall</strong>
<br>Once during your turn <em>(before your attack)</em>, you may look at the top 6 cards of your deck and attach any number of Water Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",13.36,15.99,49.99,11.81,,Reverse Holofoil,25/181,Rare,Water,160,Stage 2,"[WWW] Hydro Tackle (150)
<br>This Pokemon does 30 damage to itself.",,,Gx2,None,3,
183796,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/183796_200w.jpg,3,2377,https://cpt.tcgcsv.com/Xwt2,2026-02-17T13:06:10.087,1,"<strong>Ability — Powerful Squall</strong>
<br>Once during your turn <em>(before your attack)</em>, you may look at the top 6 cards of your deck and attach any number of Water Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",4.99,8.36,96.95,6.24,7.67,Normal,25/181,Rare,Water,160,Stage 2,"[WWW] Hydro Tackle (150)
<br>This Pokemon does 30 damage to itself.",,,Gx2,None,3,
