productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3
197765,Froakie,Froakie,https://tcgplayer-cdn.tcgplayer.com/product/197765_200w.jpg,3,2594,https://cpt.tcgcsv.com/k7C2,2026-02-16T14:51:26.44,1,SV11/SV94,Shiny Holo Rare,Water,50,Basic,[2] Flop (20),,Gx2,None,1,3.5,5.0,14.55,4.94,7.39,Holofoil,"<strong>Ability — Frubbles</strong>
<br>If this Pokémon has any Water Energy attached to it, it has no Retreat Cost.",
197766,Frogadier,Frogadier,https://tcgplayer-cdn.tcgplayer.com/product/197766_200w.jpg,3,2594,https://cpt.tcgcsv.com/l7C2,2026-02-16T14:51:38.357,1,SV12/SV94,Shiny Holo Rare,Water,80,Stage 1,[W] Water Drip (20),,Gx2,None,1,1.27,3.47,9.69,3.65,7.99,Holofoil,"<strong>Ability — Gale Shuriken</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 damage counters on 1 of your opponent's Pokémon.",
197767,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/197767_200w.jpg,3,2594,https://cpt.tcgcsv.com/m7C2,2026-02-16T15:00:21,1,SV13/SV94,Shiny Holo Rare,Lightning,50,Basic,"[1L] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Fx2,M-20,1,2.0,3.74,9.99,3.75,9.99,Holofoil,"<strong>Ability — Floating Electrons</strong>
<br>If this Pokémon has any Energy attached to it, it has no Retreat Cost.",
197768,Xurkitree,Xurkitree,https://tcgplayer-cdn.tcgplayer.com/product/197768_200w.jpg,3,2594,https://cpt.tcgcsv.com/n7C2,2026-01-23T18:06:24.95,1,SV14/SV94,Shiny Holo Rare,Lightning,120,Basic,"[L] Dazzle Blast (20)
<br>Your opponent's Active Pokémon is now Confused.","[1LL] Cablegram (100)
<br>If you have exactly 3 Prize cards remaining, your opponent's Active Pokémon is now Paralyzed.",Fx2,M-20,1,2.8,3.66,100.0,3.25,15.99,Holofoil,,
197769,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/197769_200w.jpg,3,2594,https://cpt.tcgcsv.com/p7C2,2021-09-14T13:21:17.48,1,SV15/SV94,Shiny Holo Rare,Psychic,100,Basic,"[2P] Venomous Fang (30)
<br>Your opponent's active Pokemon is now Poisoned.",,Px2,None,2,1.07,1.99,9.5,1.71,2.24,Holofoil,"<strong>Ability — More Poison</strong>
<br>Put 1 more damage counter on your opponent's Poisoned Pokemon between turns.",
197770,Leafeon GX,Leafeon GX,https://tcgplayer-cdn.tcgplayer.com/product/197770_200w.jpg,3,2594,https://cpt.tcgcsv.com/q7C2,2019-12-27T16:18:38.81,1,SV46/SV94,Shiny Holo Rare,Grass,200,Stage 1,[2G] Solar Beam (110),"<span style=""color:Teal""><strong>[G] Grand Bloom GX </strong>
<br>For each of your Benched Basic Pokemon, search your deck for a card that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,2,49.99,59.95,149.99,57.65,74.98,Holofoil,"<strong>Ability — Breath of the Leaves</strong>
<br>If this Pokémon is your Active Pokemon, once during your turn <em>(before your attack)</em>, you may heal 50 damage from 1 of your Pokemon that has any Energy attached to it.",
197771,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/197771_200w.jpg,3,2594,https://cpt.tcgcsv.com/r7C2,2026-02-02T20:25:29.213,1,SV16/SV94,Shiny Holo Rare,Psychic,60,Basic,[1] Headbutt (10),[1P] Will-O-Wisp (20),Dx2,F-20,1,1.95,2.49,25.0,2.27,3.0,Holofoil,,
197772,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/197772_200w.jpg,3,2594,https://cpt.tcgcsv.com/s7C2,2025-11-13T23:21:38.247,1,SV17/SV94,Shiny Holo Rare,,60,Basic,"[P] Hypnosis
<br>Your opponent's Active Pokémon is now Asleep.",,Px2,None,1,1.25,2.0,5.0,1.91,2.49,Holofoil,,
197773,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/197773_200w.jpg,3,2594,https://cpt.tcgcsv.com/t7C2,2026-02-02T19:55:49.033,1,SV18/SV94,Shiny Holo Rare,Psychic,90,Stage 1,[1PP] Psychic Sphere (60),,Px2,None,2,1.5,2.2,20.0,2.1,2.06,Holofoil,"<strong>Ability — Psychic Recharge</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Psychic Energy card from your discard pile to 1 of your Benched Pokémon.",
197774,Decidueye GX,Decidueye GX,https://tcgplayer-cdn.tcgplayer.com/product/197774_200w.jpg,3,2594,https://cpt.tcgcsv.com/v7C2,2026-02-16T14:50:10.167,1,SV47/SV94,Shiny Holo Rare,Grass,240,Stage 2,[2G] Razor Leaf (90),"<strong><span style=""color:teal"">[G] Hollow Hunt GX</strong>
<br>Put 3 cards from your discard pile into your hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,2,15.03,23.94,96.95,18.57,25.55,Holofoil,"<strong>Ability — Feather Arrow</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on 1 of your opponent's Pokemon.",
197775,Poipole,Poipole,https://tcgplayer-cdn.tcgplayer.com/product/197775_200w.jpg,3,2594,https://cpt.tcgcsv.com/w7C2,2026-02-16T14:57:49.79,1,SV19/SV94,Shiny Holo Rare,Psychic,70,Basic,"[1] Spit Poison 
<br>Your opponent's Active Pokémon is now Poisoned.","[1P] Knockout Reviver 
<br>During your opponent's next turn, if this Pokémon is Knocked Out, your opponent can't take any Prize cards for it.",Px2,None,1,3.0,4.54,10.99,4.46,5.2,Holofoil,,
197776,Golisopod GX,Golisopod GX,https://tcgplayer-cdn.tcgplayer.com/product/197776_200w.jpg,3,2594,https://cpt.tcgcsv.com/x7C2,2026-02-02T20:30:12.493,1,SV48/SV94,Shiny Holo Rare,Grass,210,Stage 1,"[G] First Impression (30+)
<br>If this Pokemon was on the Bench and became your Active Pokemon this turn, this attack does 90 more damage.","[2G] Armor Press (100)
<br>During your opponent's next turn, this Pokemon takes 20 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,None,3,7.0,9.95,19.99,8.4,9.3,Holofoil,,"<span style=""color:Teal"">[2G] Crossing Cut GX (150)
<br>Switch this Pokemon with 1 of your Benched Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
197777,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/197777_200w.jpg,3,2594,https://cpt.tcgcsv.com/z7C2,2026-02-16T14:58:59.213,1,SV20/SV94,Shiny Holo Rare,Fighting,100,Basic,[1F] Rock Throw (40),,Wx2,None,2,1.97,3.12,25.0,2.9,,Holofoil,"<strong>Ability — Roadblock</strong>
<br>Your opponent can't have more than 4 Benched Pokemon. If they have 5 or more Benched Pokemon, they discard Benched Pokemon until they have 4 Pokemon on the Bench. If more than one effect changes the number of Benched Pokemon allowed, use the smaller number.",
197778,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/197778_200w.jpg,3,2594,https://cpt.tcgcsv.com/B7C2,2026-02-16T14:57:56.52,1,SV21/SV94,Shiny Holo Rare,Fighting,70,Basic,"[1] Detect
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",[F] Jab (10),Px2,None,1,7.39,9.13,22.71,8.46,11.55,Holofoil,,
197779,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/197779_200w.jpg,3,2594,https://cpt.tcgcsv.com/C7C2,2026-02-10T23:44:36.677,1,SV22/SV94,Shiny Holo Rare,Fighting,110,Stage 1,"[1F] Missile Jab (70)
<br>This attack's damage isn't affected by Resistance.",,Px2,None,1,12.8,15.0,25.99,13.75,12.8,Holofoil,"<strong>Ability — Precognitive Aura</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have Garchomp in play, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",
197780,Charizard GX,Charizard GX,https://tcgplayer-cdn.tcgplayer.com/product/197780_200w.jpg,3,2594,https://cpt.tcgcsv.com/D7C2,2026-01-27T22:59:10.86,1,SV49/SV94,Shiny Holo Rare,Fire,250,Stage 2,[3] Wing Attack (70),"[2RRR] Crimson Storm (300)
<br> Discard 3 Fire Energy from this Pokemon.",Wx2,None,2,499.94,826.0,899.99,601.25,799.99,Holofoil,,"<span style=""color:Teal"">[2R] Raging Out GX
<br>Discard the top 10 cards of your opponent's deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
197781,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/197781_200w.jpg,3,2594,https://cpt.tcgcsv.com/F7C2,2026-02-16T14:58:02.767,1,SV23/SV94,Shiny Holo Rare,Fighting,70,Basic,"[1F] Surprise Attack (50)
<br>Flip a coin. If tails, this attack does nothing.",,Gx2,None,1,2.0,3.0,21.59,2.89,,Holofoil,,
197782,Ho-Oh GX,Ho Oh GX,https://tcgplayer-cdn.tcgplayer.com/product/197782_200w.jpg,3,2594,https://cpt.tcgcsv.com/G7C2,2026-02-02T20:22:04.08,1,SV50/SV94,Shiny Holo Rare,Fire,190,Basic,"[2R] Sacred Fire
<br>This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[1RRR] Phoenix Burn (180)
<br>This Pokemon can't use Phoenix Burn during your next turn.",Lx2,F-20,2,30.0,36.23,51.99,32.77,32.39,Holofoil,,"<span style=""color:Teal"">[2R] Eternal Flame GX
<br>Put 3 in any combination of Fire Pokemon-GX or Fire Pokemon-EX from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
197783,Buzzwole,Buzzwole,https://tcgplayer-cdn.tcgplayer.com/product/197783_200w.jpg,3,2594,https://cpt.tcgcsv.com/H7C2,2026-02-02T19:54:22.433,1,SV24/SV94,Shiny Holo Rare,Fighting,130,Basic,"[F] Sledgehammer (30+)
<br>If your opponent has exactly 4 Prize cards remaining, this attack does 90 more damage.","[1FF] Swing Around (80+)
<br>Flip 2 coins. This attack does 20 more damage for each heads.",Px2,None,2,2.25,3.09,9.99,3.38,9.99,Holofoil,,
197784,Zorua,Zorua,https://tcgplayer-cdn.tcgplayer.com/product/197784_200w.jpg,3,2594,https://cpt.tcgcsv.com/J7C2,2026-02-16T15:00:26.993,1,SV25/SV94,Shiny Holo Rare,Darkness,60,Basic,[D] Stampede (10),[2] Ram (20),Fx2,P-20,1,7.5,10.0,29.99,9.14,9.05,Holofoil,,
197785,Reshiram GX,Reshiram GX,https://tcgplayer-cdn.tcgplayer.com/product/197785_200w.jpg,3,2594,https://cpt.tcgcsv.com/K7C2,2026-02-10T22:58:32.46,1,SV51/SV94,Shiny Holo Rare,Fire,180,Basic,"[1] Flame Charge
<br>Search your deck for 2 basic Fire Energy card and attach them to this Pokemon. Then, shuffle your deck.","[1RRR] Scorching Pillar (110)
<br>Your opponent’s Active Pokemon is now Burned.",Wx2,None,2,37.0,47.02,130.95,42.26,47.04,Holofoil,,"<span style=""color:Teal""><strong>[1RRR] Vermilion GX (180)</strong>
<br>You may attach up to 5 Fire Energy from your hand to your Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>"
197786,Guzzlord,Guzzlord,https://tcgplayer-cdn.tcgplayer.com/product/197786_200w.jpg,3,2594,https://cpt.tcgcsv.com/L7C2,2026-02-03T03:53:45.643,1,SV26/SV94,Shiny Holo Rare,Darkness,160,Basic,"[DDDD] Lord's Valley (160)
<br>If you have exactly 2, 4, or 6 Prize cards remaining, discard the top 10 cards of your deck.",,Fx2,P-20,4,2.75,4.37,96.95,4.2,18.68,Holofoil,,
197787,Turtonator GX,Turtonator GX,https://tcgplayer-cdn.tcgplayer.com/product/197787_200w.jpg,3,2594,https://cpt.tcgcsv.com/M7C2,2026-02-02T20:33:40.15,1,SV52/SV94,Shiny Holo Rare,Fire,190,Basic,"[2] Shell Trap (20)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <i>(even if this Pokemon is Knocked Out)</i>, put 8 damage counters on the Attacking Pokemon.","[1RR] Bright Flame (160)
<br>Discard 2 Fire Energy from this Pokemon.",Wx2,None,3,4.87,6.85,20.0,6.19,7.12,Holofoil,,"<b><font color=""teal"">[R] Nitro Tank GX</b>
<br>Attach 5 Fire Energy cards from your discard pile to your Pokemon in any way you like. <i>(You can't use more than 1 GX attack in a game.)</i></font>"
197788,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/197788_200w.jpg,3,2594,https://cpt.tcgcsv.com/N7C2,2026-03-10T15:13:52.19,1,SV27/SV94,Shiny Holo Rare,Metal,60,Basic,"[1] Searching Magnet
<br>Search your deck for up to 3 Metal Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",[M] Tackle (10),Rx2,P-20,1,0.92,2.14,9.5,2.05,2.74,Holofoil,,
197789,Alolan Ninetales GX,Alolan Ninetales GX,https://tcgplayer-cdn.tcgplayer.com/product/197789_200w.jpg,3,2594,https://cpt.tcgcsv.com/P7C2,2026-02-16T14:47:48.1,1,SV53/SV94,Shiny Holo Rare,Water,210,Stage 1,"[2] Ice Blade 
<br>This attack does 50 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1WW] Blizzard Edge (160)
<br>Discard 2 Energy from this Pokemon.",Mx2,None,1,34.99,49.99,100.0,41.73,59.98,Holofoil,,"<b><font color=""teal"">[2] Ice Path GX</b>
<br>Move all damage counters from this Pokemon to your opponent's Active Pokemon.<i>(You can't use more than 1 GX attack in a game.)</i></font>"
197790,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/197790_200w.jpg,3,2594,https://cpt.tcgcsv.com/Q7C2,2026-02-16T14:55:59.67,1,SV28/SV94,Shiny Holo Rare,Metal,90,Stage 1,[M] Ram (20),"[1MM] Zap Cannon (80)
<br>This Pokemon can't use Zap Cannon during your next turn.",Rx2,P-20,2,2.66,3.55,14.69,3.49,6.25,Holofoil,,
197791,Articuno GX,Articuno GX,https://tcgplayer-cdn.tcgplayer.com/product/197791_200w.jpg,3,2594,https://cpt.tcgcsv.com/R7C2,2026-02-16T14:48:55.433,1,SV54/SV94,Shiny Holo Rare,Water,170,Basic,[1WW] Ice Wing (130),"<span style=""color:Teal""><strong>[W] Cold Crush GX</strong>
<br>Discard all Energy from both Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Mx2,None,2,30.0,34.25,149.0,30.75,33.99,Holofoil,"<strong>Ability — Legendary Ascent</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may switch it with your Active Pokémon. If you do, move any number of Water Energy from your other Pokémon to this Pokémon.",
197792,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/197792_200w.jpg,3,2594,https://cpt.tcgcsv.com/S7C2,2026-03-10T15:16:28.727,1,SV29/SV94,Shiny Holo Rare,Metal,150,Stage 2,"[1MMM] Zap Cannon (130)
<br>This Pokemon can't use Zap Cannon during your next turn.",,Rx2,P-20,2,1.74,2.6,9.69,2.56,3.48,Holofoil,"<strong>Ability — Magnetic Circuit</strong>
<br>As often as you like during your turn <em>(before your attack)</em>, you may attach a Metal Energy card from your hand to 1 of your Pokemon.",
197793,Beldum,Beldum,https://tcgplayer-cdn.tcgplayer.com/product/197793_200w.jpg,3,2594,https://cpt.tcgcsv.com/T7C2,2026-02-02T20:19:49.5,1,SV30/SV94,Shiny Holo Rare,Metal,60,Basic,"[M] Core Beam (20)
<br>Discard a Metal Energy from this Pokemon.",,Rx2,P-20,1,1.24,2.25,9.95,2.03,2.33,Holofoil,,
197794,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/197794_200w.jpg,3,2594,https://cpt.tcgcsv.com/V7C2,2026-02-16T14:56:04.53,1,SV31/SV94,Shiny Holo Rare,Metal,90,Stage 1,[1] Ram (20),"[1MM] Core Beam (80)
<br>Discard a Metal Energy from this Pokemon.",Rx2,P-20,3,1.85,3.17,9.95,2.98,5.0,Holofoil,,
197795,Glaceon GX,Glaceon GX,https://tcgplayer-cdn.tcgplayer.com/product/197795_200w.jpg,3,2594,https://cpt.tcgcsv.com/W7C2,2019-12-27T16:17:27.337,1,SV55/SV94,Shiny Holo Rare,Water,200,Stage 1,"[2W] Frost Bullet (90)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<span style=""color:Teal""><strong>[2W] Polar Spear GX (50x)</strong>
<br>This attack does 50 damage for each damage counter on your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Mx2,None,2,36.84,45.0,99.99,41.14,47.49,Holofoil,"<strong>Ability — Freezing Gaze</strong>
<br>As long as this Pokemon is your Active Pokemon, your opponent's Pokemon GX and Pokemon EX in play, in their hand, and in their discard pile have no Abilities, except for Freezing Gaze.",
197796,Celesteela,Celesteela,https://tcgplayer-cdn.tcgplayer.com/product/197796_200w.jpg,3,2594,https://cpt.tcgcsv.com/X7C2,2026-02-02T20:20:15.093,1,SV32/SV94,Shiny Holo Rare,Metal,140,Basic,"[4M] Moonraker (160)
<br>If the total of both players’ remaining Prize cards is 6, this attack’s cost is Metal.",,Lx2,F-20,4,1.89,4.12,96.95,4.12,6.89,Holofoil,,
197797,Greninja GX,Greninja GX,https://tcgplayer-cdn.tcgplayer.com/product/197797_200w.jpg,3,2594,https://cpt.tcgcsv.com/Z7C2,2026-02-02T19:55:10.233,1,SV56/SV94,Shiny Holo Rare,Water,230,Stage 2,"[2W] Haze Slash (110)
<br>You may shuffle this Pokémon and all cards attached to it into your deck.","<span style=""color:Teal""><strong>[2W] Shadowy Hunter GX</strong>
<br>This attack does 130 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) (You can't use more than 1 GX attack in a game.)</em></span>",Gx2,None,2,69.8,80.0,188.0,73.46,89.99,Holofoil,"<strong>Ability — Shuriken Flurry</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 3 damage counters on 1 of your opponent's Pokémon.",
197798,Kartana,Kartana,https://tcgplayer-cdn.tcgplayer.com/product/197798_200w.jpg,3,2594,https://cpt.tcgcsv.com/-7C2,2026-02-16T14:54:31.463,1,SV33/SV94,Shiny Holo Rare,Metal,60,Basic,"[MM] Kamikaze (40+)
<br>If your opponent has 6 Prize cards remaining, this attack does 90 more damage.",,Rx2,P-20,1,1.5,2.65,9.99,2.56,2.47,Holofoil,,
197799,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/197799_200w.jpg,3,2594,https://cpt.tcgcsv.com/_7C2,2026-02-16T14:57:51.07,1,SV34/SV94,Shiny Holo Rare,Fairy,60,Basic,"[Y] Draining Kiss (10)
<br>Heal 10 damage from this Pokemon.",,Mx2,D-20,1,3.0,5.74,96.95,5.52,9.99,Holofoil,,
197800,Electrode GX,Electrode GX,https://tcgplayer-cdn.tcgplayer.com/product/197800_200w.jpg,3,2594,https://cpt.tcgcsv.com/08C2,2026-02-16T14:51:16.117,1,SV57/SV94,Shiny Holo Rare,Lightning,190,Stage 1,[1L] Electro Ball (50),"<span style=""color:Teal""><strong>[1L] Crush and Burn GX (30+)</strong>
<br>Discard any amount of Energy from your Pokémon. This attack does 50 more damage for each card you discarded in this way.  <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,M-20,1,10.25,13.81,29.99,12.62,17.99,Holofoil,"<strong>Ability — Extra Energy Bomb</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach 5 Energy cards from your discard pile to your Pokémon, except Pokémon-GX or Pokémon-EX, in any way you like. If you do, this Pokémon is Knocked Out.",
197801,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/197801_200w.jpg,3,2594,https://cpt.tcgcsv.com/28C2,2026-02-02T20:22:52.59,1,SV35/SV94,Shiny Holo Rare,Fairy,80,Stage 1,[1] Smack (20),[1Y] Magical Shot (30),Mx2,D-20,1,3.78,5.37,9.4,5.46,,Holofoil,,
197802,Diancie,Diancie,https://tcgplayer-cdn.tcgplayer.com/product/197802_200w.jpg,3,2594,https://cpt.tcgcsv.com/38C2,2026-01-29T18:57:03.143,1,SV36/SV94,Shiny Holo Rare,Fairy,90,Basic,"[Y] Sparkling Wish
<br>Search your deck for a card that evolves from 1 of your Pokemon and put it onto that Pokemon to evolve it. Then, shuffle your deck.","[1Y] Diamond Storm (30)
<br>Heal 30 damage from each of your Fairy Pokemon.",Mx2,D-20,1,2.45,3.54,7.99,3.57,5.2,Holofoil,,
197803,Xurkitree GX,Xurkitree GX,https://tcgplayer-cdn.tcgplayer.com/product/197803_200w.jpg,3,2594,https://cpt.tcgcsv.com/58C2,2026-02-02T20:33:44.883,1,SV58/SV94,Shiny Holo Rare,Lightning,180,Basic,"[1LL] Rumbling Waves (100)
<br>Discard the top card of your opponent's deck.","<span style=""color:DarkRed""><strong>[L] Lighting GX</strong>
<br>Your opponent reveals their hand. Add a card you find there to their Prize cards face down. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,M-20,2,13.73,17.0,39.69,15.23,19.98,Holofoil,"<strong>Ability — Flashing Head</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon that have any Special Energy attached to them.",
197804,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/197804_200w.jpg,3,2594,https://cpt.tcgcsv.com/68C2,2026-02-16T14:48:40.963,1,SV37/SV94,Shiny Holo Rare,Dragon,80,Stage 1,[2] Pierce (20),,Yx2,None,1,3.0,5.31,19.99,5.17,8.04,Holofoil,"<strong>Ability — Fight Song</strong>
<br>Your Dragon Pokemon’s attacks do 20 more damage to your opponent’s Active Pokemon (before applying Weakness and Resistance).",
197805,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/197805_200w.jpg,3,2594,https://cpt.tcgcsv.com/78C2,2026-02-16T14:53:21.617,1,SV38/SV94,Shiny Holo Rare,Dragon,50,Basic,"[F] Ascension
<br>Search your deck for a card that evolves from this Pokemon and put it onto this Pokemon to evolve it. Then, shuffle your deck.",.,Yx2,None,1,1.99,3.47,19.69,3.28,3.88,Holofoil,,
