productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
84686,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84686_200w.jpg,3,1429,https://cpt.tcgcsv.com/LTH,2022-12-01T20:46:08.863,1,103/113,Rare,Special Energy,,,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is Darkness or has Dark in its name.  Darkness Energy provides Darkness Energy.  <em>(Doesn't count as a basic Energy card.)</em>",,,,,3.47,5.04,7.69,5.93,,Reverse Holofoil,
84832,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/84832_200w.jpg,3,1429,https://cpt.tcgcsv.com/GXH,2026-02-24T01:43:16.233,1,35/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Ditto.",F,,1,16.95,16.95,18.0,36.7,,Normal,
84832,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/84832_200w.jpg,3,1429,https://cpt.tcgcsv.com/GXH,2026-02-24T01:43:16.233,1,35/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Ditto.",F,,1,149.99,172.49,194.98,80.75,,Reverse Holofoil,
84833,Ditto (Bulbasaur),Ditto Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84833_200w.jpg,3,1429,https://cpt.tcgcsv.com/HXH,2025-11-20T03:20:05.54,1,36/113,Uncommon,Grass,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,72.06,92.0,149.99,77.21,,Normal,
84833,Ditto (Bulbasaur),Ditto Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84833_200w.jpg,3,1429,https://cpt.tcgcsv.com/HXH,2025-11-20T03:20:05.54,1,36/113,Uncommon,Grass,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,399.99,440.0,3652.36,136.0,,Reverse Holofoil,
84834,Ditto - 037/113 (Charmander),Ditto 037 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84834_200w.jpg,3,1429,https://cpt.tcgcsv.com/JXH,2025-11-20T03:19:10.65,1,37/113,Uncommon,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)","[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Ditto.",W,None,1,32.0,38.99,70.0,37.5,,Normal,
84834,Ditto - 037/113 (Charmander),Ditto 037 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84834_200w.jpg,3,1429,https://cpt.tcgcsv.com/JXH,2025-11-20T03:19:10.65,1,37/113,Uncommon,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)","[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Ditto.",W,None,1,127.65,141.88,199.99,181.98,,Reverse Holofoil,
84835,Ditto - 038/113 (Mr. Mime),Ditto 038 113 Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/84835_200w.jpg,3,1429,https://cpt.tcgcsv.com/KXH,2024-04-11T18:14:53.127,1,38/113,Uncommon,Psychic,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Copy 
<br>Choose 1 of the Defending Pokemon's attacks.  Copy copies that attack.  This attack does nothing if Ditto doesn't have the Energy necessary to use that attack. <i> (You must still do anything else required for that attack.) </i>Ditto performs that attack.",P,None,1,40.99,66.98,75.0,34.71,,Normal,
84835,Ditto - 038/113 (Mr. Mime),Ditto 038 113 Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/84835_200w.jpg,3,1429,https://cpt.tcgcsv.com/KXH,2024-04-11T18:14:53.127,1,38/113,Uncommon,Psychic,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Copy 
<br>Choose 1 of the Defending Pokemon's attacks.  Copy copies that attack.  This attack does nothing if Ditto doesn't have the Energy necessary to use that attack. <i> (You must still do anything else required for that attack.) </i>Ditto performs that attack.",P,None,1,96.95,120.21,143.47,97.62,,Reverse Holofoil,
84836,Ditto - 039/113 (Pikachu),Ditto 039 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84836_200w.jpg,3,1429,https://cpt.tcgcsv.com/LXH,2024-04-11T18:14:59.697,1,39/113,Uncommon,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)",[1L] Thunderbolt (40) Discard all Energy cards attached to Ditto.,F,,1,39.99,50.0,59.95,55.58,,Normal,
84837,Ditto - 040/113 (Squirtle),Ditto 040 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84837_200w.jpg,3,1429,https://cpt.tcgcsv.com/MXH,2024-04-11T18:15:39.833,1,40/113,Uncommon,Water,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Smash Turn (20) 
<br>After your attack, you may switch Ditto with 1 of your Benched Pokemon.",L,None,1,47.94,79.99,89.98,48.43,,Normal,
84837,Ditto - 040/113 (Squirtle),Ditto 040 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84837_200w.jpg,3,1429,https://cpt.tcgcsv.com/MXH,2024-04-11T18:15:39.833,1,40/113,Uncommon,Water,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Smash Turn (20) 
<br>After your attack, you may switch Ditto with 1 of your Benched Pokemon.",L,None,1,189.97,195.0,201.3,245.0,,Reverse Holofoil,
84838,Ditto - 61/113 (Charmander),Ditto 61 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84838_200w.jpg,3,1429,https://cpt.tcgcsv.com/NXH,2024-04-11T18:15:46.153,1,061/113,Common,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Ditto.",W,None,1,29.25,34.99,99.99,29.24,99.99,Normal,
84838,Ditto - 61/113 (Charmander),Ditto 61 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84838_200w.jpg,3,1429,https://cpt.tcgcsv.com/NXH,2024-04-11T18:15:46.153,1,061/113,Common,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Ditto.",W,None,1,119.99,119.99,119.99,154.49,,Reverse Holofoil,
84839,Ditto (Geodude),Ditto Geodude,https://tcgplayer-cdn.tcgplayer.com/product/84839_200w.jpg,3,1429,https://cpt.tcgcsv.com/PXH,2024-04-11T18:16:06.793,1,62/113,Common,Fighting,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon).",W,None,1,13.5,25.39,99.99,19.52,,Normal,
84839,Ditto (Geodude),Ditto Geodude,https://tcgplayer-cdn.tcgplayer.com/product/84839_200w.jpg,3,1429,https://cpt.tcgcsv.com/PXH,2024-04-11T18:16:06.793,1,62/113,Common,Fighting,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon).",W,None,1,89.99,172.07,181.99,161.5,,Reverse Holofoil,
84840,Ditto - 63/113 (Pikachu),Ditto 63 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84840_200w.jpg,3,1429,https://cpt.tcgcsv.com/QXH,2024-04-11T18:15:52.143,1,063/113,Common,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em>If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,47.05,69.95,99.99,44.98,,Normal,
84840,Ditto - 63/113 (Pikachu),Ditto 63 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84840_200w.jpg,3,1429,https://cpt.tcgcsv.com/QXH,2024-04-11T18:15:52.143,1,063/113,Common,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em>If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,99.97,121.11,194.98,224.5,,Reverse Holofoil,
84841,Ditto - 64/113 (Squirtle),Ditto 64 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84841_200w.jpg,3,1429,https://cpt.tcgcsv.com/RXH,2024-04-11T18:15:56.91,1,064/113,Common,Water,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Spiral Drain (20) 
<br>Remove 3 damage counters from Ditto <i>(all if there are less than 3).</i>",L,None,1,30.06,41.5,140.39,34.69,,Normal,
84905,Dragonair - 41/113 (Delta Species),Dragonair 41 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84905_200w.jpg,3,1429,https://cpt.tcgcsv.com/7-H,2024-04-11T18:16:11.133,1,041/113,Uncommon,Lightning,70,Stage 1,,"[2] Slam (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",C,FG,1,2.65,5.99,12.0,5.45,,Normal,[2L] Dragon Rage (40)
84905,Dragonair - 41/113 (Delta Species),Dragonair 41 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84905_200w.jpg,3,1429,https://cpt.tcgcsv.com/7-H,2024-04-11T18:16:11.133,1,041/113,Uncommon,Lightning,70,Stage 1,,"[2] Slam (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",C,FG,1,51.46,74.99,99.95,46.48,,Reverse Holofoil,[2L] Dragon Rage (40)
84906,Dragonair - 42/113 (Delta Species),Dragonair 42 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84906_200w.jpg,3,1429,https://cpt.tcgcsv.com/8-H,2024-04-11T18:16:16.143,1,042/113,Uncommon,Lightning,70,Stage 1,,"[1L] Twister (20) 
<br>Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",C,FG,2,5.0,20.0,35.0,5.85,,Normal,
84906,Dragonair - 42/113 (Delta Species),Dragonair 42 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84906_200w.jpg,3,1429,https://cpt.tcgcsv.com/8-H,2024-04-11T18:16:16.143,1,042/113,Uncommon,Lightning,70,Stage 1,,"[1L] Twister (20) 
<br>Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",C,FG,2,59.99,1723.0,3386.0,44.7,,Reverse Holofoil,
84917,Dragonite (Delta Species),Dragonite Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84917_200w.jpg,3,1429,https://cpt.tcgcsv.com/m-H,2024-04-11T18:16:23.117,1,3/113,Holo Rare,Metal Lightning,100,Stage 2,"<b>Poke-POWER</b> Delta Charge  
<br>Once during your turn <em>(before your attack)</em>, you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokemon.  This power can't be used if Dragonite is affected by a Special Condition.","[1L] Agility (30) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Dragonite during your opponent's next turn.",C,FG,2,199.95,225.0,299.95,159.24,,Holofoil,[2LM] Heavy Impact (70)
84917,Dragonite (Delta Species),Dragonite Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84917_200w.jpg,3,1429,https://cpt.tcgcsv.com/m-H,2024-04-11T18:16:23.117,1,3/113,Holo Rare,Metal Lightning,100,Stage 2,"<b>Poke-POWER</b> Delta Charge  
<br>Once during your turn <em>(before your attack)</em>, you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokemon.  This power can't be used if Dragonite is affected by a Special Condition.","[1L] Agility (30) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Dragonite during your opponent's next turn.",C,FG,2,169.25,284.6,399.95,183.33,,Reverse Holofoil,[2LM] Heavy Impact (70)
84940,Dratini - 065/113 (Delta Species),Dratini 065 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84940_200w.jpg,3,1429,https://cpt.tcgcsv.com/Q-H,2024-04-11T18:16:28.773,1,65/113,Common,Lightning,50,Basic,,[1] Hook (10),C,FG,1,0.69,1.31,12.95,1.97,,Normal,"[1L] Thunder Jolt (30) 
<br>Flip a coin.  If tails, Dratini does 10 damage to itself."
