productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
86467,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/86467_200w.jpg,3,1414,https://cpt.tcgcsv.com/mCJ,2022-09-23T20:51:07.507,1,008/017,Uncommon,Psychic,80,Stage 1,,"[P] Psychic Research
<br>Search your discard pile for a Supporter card and use the effect of that card as the effect of this attack. <em>(The Supporter card remains in your discard pile.)</em>",P+20,,1,10.0,11.19,39.99,11.9,,Holofoil,"[2P] Telekinesis
<br>Choose 1 of your opponent's Pokémon. This attack does 40 damage to that Pokémon. This attack's damage isn't affected by Weakness or Resistance."
86652,Latias,Latias,https://tcgplayer-cdn.tcgplayer.com/product/86652_200w.jpg,3,1414,https://cpt.tcgcsv.com/3HJ,2022-09-23T20:51:57.017,1,003/017,Rare,Colorless,80,Basic,,"[1] Miraculous Light (10)
<br>Remove 1 damage counter and all Special Conditions from Latias.",C+20,F-20,1,4.25,6.14,24.0,15.72,,Normal,"[1RW] Mist Ball (80)
<br>Discard a Fire Energy and a Water Energy attached to Latias."
86652,Latias,Latias,https://tcgplayer-cdn.tcgplayer.com/product/86652_200w.jpg,3,1414,https://cpt.tcgcsv.com/3HJ,2022-09-23T20:51:57.017,1,003/017,Rare,Colorless,80,Basic,,"[1] Miraculous Light (10)
<br>Remove 1 damage counter and all Special Conditions from Latias.",C+20,F-20,1,7.22,22.02,56.2,22.5,,Holofoil,"[1RW] Mist Ball (80)
<br>Discard a Fire Energy and a Water Energy attached to Latias."
86666,Latios,Latios,https://tcgplayer-cdn.tcgplayer.com/product/86666_200w.jpg,3,1414,https://cpt.tcgcsv.com/lHJ,2024-04-01T05:30:39.493,1,004/017,Rare,Colorless,90,Basic,,"[1] Energy Draw (10)
<br>Flip a coin. If heads, search your deck for a basic Energy card and attach it to Latios. Shuffle your deck afterward.",C+20,F-20,2,10.79,12.58,29.96,18.66,,Normal,"[2GL] Luster Purge (120)
<br>Discard 3 Energy attached to Latios."
86666,Latios,Latios,https://tcgplayer-cdn.tcgplayer.com/product/86666_200w.jpg,3,1414,https://cpt.tcgcsv.com/lHJ,2024-04-01T05:30:39.493,1,004/017,Rare,Colorless,90,Basic,,"[1] Energy Draw (10)
<br>Flip a coin. If heads, search your deck for a basic Energy card and attach it to Latios. Shuffle your deck afterward.",C+20,F-20,2,9.4,11.58,56.2,15.5,,Holofoil,"[2GL] Luster Purge (120)
<br>Discard 3 Energy attached to Latios."
87202,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87202_200w.jpg,3,1414,https://cpt.tcgcsv.com/3VJ,2022-09-23T20:55:04.493,1,014/017,Common,Lightning,50,Basic,,"[L] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F+10,M-20,1,0.99,1.65,5.0,1.75,,Normal,[1L] Static Shock (20)
87581,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/87581_200w.jpg,3,1414,https://cpt.tcgcsv.com/F2K,2022-09-23T20:56:15.86,1,005/017,Rare,Grass,80,Stage 1,,"[0] Silver Wind
<br>During your next turn, if an attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance.)</em>, that attack does 40 more damage.",R+20,F-20,,1.06,1.59,7.34,1.06,,Normal,"[1G] Raging Scales (30+)
<br>If Mothim has any damage counters on it, this attack does 30 damage plus 40 more damage."
87581,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/87581_200w.jpg,3,1414,https://cpt.tcgcsv.com/F2K,2022-09-23T20:56:15.86,1,005/017,Rare,Grass,80,Stage 1,,"[0] Silver Wind
<br>During your next turn, if an attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance.)</em>, that attack does 40 more damage.",R+20,F-20,,0.75,1.99,5.23,1.7,,Holofoil,"[1G] Raging Scales (30+)
<br>If Mothim has any damage counters on it, this attack does 30 damage plus 40 more damage."
88562,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88562_200w.jpg,3,1414,https://cpt.tcgcsv.com/grK,2022-09-23T20:57:10.84,1,015/017,Common,Psychic,60,Basic,,[1] Smack (10),P+10,,1,39.99,40.98,96.95,4.5,96.95,Normal,"[P] Confuse Ray
<br>Flip a coin. If heads, the Defending Pokémon is now Confused."
89067,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/89067_200w.jpg,3,1414,https://cpt.tcgcsv.com/mFK,2025-01-08T07:03:26.94,1,016/017,Common,Colorless,60,Basic,,"[1] Grope
<br>Look at the top 2 cards of your deck, choose 1 of them and put it into your hand. Put the other on the bottom of your deck.",F+10,,1,0.98,1.25,4.99,1.77,,Normal,[1] Scratch (10)
89462,Spinda,Spinda,https://tcgplayer-cdn.tcgplayer.com/product/89462_200w.jpg,3,1414,https://cpt.tcgcsv.com/gPK,2023-02-06T21:08:35.83,1,017/017,Common,Colorless,70,Basic,,"[1] Dish Out
<br>Draw a card from the top and the bottom of your deck.",F+20,,1,0.73,0.99,2.0,1.23,,Normal,"[1] Synchro Punch (10+)
<br>If any basic Energy card attached to Spinda is the same type as any Energy attached to the Defending Pokémon, this attack does 10 damage plus 30 more damage."
89505,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89505_200w.jpg,3,1414,https://cpt.tcgcsv.com/7QK,2022-09-23T21:00:21.343,1,009/017,Uncommon,Colorless,70,Basic,,"[0] Lead
<br>Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",F+20,,1,2.53,8.77,15.0,9.0,,Normal,"[2] Frighten Horn (20)
<br>If the Defending Pokémon isn't an Evolved Pokémon, that Pokémon is now Confused."
90643,Wormadam Sandy Cloak,Wormadam Sandy Cloak,https://tcgplayer-cdn.tcgplayer.com/product/90643_200w.jpg,3,1414,https://cpt.tcgcsv.com/TgL,2022-09-23T21:01:30.697,1,010/017,Uncommon,Fighting,80,Stage 1,"<strong>Poké-BODY — Sandy Cloak</strong>
<br>
Prevent all effects of attacks, excluding damage, done to Wormadam Sandy Cloak.","[2F] Push Over (40+)
<br>Does 40 damage plus 10 more damage for each Fighting Energy attached to Wormadam Sandy Cloak.",R+20,L-20,1,4.2,5.0,10.0,6.0,,Normal,
190535,POP Series 7 Pack,POP Series 7 Pack,https://tcgplayer-cdn.tcgplayer.com/product/190535_200w.jpg,3,1414,https://cpt.tcgcsv.com/Kdx2,2019-05-16T15:24:10.96,1,,,,,,Each POP Series 7 Pack contains 2 random cards for the Promotional POP Series 7.,,,,,34.44,34.44,34.44,22.73,,Normal,
