productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
87898,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87898_200w.jpg,3,1432,https://cpt.tcgcsv.com/-9K,2022-09-23T20:21:09.333,1,004/017,Rare,Lightning,70,Basic,,"[1] Minor Errand-Running
<br> Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",F+20,M-20,1,14.94,14.97,14.99,4.21,,Normal,"[L] Thunder Jolt (20)
<br>Flip a coin. If tails, Pachirisu does 10 damage to itself."
88087,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88087_200w.jpg,3,1432,https://cpt.tcgcsv.com/MfK,2022-09-23T20:22:01.667,1,009/017,Common,Lightning,50,Basic,<strong>Oran Berry</strong> — Remove 1 damage counter form Pikachu at the end of your turn.,"[1L] Spark (10)
<br>Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+10,M-20,1,120.0,120.0,120.0,45.23,,Normal,
88087,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88087_200w.jpg,3,1432,https://cpt.tcgcsv.com/MfK,2022-09-23T20:22:01.667,1,009/017,Common,Lightning,50,Basic,<strong>Oran Berry</strong> — Remove 1 damage counter form Pikachu at the end of your turn.,"[1L] Spark (10)
<br>Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+10,M-20,1,31.48,44.54,57.59,42.56,,Holofoil,
88143,Piplup,Piplup,https://tcgplayer-cdn.tcgplayer.com/product/88143_200w.jpg,3,1432,https://cpt.tcgcsv.com/TgK,2022-09-23T20:24:22.96,1,015/017,Common,Water,60,Basic,,[0] Peck (10),L+10,,1,36.98,38.48,39.98,9.95,,Normal,"[1W] Water Splash (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage."
88143,Piplup,Piplup,https://tcgplayer-cdn.tcgplayer.com/product/88143_200w.jpg,3,1432,https://cpt.tcgcsv.com/TgK,2022-09-23T20:24:22.96,1,015/017,Common,Water,60,Basic,,[0] Peck (10),L+10,,1,7.5,12.99,19.99,8.55,,Holofoil,"[1W] Water Splash (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage."
88570,Rampardos,Rampardos,https://tcgplayer-cdn.tcgplayer.com/product/88570_200w.jpg,3,1432,https://cpt.tcgcsv.com/qrK,2023-02-01T18:24:12.023,1,005/017,Rare,Fighting,120,Stage 2,,"[1F] Assurance (30)
<br>As long as the Defending Pokémon's remaining HP is 60 or less, this attack's base damage is 60 instead of 30.",G+30,,1,1.76,3.58,6.56,2.12,,Normal,"[FFF] Hasty Headbutt (100)
<br>Rampardos does 20 damage to itself. This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon."
88752,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/88752_200w.jpg,3,1432,https://cpt.tcgcsv.com/3wK,2022-09-23T20:26:50.82,1,008/017,Uncommon,Fighting,60,Basic,,"[F] Wild Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",P+10,,1,1.0,6.0,11.0,14.01,,Normal,
88752,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/88752_200w.jpg,3,1432,https://cpt.tcgcsv.com/3wK,2022-09-23T20:26:50.82,1,008/017,Uncommon,Fighting,60,Basic,,"[F] Wild Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",P+10,,1,4.51,10.25,29.99,7.52,,Holofoil,
89514,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89514_200w.jpg,3,1432,https://cpt.tcgcsv.com/jQK,2022-09-23T20:28:07.117,1,010/015,Uncommon,Colorless,70,Stage 1,,"[2] Whirlwind (20)
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",L+20,F-20,,,,,,,,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn."
89521,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89521_200w.jpg,3,1432,https://cpt.tcgcsv.com/rQK,2022-09-23T20:29:03.91,1,016/017,Common,Colorless,50,Basic,,[1] Gust (10),L+10,F-20,1,2.69,4.0,15.0,2.98,,Normal,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage."
90072,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90072_200w.jpg,3,1432,https://cpt.tcgcsv.com/s2L,2022-09-23T20:29:59.483,1,017/017,Common,Grass,60,Basic,,[0] Tackle (10),R+10,W-20,2,12.0,15.97,19.0,6.28,,Normal,[G] Razor Leaf (20)
90072,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90072_200w.jpg,3,1432,https://cpt.tcgcsv.com/s2L,2022-09-23T20:29:59.483,1,017/017,Common,Grass,60,Basic,,[0] Tackle (10),R+10,W-20,2,2.49,3.55,5.53,6.65,,Holofoil,[G] Razor Leaf (20)
141229,POP Series 6 Pack,POP Series 6 Pack,https://tcgplayer-cdn.tcgplayer.com/product/141229_200w.jpg,3,1432,https://cpt.tcgcsv.com/Cv82,2017-08-16T19:11:05.497,0,,,,,,Each POP Series 6 Pack contains 2 random cards for the Promotional POP Series 6.,,,,,37.95,37.95,37.95,31.74,,Normal,
276377,Pikachu (Pokemon Day Stamped),Pikachu Pokemon Day Stamped,https://tcgplayer-cdn.tcgplayer.com/product/276377_200w.jpg,3,1432,https://cpt.tcgcsv.com/zzd3,2022-09-23T20:23:14.623,1,009/017,Common,Lightning,50,Basic,<strong>Oran Berry</strong> — Remove 1 damage counter form Pikachu at the end of your turn.,"[1L] Spark (10)
<br>Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+10,M-20,1,76.54,83.27,89.99,85.04,,Normal,
