productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack3
83808,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/83808_200w.jpg,3,1378,https://cpt.tcgcsv.com/bxH,2026-03-09T13:52:32.68,1,49/92,Common,Grass,50,Basic,,"[1] Sleep Powder 
<br>The Defending Pokemon is now Asleep.",,R,,1,14.15,40.0,67.94,15.06,,Reverse Holofoil,
84120,Cascoon,Cascoon,https://tcgplayer-cdn.tcgplayer.com/product/84120_200w.jpg,3,1378,https://cpt.tcgcsv.com/qGH,2022-12-01T20:53:37.6,1,30/92,Uncommon,Grass,70,Stage 1,"<b>Poke-POWER</b> Emerge 
<br>Once during your turn (before your attack), if Cascoon is your Active Pokemon, you may flip a coin.  If heads, search your deck for a card that evolves from Cascoon and put it onto Cascoon. <em> (This counts as evolving Cascoon.) </em> Shuffle your deck afterward.  This power can't be used if Cascoon is affected by a Special Condition.",[2] Tackle (20),,Rx2,None,2,0.59,0.85,5.0,0.97,,Normal,
84120,Cascoon,Cascoon,https://tcgplayer-cdn.tcgplayer.com/product/84120_200w.jpg,3,1378,https://cpt.tcgcsv.com/qGH,2022-12-01T20:53:37.6,1,30/92,Uncommon,Grass,70,Stage 1,"<b>Poke-POWER</b> Emerge 
<br>Once during your turn (before your attack), if Cascoon is your Active Pokemon, you may flip a coin.  If heads, search your deck for a card that evolves from Cascoon and put it onto Cascoon. <em> (This counts as evolving Cascoon.) </em> Shuffle your deck afterward.  This power can't be used if Cascoon is affected by a Special Condition.",[2] Tackle (20),,Rx2,None,2,8.5,10.47,12.44,10.82,,Reverse Holofoil,
84306,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/84306_200w.jpg,3,1378,https://cpt.tcgcsv.com/8LH,2022-12-14T12:19:04.977,1,50/92,Common,Lightning,50,Basic,,"[L] Random Spark 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.<i>  (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[1L] Lightning Ball (20),F,,1,0.14,0.41,5.0,0.37,,Normal,
84306,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/84306_200w.jpg,3,1378,https://cpt.tcgcsv.com/8LH,2022-12-14T12:19:04.977,1,50/92,Common,Lightning,50,Basic,,"[L] Random Spark 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.<i>  (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[1L] Lightning Ball (20),F,,1,14.99,24.0,40.97,8.13,,Reverse Holofoil,
84324,Clamperl,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/84324_200w.jpg,3,1378,https://cpt.tcgcsv.com/vLH,2022-12-01T20:55:51.72,1,51/92,Common,Water,50,Basic,,"[1] Iron Defense  
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Clamperl during your opponent's next turn.",[W] Clamp Splash (10),L,None,1,0.15,0.42,5.0,0.47,,Normal,
84324,Clamperl,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/84324_200w.jpg,3,1378,https://cpt.tcgcsv.com/vLH,2022-12-01T20:55:51.72,1,51/92,Common,Water,50,Basic,,"[1] Iron Defense  
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Clamperl during your opponent's next turn.",[W] Clamp Splash (10),L,None,1,4.5,6.68,8.07,8.12,,Reverse Holofoil,
84329,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84329_200w.jpg,3,1378,https://cpt.tcgcsv.com/CLH,2022-12-01T20:59:10.167,1,78/92,Common,Item,40,,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a Colorless Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.
<br>
<br>
<br<b>Poke-BODY</b> Jagged Stone 
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon.",,,,,,0.03,0.25,1.99,0.25,0.21,Normal,
84329,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84329_200w.jpg,3,1378,https://cpt.tcgcsv.com/CLH,2022-12-01T20:59:10.167,1,78/92,Common,Item,40,,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a Colorless Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.
<br>
<br>
<br<b>Poke-BODY</b> Jagged Stone 
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon.",,,,,,1.0,2.43,4.99,2.43,,Reverse Holofoil,
84452,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/84452_200w.jpg,3,1378,https://cpt.tcgcsv.com/3PH,2024-04-11T17:57:35.643,1,3/92,Holo Rare,Grass,100,Stage 2,,"[2] Devolution Wave
<br>Count the number of React Energy cards attached to Cradily and choose up to that number of your opponent's Evolved Pokemon.  Remove the highest Stage Evolution card from each of those Pokemon, then have your opponent shuffle those cards into his or her deck.","[1G] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",R,,2,9.64,18.8,96.95,8.68,,Holofoil,[3] Mud Shot (50)
84452,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/84452_200w.jpg,3,1378,https://cpt.tcgcsv.com/3PH,2024-04-11T17:57:35.643,1,3/92,Holo Rare,Grass,100,Stage 2,,"[2] Devolution Wave
<br>Count the number of React Energy cards attached to Cradily and choose up to that number of your opponent's Evolved Pokemon.  Remove the highest Stage Evolution card from each of those Pokemon, then have your opponent shuffle those cards into his or her deck.","[1G] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",R,,2,8.62,17.49,19.0,19.51,,Reverse Holofoil,[3] Mud Shot (50)
84538,Cursed Stone,Cursed Stone,https://tcgplayer-cdn.tcgplayer.com/product/84538_200w.jpg,3,1378,https://cpt.tcgcsv.com/NQH,2022-12-01T20:58:21.187,1,72/92,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.
<br>
<br>
At any time between turns, each player puts 1 damage counter on his or her Pokemon that has a Poke-Power.",,,,,,3.99,4.44,8.17,4.39,,Normal,
84538,Cursed Stone,Cursed Stone,https://tcgplayer-cdn.tcgplayer.com/product/84538_200w.jpg,3,1378,https://cpt.tcgcsv.com/NQH,2022-12-01T20:58:21.187,1,72/92,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.
<br>
<br>
At any time between turns, each player puts 1 damage counter on his or her Pokemon that has a Poke-Power.",,,,,,7.94,9.99,15.0,9.71,,Reverse Holofoil,
84738,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84738_200w.jpg,3,1378,https://cpt.tcgcsv.com/NVH,2024-04-11T17:57:39.58,1,4/92,Holo Rare,Colorless,80,Stage 1,"<b> Poke-POWER</b> Reactive Shift 
<br>Once during your turn (before your attack), you may move a React Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Delcatty is affected by a Special Condition.","[1] Energy Link (20) 
<br>Search your discard pile for an Energy card and attach it to Delcatty.",[3] Tail Whap (40),F,,1,4.26,10.98,4321.0,12.39,,Holofoil,
84738,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84738_200w.jpg,3,1378,https://cpt.tcgcsv.com/NVH,2024-04-11T17:57:39.58,1,4/92,Holo Rare,Colorless,80,Stage 1,"<b> Poke-POWER</b> Reactive Shift 
<br>Once during your turn (before your attack), you may move a React Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Delcatty is affected by a Special Condition.","[1] Energy Link (20) 
<br>Search your discard pile for an Energy card and attach it to Delcatty.",[3] Tail Whap (40),F,,1,42.0,49.09,150.0,39.15,,Reverse Holofoil,
85009,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85009_200w.jpg,3,1378,https://cpt.tcgcsv.com/c0J,2022-12-01T20:53:43.173,1,31/92,Uncommon,Colorless,50,Basic,"<b>Poke-BODY</b> Deadlock 
<br>As long as Dunsparce is your Active Pokemon, your opponent's Dunsparce can't attack.","[1] Down Draw
<br>Draw 2 cards from the bottom of your deck.","[1] Tripping Turn 
<br>The Defending Pokemon is now Confused.  You may switch Dunsparce with 1 of your Benched Pokemon.",Fx2,None,1,0.5,0.99,2.49,0.96,,Normal,
85009,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85009_200w.jpg,3,1378,https://cpt.tcgcsv.com/c0J,2022-12-01T20:53:43.173,1,31/92,Uncommon,Colorless,50,Basic,"<b>Poke-BODY</b> Deadlock 
<br>As long as Dunsparce is your Active Pokemon, your opponent's Dunsparce can't attack.","[1] Down Draw
<br>Draw 2 cards from the bottom of your deck.","[1] Tripping Turn 
<br>The Defending Pokemon is now Confused.  You may switch Dunsparce with 1 of your Benched Pokemon.",Fx2,None,1,15.2,15.76,16.31,14.75,,Reverse Holofoil,
85060,Dustox ex,Dustox ex,https://tcgplayer-cdn.tcgplayer.com/product/85060_200w.jpg,3,1378,https://cpt.tcgcsv.com/d2J,2022-12-01T21:00:34.43,1,86/92,Ultra Rare,Grass,140,Stage 2,"<b>Poke-BODY</b> Safeguard  
<br>Prevent all effects of attacks, including damage, done to Dustox ex by your opponent's Pokemon-ex.","[1G] Silver Wind (40) 
<br>During your next turn, if an attack does damage to the Defending Pokemon <i>(after applying Weakness and Resistance)</i>, that attack does 30 more damage.",[2G] Cutting Wind (70),RP,None,1,50.0,74.99,78.0,50.39,,Holofoil,
85155,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85155_200w.jpg,3,1378,https://cpt.tcgcsv.com/75J,2022-12-01T20:53:48.913,1,32/92,Uncommon,Lightning,70,Stage 1,,"[2] Supersonic (10) 
<br>The Defending Pokemon is now Confused.","[2L] Tumbling Attack (40+)
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",Fx2,None,0,0.1,0.59,4.0,0.53,,Normal,
85155,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85155_200w.jpg,3,1378,https://cpt.tcgcsv.com/75J,2022-12-01T20:53:48.913,1,32/92,Uncommon,Lightning,70,Stage 1,,"[2] Supersonic (10) 
<br>The Defending Pokemon is now Confused.","[2L] Tumbling Attack (40+)
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",Fx2,None,0,15.0,64.45,68.45,11.05,,Reverse Holofoil,
85431,Fieldworker,Fieldworker,https://tcgplayer-cdn.tcgplayer.com/product/85431_200w.jpg,3,1378,https://cpt.tcgcsv.com/FbJ,2026-02-17T19:18:43.223,1,73/92,Uncommon,Supporter,,,"You can play only one supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
Draw 3 cards.  Your opponent may also draw a card.",,,,,,0.21,0.49,24.99,0.81,0.35,Normal,
85431,Fieldworker,Fieldworker,https://tcgplayer-cdn.tcgplayer.com/product/85431_200w.jpg,3,1378,https://cpt.tcgcsv.com/FbJ,2026-02-17T19:18:43.223,1,73/92,Uncommon,Supporter,,,"You can play only one supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
Draw 3 cards.  Your opponent may also draw a card.",,,,,,60.0,63.07,66.14,62.99,,Reverse Holofoil,
85530,Flygon ex,Flygon ex,https://tcgplayer-cdn.tcgplayer.com/product/85530_200w.jpg,3,1378,https://cpt.tcgcsv.com/DdJ,2022-12-01T21:00:40.7,1,87/92,Ultra Rare,Colorless,150,Stage 2,"<b>Poke-POWER</b> Emerge Charge 
<br>Once during your turn, when you play Flygon ex from your hand to evolve 1 of your Pokemon, you may search your discard pile for up to 2 Energy cards, and attach them to Flygon ex.","[1L] Reactive Blast (40+) 
<br>You may discard any number of React Energy cards attached to Flygon ex.  If you do, this attack does 40 damage plus 30 more damage for each React Energy card you discarded.",[3GL] Dragon Claw (100),C,FL,2,169.99,184.5,199.0,199.0,,Holofoil,
85579,Full Flame,Full Flame,https://tcgplayer-cdn.tcgplayer.com/product/85579_200w.jpg,3,1378,https://cpt.tcgcsv.com/CfJ,2022-12-01T20:58:35.457,1,74/92,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.
<br>
<br>
Put 4 damage counters instead of 2 on each Burned Pokemon between turns.  The Special Condition Burned can't be removed by evolving or devolving the Burned Pokemon.",,,,,,0.6,0.96,2.5,0.94,,Normal,
85579,Full Flame,Full Flame,https://tcgplayer-cdn.tcgplayer.com/product/85579_200w.jpg,3,1378,https://cpt.tcgcsv.com/CfJ,2022-12-01T20:58:35.457,1,74/92,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.
<br>
<br>
Put 4 damage counters instead of 2 on each Burned Pokemon between turns.  The Special Condition Burned can't be removed by evolving or devolving the Burned Pokemon.",,,,,,2.0,4.7,11.18,4.48,,Reverse Holofoil,
85592,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85592_200w.jpg,3,1378,https://cpt.tcgcsv.com/SfJ,2022-12-01T20:53:57.727,1,33/92,Uncommon,Colorless,80,Stage 1,,"[2] Body Slam (20)
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Do the Wave (10+) 
<br>Does 10 damage plus 10 more damage for each of your Benched Pokemon.",F,,1,2.0,3.85,4.99,3.12,,Normal,
85592,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85592_200w.jpg,3,1378,https://cpt.tcgcsv.com/SfJ,2022-12-01T20:53:57.727,1,33/92,Uncommon,Colorless,80,Stage 1,,"[2] Body Slam (20)
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Do the Wave (10+) 
<br>Does 10 damage plus 10 more damage for each of your Benched Pokemon.",F,,1,7.75,8.03,50.91,12.48,,Reverse Holofoil,
85651,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85651_200w.jpg,3,1378,https://cpt.tcgcsv.com/2hJ,2022-12-01T20:56:02.667,1,52/92,Common,Psychic,40,Basic,,"[1] Lick 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[P] Smog 
<br>The Defending Pokemon is now Poisoned.",D,F,1,0.2,0.5,3.49,0.67,,Normal,
85651,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85651_200w.jpg,3,1378,https://cpt.tcgcsv.com/2hJ,2022-12-01T20:56:02.667,1,52/92,Common,Psychic,40,Basic,,"[1] Lick 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[P] Smog 
<br>The Defending Pokemon is now Poisoned.",D,F,1,62.79,65.96,79.99,37.66,,Reverse Holofoil,
85674,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/85674_200w.jpg,3,1378,https://cpt.tcgcsv.com/vhJ,2024-04-11T17:57:50.473,1,5/92,Holo Rare,Psychic,100,Stage 2,"<b>Poke-POWER</b> Shadow Curse
<br>If Gengar would be Knocked Out by damage from an opponent's attack, you may put 3 damage counters on 1 of your opponent's Pokemon.","[P] Cursed Reaction 
<br>Put 2 damage counters on your opponent's Pokemon in any way you like.  If Gengar has any React Energy attached to it, put 4 damage counters instead.",[1PP] Super Psy Bolt (60),D,F,1,65.0,106.47,159.99,125.0,129.99,Holofoil,
85674,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/85674_200w.jpg,3,1378,https://cpt.tcgcsv.com/vhJ,2024-04-11T17:57:50.473,1,5/92,Holo Rare,Psychic,100,Stage 2,"<b>Poke-POWER</b> Shadow Curse
<br>If Gengar would be Knocked Out by damage from an opponent's attack, you may put 3 damage counters on 1 of your opponent's Pokemon.","[P] Cursed Reaction 
<br>Put 2 damage counters on your opponent's Pokemon in any way you like.  If Gengar has any React Energy attached to it, put 4 damage counters instead.",[1PP] Super Psy Bolt (60),D,F,1,273.9,284.19,550.0,244.99,,Reverse Holofoil,
85689,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85689_200w.jpg,3,1378,https://cpt.tcgcsv.com/PhJ,2022-12-01T20:56:09.55,1,53/92,Common,Fighting,50,Basic,,"[1F] Selfdestruct (50) 
<br>Does 10 damage to each Benched Pokemon <i>(both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.) </i> Geodude does 50 damage to itself.",,W,,1,0.12,0.3,1.52,0.31,,Normal,
85689,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85689_200w.jpg,3,1378,https://cpt.tcgcsv.com/PhJ,2022-12-01T20:56:09.55,1,53/92,Common,Fighting,50,Basic,,"[1F] Selfdestruct (50) 
<br>Does 10 damage to each Benched Pokemon <i>(both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.) </i> Geodude does 50 damage to itself.",,W,,1,27.0,28.97,30.0,6.11,,Reverse Holofoil,
85697,Giant Stump,Giant Stump,https://tcgplayer-cdn.tcgplayer.com/product/85697_200w.jpg,3,1378,https://cpt.tcgcsv.com/ZhJ,2022-12-01T20:58:46.93,1,75/92,Uncommon,Stadium,,,"Each player can't have more than 3 Benched Pokemon.  When Giant Stump comes into play, each player discards Benched Pokemon and any cards attached to them until he or she has 3 Benched Pokemon.  <em>(You discard your Pokemon first.)</em>",,,,,,0.7,1.28,6.95,1.32,,Normal,
85697,Giant Stump,Giant Stump,https://tcgplayer-cdn.tcgplayer.com/product/85697_200w.jpg,3,1378,https://cpt.tcgcsv.com/ZhJ,2022-12-01T20:58:46.93,1,75/92,Uncommon,Stadium,,,"Each player can't have more than 3 Benched Pokemon.  When Giant Stump comes into play, each player discards Benched Pokemon and any cards attached to them until he or she has 3 Benched Pokemon.  <em>(You discard your Pokemon first.)</em>",,,,,,4.4,5.04,9.99,7.21,,Reverse Holofoil,
