productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
45125,Victreebel (14),Victreebel 14,https://tcgplayer-cdn.tcgplayer.com/product/45125_200w.jpg,3,635,https://cpt.tcgcsv.com/w3n,2026-02-17T13:24:24.887,1,14/64,Holo Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,69.99,93.47,100.0,93.47,,1st Edition Holofoil,
45125,Victreebel (14),Victreebel 14,https://tcgplayer-cdn.tcgplayer.com/product/45125_200w.jpg,3,635,https://cpt.tcgcsv.com/w3n,2026-02-17T13:24:24.887,1,14/64,Holo Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,20.49,29.08,122.55,29.23,109.99,Unlimited Holofoil,
45126,Vileplume (15),Vileplume 15,https://tcgplayer-cdn.tcgplayer.com/product/45126_200w.jpg,3,635,https://cpt.tcgcsv.com/x3n,2024-12-28T02:27:31.617,1,15/64,Holo Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,,2,44.0,85.6,99.99,84.2,,1st Edition Holofoil,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
45126,Vileplume (15),Vileplume 15,https://tcgplayer-cdn.tcgplayer.com/product/45126_200w.jpg,3,635,https://cpt.tcgcsv.com/x3n,2024-12-28T02:27:31.617,1,15/64,Holo Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,,2,22.01,32.68,68.0,34.27,,Unlimited Holofoil,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
45127,Wigglytuff (16),Wigglytuff 16,https://tcgplayer-cdn.tcgplayer.com/product/45127_200w.jpg,3,635,https://cpt.tcgcsv.com/z3n,2025-03-14T14:43:02.387,1,16/64,Holo Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,57.46,79.78,90.0,70.35,,1st Edition Holofoil,
45127,Wigglytuff (16),Wigglytuff 16,https://tcgplayer-cdn.tcgplayer.com/product/45127_200w.jpg,3,635,https://cpt.tcgcsv.com/z3n,2025-03-14T14:43:02.387,1,16/64,Holo Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,22.0,36.27,60.0,36.04,,Unlimited Holofoil,
45128,Electrode (2),Electrode 2,https://tcgplayer-cdn.tcgplayer.com/product/45128_200w.jpg,3,635,https://cpt.tcgcsv.com/B3n,2023-09-01T08:16:37.04,1,02/64,Holo Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,33.99,52.38,69.99,52.3,,1st Edition Holofoil,
45128,Electrode (2),Electrode 2,https://tcgplayer-cdn.tcgplayer.com/product/45128_200w.jpg,3,635,https://cpt.tcgcsv.com/B3n,2023-09-01T08:16:37.04,1,02/64,Holo Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,13.65,20.59,4321.0,23.02,,Unlimited Holofoil,
45129,Flareon (3),Flareon 3,https://tcgplayer-cdn.tcgplayer.com/product/45129_200w.jpg,3,635,https://cpt.tcgcsv.com/C3n,2026-02-17T13:19:30.187,1,03/64,Holo Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,116.9,249.99,429.99,163.71,,1st Edition Holofoil,
45129,Flareon (3),Flareon 3,https://tcgplayer-cdn.tcgplayer.com/product/45129_200w.jpg,3,635,https://cpt.tcgcsv.com/C3n,2026-02-17T13:19:30.187,1,03/64,Holo Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,61.01,82.66,1639.4,82.88,1639.4,Unlimited Holofoil,
45130,Jolteon (4),Jolteon 4,https://tcgplayer-cdn.tcgplayer.com/product/45130_200w.jpg,3,635,https://cpt.tcgcsv.com/D3n,2026-03-12T05:06:45.59,1,04/64,Holo Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,149.99,189.83,299.99,168.81,,1st Edition Holofoil,
45130,Jolteon (4),Jolteon 4,https://tcgplayer-cdn.tcgplayer.com/product/45130_200w.jpg,3,635,https://cpt.tcgcsv.com/D3n,2026-03-12T05:06:45.59,1,04/64,Holo Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,50.0,81.11,99.99,86.66,,Unlimited Holofoil,
45131,Kangaskhan (5),Kangaskhan 5,https://tcgplayer-cdn.tcgplayer.com/product/45131_200w.jpg,3,635,https://cpt.tcgcsv.com/F3n,2026-02-28T03:52:02.323,1,05/64,Holo Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,40.16,63.99,92.98,74.55,,1st Edition Holofoil,
45131,Kangaskhan (5),Kangaskhan 5,https://tcgplayer-cdn.tcgplayer.com/product/45131_200w.jpg,3,635,https://cpt.tcgcsv.com/F3n,2026-02-28T03:52:02.323,1,05/64,Holo Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,7.06,12.64,4321.0,13.41,,Unlimited Holofoil,
45132,Mr. Mime (6),Mr Mime 6,https://tcgplayer-cdn.tcgplayer.com/product/45132_200w.jpg,3,635,https://cpt.tcgcsv.com/G3n,2026-02-17T13:21:24.917,1,06/64,Holo Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,42.42,130.0,162.31,85.31,,1st Edition Holofoil,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
45132,Mr. Mime (6),Mr Mime 6,https://tcgplayer-cdn.tcgplayer.com/product/45132_200w.jpg,3,635,https://cpt.tcgcsv.com/G3n,2026-02-17T13:21:24.917,1,06/64,Holo Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,18.59,28.06,9999.0,27.85,,Unlimited Holofoil,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
45133,Nidoqueen (7),Nidoqueen 7,https://tcgplayer-cdn.tcgplayer.com/product/45133_200w.jpg,3,635,https://cpt.tcgcsv.com/H3n,2026-02-17T13:22:11.85,1,07/64,Holo Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,93.18,95.66,999.98,94.23,,1st Edition Holofoil,
45133,Nidoqueen (7),Nidoqueen 7,https://tcgplayer-cdn.tcgplayer.com/product/45133_200w.jpg,3,635,https://cpt.tcgcsv.com/H3n,2026-02-17T13:22:11.85,1,07/64,Holo Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,19.0,24.87,46.26,37.01,29.98,Unlimited Holofoil,
45134,Pidgeot (8),Pidgeot 8,https://tcgplayer-cdn.tcgplayer.com/product/45134_200w.jpg,3,635,https://cpt.tcgcsv.com/J3n,2026-02-17T13:23:09.733,1,08/64,Holo Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,74.98,92.5,146.22,128.77,,1st Edition Holofoil,
45134,Pidgeot (8),Pidgeot 8,https://tcgplayer-cdn.tcgplayer.com/product/45134_200w.jpg,3,635,https://cpt.tcgcsv.com/J3n,2026-02-17T13:23:09.733,1,08/64,Holo Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,24.0,34.27,149.99,51.48,149.99,Unlimited Holofoil,
45135,Pinsir (9),Pinsir 9,https://tcgplayer-cdn.tcgplayer.com/product/45135_200w.jpg,3,635,https://cpt.tcgcsv.com/K3n,2025-12-10T22:18:35.83,1,09/64,Holo Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,59.89,69.0,115.49,82.84,,1st Edition Holofoil,
45135,Pinsir (9),Pinsir 9,https://tcgplayer-cdn.tcgplayer.com/product/45135_200w.jpg,3,635,https://cpt.tcgcsv.com/K3n,2025-12-10T22:18:35.83,1,09/64,Holo Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,19.33,29.9,46.14,31.39,,Unlimited Holofoil,
45136,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/45136_200w.jpg,3,635,https://cpt.tcgcsv.com/L3n,2026-01-29T16:03:11.333,1,33/64,Uncommon,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching Pokémon.)</em>","[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10).",R,F-30,,4.25,5.73,45.11,8.83,,1st Edition,
45136,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/45136_200w.jpg,3,635,https://cpt.tcgcsv.com/L3n,2026-01-29T16:03:11.333,1,33/64,Uncommon,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching Pokémon.)</em>","[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10).",R,F-30,,0.4,1.0,30.0,1.42,0.65,Unlimited,
45137,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/45137_200w.jpg,3,635,https://cpt.tcgcsv.com/M3n,2025-12-29T16:59:12.52,1,34/64,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",,L,F-30,,1.11,2.09,39.99,3.7,,1st Edition,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon."
45137,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/45137_200w.jpg,3,635,https://cpt.tcgcsv.com/M3n,2025-12-29T16:59:12.52,1,34/64,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",,L,F-30,,0.29,0.75,8.99,1.21,0.35,Unlimited,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon."
45138,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/45138_200w.jpg,3,635,https://cpt.tcgcsv.com/N3n,2026-02-25T00:22:23.013,1,35/64,Uncommon,Grass,80,Stage 1,"[P] Teleport
<br>Switch Exeggutor with 1 of your Benched Pokémon.","[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.",R,,3,1.98,3.54,97.8,4.41,2.58,1st Edition,
45138,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/45138_200w.jpg,3,635,https://cpt.tcgcsv.com/N3n,2026-02-25T00:22:23.013,1,35/64,Uncommon,Grass,80,Stage 1,"[P] Teleport
<br>Switch Exeggutor with 1 of your Benched Pokémon.","[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.",R,,3,0.24,0.99,70.0,1.54,2.49,Unlimited,
45139,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/45139_200w.jpg,3,635,https://cpt.tcgcsv.com/P3n,2026-01-29T16:02:42.43,1,36/64,Uncommon,Colorless,70,Stage 1,"[3] Agility (20)
<br> Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.",[4] Drill Peck (40),L,F-30,,1.19,1.86,12.0,3.42,,1st Edition,
45139,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/45139_200w.jpg,3,635,https://cpt.tcgcsv.com/P3n,2026-01-29T16:02:42.43,1,36/64,Uncommon,Colorless,70,Stage 1,"[3] Agility (20)
<br> Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.",[4] Drill Peck (40),L,F-30,,0.25,0.63,8.99,0.96,,Unlimited,
45140,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/45140_200w.jpg,3,635,https://cpt.tcgcsv.com/Q3n,2025-11-26T05:03:54.857,1,37/64,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder
<br>The Defending Pokémon is now Poisoned.","[GG] Foul Oder (20)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",R,,1,0.88,1.84,19.99,4.4,,1st Edition,
45140,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/45140_200w.jpg,3,635,https://cpt.tcgcsv.com/Q3n,2025-11-26T05:03:54.857,1,37/64,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder
<br>The Defending Pokémon is now Poisoned.","[GG] Foul Oder (20)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",R,,1,0.25,0.57,5.0,0.66,,Unlimited,
45141,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/45141_200w.jpg,3,635,https://cpt.tcgcsv.com/R3n,2026-01-29T15:59:49.257,1,38/64,Uncommon,Colorless,90,Basic,"[1] Tongue Wrap (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,3,1.68,4.03,96.95,6.67,2.77,1st Edition,
45141,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/45141_200w.jpg,3,635,https://cpt.tcgcsv.com/R3n,2026-01-29T15:59:49.257,1,38/64,Uncommon,Colorless,90,Basic,"[1] Tongue Wrap (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,3,0.2,0.89,4.99,1.68,2.75,Unlimited,
45142,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/45142_200w.jpg,3,635,https://cpt.tcgcsv.com/S3n,2026-02-02T21:43:02.51,1,39/64,Uncommon,Fighting,60,Stage 1,"[FF] Bonemerang (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[1FF] Call for Friend
<br>Search your deck for a Fighting Basic Pokémon and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",G,L-30,1,1.47,5.75,97.99,11.3,1.47,1st Edition,
45142,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/45142_200w.jpg,3,635,https://cpt.tcgcsv.com/S3n,2026-02-02T21:43:02.51,1,39/64,Uncommon,Fighting,60,Stage 1,"[FF] Bonemerang (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[1FF] Call for Friend
<br>Search your deck for a Fighting Basic Pokémon and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",G,L-30,1,0.34,0.78,28.99,1.25,,Unlimited,
45143,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/45143_200w.jpg,3,635,https://cpt.tcgcsv.com/T3n,2023-09-03T05:32:57.853,1,40/64,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.","[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,,1,0.93,2.0,26.49,3.22,,1st Edition,
45143,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/45143_200w.jpg,3,635,https://cpt.tcgcsv.com/T3n,2023-09-03T05:32:57.853,1,40/64,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.","[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,,1,0.17,0.45,4.99,0.48,0.49,Unlimited,
45144,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/45144_200w.jpg,3,635,https://cpt.tcgcsv.com/V3n,2026-02-18T12:31:05.883,1,41/64,Uncommon,Grass,60,Stage 1,"[GG] Spore
<br>The Defending Pokémon is now Asleep.",[3] Slash (30),R,,,0.97,2.38,12.99,3.61,2.03,1st Edition,
45144,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/45144_200w.jpg,3,635,https://cpt.tcgcsv.com/V3n,2026-02-18T12:31:05.883,1,41/64,Uncommon,Grass,60,Stage 1,"[GG] Spore
<br>The Defending Pokémon is now Asleep.",[3] Slash (30),R,,,0.15,0.59,50.0,0.78,,Unlimited,
45145,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/45145_200w.jpg,3,635,https://cpt.tcgcsv.com/W3n,2025-11-26T05:18:11.067,1,42/64,Uncommon,Colorless,70,Stage 1,[2] Scratch (20),"[3] Pounce (30)
<br>If the Defending Pokémon attacks Persian during your opponent's next turn, any damage done by the attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>",F,P-30,,1.25,2.14,14.99,4.94,,1st Edition,
45145,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/45145_200w.jpg,3,635,https://cpt.tcgcsv.com/W3n,2025-11-26T05:18:11.067,1,42/64,Uncommon,Colorless,70,Stage 1,[2] Scratch (20),"[3] Pounce (30)
<br>If the Defending Pokémon attacks Persian during your opponent's next turn, any damage done by the attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>",F,P-30,,0.2,0.64,999.0,0.65,,Unlimited,
45146,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/45146_200w.jpg,3,635,https://cpt.tcgcsv.com/X3n,2026-02-18T12:33:57.993,1,43/64,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",P,,1,1.5,5.99,96.95,7.75,11.54,1st Edition,
45146,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/45146_200w.jpg,3,635,https://cpt.tcgcsv.com/X3n,2026-02-18T12:33:57.993,1,43/64,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",P,,1,0.25,0.77,24.99,1.35,1.42,Unlimited,
