productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83814,Bianca,Bianca,https://tcgplayer-cdn.tcgplayer.com/product/83814_200w.jpg,3,1424,https://cpt.tcgcsv.com/jxH,2023-01-06T21:09:53.71,1,90/98,Uncommon,Supporter,0,Supporter,Draw cards until you have 6 cards in your hand.,,,,0.05,0.25,2.26,0.25,,Normal,You may play only 1 Supporter card per turn (before your attack).,
83814,Bianca,Bianca,https://tcgplayer-cdn.tcgplayer.com/product/83814_200w.jpg,3,1424,https://cpt.tcgcsv.com/jxH,2023-01-06T21:09:53.71,1,90/98,Uncommon,Supporter,0,Supporter,Draw cards until you have 6 cards in your hand.,,,,0.42,1.49,2.96,1.79,,Reverse Holofoil,You may play only 1 Supporter card per turn (before your attack).,
83933,Boldore (51),Boldore 51,https://tcgplayer-cdn.tcgplayer.com/product/83933_200w.jpg,3,1424,https://cpt.tcgcsv.com/HBH,2023-01-06T21:02:07.73,1,51/98,Uncommon,Fighting,90,Stage 1,"[1F] Smack Down (20+) If the Defending Pokemon has F Resistance, this attack does 60 more damage.",[2FF] Power Gem (80),Gx2,3,0.05,0.3,1.0,0.35,,Normal,,
83933,Boldore (51),Boldore 51,https://tcgplayer-cdn.tcgplayer.com/product/83933_200w.jpg,3,1424,https://cpt.tcgcsv.com/HBH,2023-01-06T21:02:07.73,1,51/98,Uncommon,Fighting,90,Stage 1,"[1F] Smack Down (20+) If the Defending Pokemon has F Resistance, this attack does 60 more damage.",[2FF] Power Gem (80),Gx2,3,0.29,0.5,2.0,0.42,,Reverse Holofoil,,
83934,Boldore (52),Boldore 52,https://tcgplayer-cdn.tcgplayer.com/product/83934_200w.jpg,3,1424,https://cpt.tcgcsv.com/JBH,2023-01-06T21:02:17.897,1,52/98,Uncommon,Fighting,90,Stage 1,[2] Headbutt (30),"[2F] Hard Crash (60+) Flip a coin.  If heads, this attack does 20 more damage.  If tails, this Pokemon does 20 damage to itself.",Gx2,3,0.14,0.27,5.0,0.31,,Normal,,
83934,Boldore (52),Boldore 52,https://tcgplayer-cdn.tcgplayer.com/product/83934_200w.jpg,3,1424,https://cpt.tcgcsv.com/JBH,2023-01-06T21:02:17.897,1,52/98,Uncommon,Fighting,90,Stage 1,[2] Headbutt (30),"[2F] Hard Crash (60+) Flip a coin.  If heads, this attack does 20 more damage.  If tails, this Pokemon does 20 damage to itself.",Gx2,3,0.24,0.59,1.99,0.62,,Reverse Holofoil,,
83950,Braviary,Braviary,https://tcgplayer-cdn.tcgplayer.com/product/83950_200w.jpg,3,1424,https://cpt.tcgcsv.com/0CH,2023-01-06T21:09:22.467,1,88/98,Holo Rare,Colorless,100,Stage 1,[2] Wing Attack (40),[3] Brave Bird (90) This Pokemon does 30 damage to itself.,Lx2,1,0.57,1.57,4.99,1.78,1.97,Holofoil,,F-20
83950,Braviary,Braviary,https://tcgplayer-cdn.tcgplayer.com/product/83950_200w.jpg,3,1424,https://cpt.tcgcsv.com/0CH,2023-01-06T21:09:22.467,1,88/98,Holo Rare,Colorless,100,Stage 1,[2] Wing Attack (40),[3] Brave Bird (90) This Pokemon does 30 damage to itself.,Lx2,1,1.0,2.03,4.49,2.06,,Reverse Holofoil,,F-20
84248,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/84248_200w.jpg,3,1424,https://cpt.tcgcsv.com/-JH,2023-01-06T21:10:02.3,1,91/98,Uncommon,Supporter,0,Supporter,Draw 3 cards.,,,,0.02,0.2,2.26,0.18,,Normal,You may play only 1 Supporter card per turn (before your attack).,
84248,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/84248_200w.jpg,3,1424,https://cpt.tcgcsv.com/-JH,2023-01-06T21:10:02.3,1,91/98,Uncommon,Supporter,0,Supporter,Draw 3 cards.,,,,0.01,0.96,96.95,1.51,96.95,Reverse Holofoil,You may play only 1 Supporter card per turn (before your attack).,
84318,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84318_200w.jpg,3,1424,https://cpt.tcgcsv.com/nLH,2023-01-06T21:08:58.797,1,85/98,Uncommon,Colorless,90,Stage 1,[1] Captivate - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[2] Fluffy Tail (30) The Defending Pokemon is now Asleep.,Fx2,1,0.15,0.34,5.0,0.39,,Normal,,
84318,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84318_200w.jpg,3,1424,https://cpt.tcgcsv.com/nLH,2023-01-06T21:08:58.797,1,85/98,Uncommon,Colorless,90,Stage 1,[1] Captivate - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[2] Fluffy Tail (30) The Defending Pokemon is now Asleep.,Fx2,1,0.42,0.72,3.99,0.91,,Reverse Holofoil,,
84377,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84377_200w.jpg,3,1424,https://cpt.tcgcsv.com/zMH,2024-10-17T20:20:17.38,1,77/98,Holo Rare,Metal,110,Basic,[1M] Metal Horns (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[1MM] Sacred Sword (100) This Pokemon can't use Sacred Sword during your next turn.,Rx2,2,0.73,1.59,4.95,1.59,,Holofoil,,P-20
84377,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84377_200w.jpg,3,1424,https://cpt.tcgcsv.com/zMH,2024-10-17T20:20:17.38,1,77/98,Holo Rare,Metal,110,Basic,[1M] Metal Horns (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[1MM] Sacred Sword (100) This Pokemon can't use Sacred Sword during your next turn.,Rx2,2,1.0,2.89,5.97,3.07,,Reverse Holofoil,,P-20
84445,Cottonee (9),Cottonee 9,https://tcgplayer-cdn.tcgplayer.com/product/84445_200w.jpg,3,1424,https://cpt.tcgcsv.com/WNH,2023-01-06T20:46:46.35,1,9/98,Common,Grass,40,Basic,[G] Absorb (10) Heal 10 damage from this Pokemon.,,Rx2,1,0.05,0.25,9.06,0.33,,Normal,,W-20
84445,Cottonee (9),Cottonee 9,https://tcgplayer-cdn.tcgplayer.com/product/84445_200w.jpg,3,1424,https://cpt.tcgcsv.com/WNH,2023-01-06T20:46:46.35,1,9/98,Common,Grass,40,Basic,[G] Absorb (10) Heal 10 damage from this Pokemon.,,Rx2,1,1.0,1.4,3.3,1.7,,Reverse Holofoil,,W-20
84446,Cottonee (10),Cottonee 10,https://tcgplayer-cdn.tcgplayer.com/product/84446_200w.jpg,3,1424,https://cpt.tcgcsv.com/XNH,2023-01-06T20:46:55.097,1,10/98,Common,Grass,50,Basic,"[G] Cotton Guard (10) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 10 (after applying Weakness and Resistance).",,Rx2,1,0.15,0.25,5.0,0.29,,Normal,,W-20
84446,Cottonee (10),Cottonee 10,https://tcgplayer-cdn.tcgplayer.com/product/84446_200w.jpg,3,1424,https://cpt.tcgcsv.com/XNH,2023-01-06T20:46:55.097,1,10/98,Common,Grass,50,Basic,"[G] Cotton Guard (10) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 10 (after applying Weakness and Resistance).",,Rx2,1,0.67,0.75,3.57,0.68,,Reverse Holofoil,,W-20
84505,Crushing Hammer,Crushing Hammer,https://tcgplayer-cdn.tcgplayer.com/product/84505_200w.jpg,3,1424,https://cpt.tcgcsv.com/7QH,2024-07-26T17:56:23.003,1,92/98,Uncommon,Item,0,Item,"Flip a coin.  If heads, discard an Energy attached to 1 of your opponent's Pokemon.",,,,0.2,0.49,9.66,0.42,,Normal,You may play as many Item cards as you like during your turn (before your attack).,
84505,Crushing Hammer,Crushing Hammer,https://tcgplayer-cdn.tcgplayer.com/product/84505_200w.jpg,3,1424,https://cpt.tcgcsv.com/7QH,2024-07-26T17:56:23.003,1,92/98,Uncommon,Item,0,Item,"Flip a coin.  If heads, discard an Energy attached to 1 of your opponent's Pokemon.",,,,0.49,1.63,7.99,1.69,,Reverse Holofoil,You may play as many Item cards as you like during your turn (before your attack).,
84523,Cubchoo (28),Cubchoo 28,https://tcgplayer-cdn.tcgplayer.com/product/84523_200w.jpg,3,1424,https://cpt.tcgcsv.com/tQH,2023-01-06T20:57:33.85,1,28/98,Common,Water,70,Basic,"[W] Powder Snow (10) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",[2] Rest - Heal 60 damage from this Pokemon.  This Pokemon is now Asleep.,Mx2,2,0.1,0.35,1.54,0.36,,Normal,,
84523,Cubchoo (28),Cubchoo 28,https://tcgplayer-cdn.tcgplayer.com/product/84523_200w.jpg,3,1424,https://cpt.tcgcsv.com/tQH,2023-01-06T20:57:33.85,1,28/98,Common,Water,70,Basic,"[W] Powder Snow (10) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",[2] Rest - Heal 60 damage from this Pokemon.  This Pokemon is now Asleep.,Mx2,2,1.16,1.86,3.19,1.95,,Reverse Holofoil,,
84524,Cubchoo (29),Cubchoo 29,https://tcgplayer-cdn.tcgplayer.com/product/84524_200w.jpg,3,1424,https://cpt.tcgcsv.com/vQH,2024-07-26T17:56:23.097,1,29/98,Common,Water,70,Basic,[WW] Icicle Punch (30),,Mx2,2,0.1,0.3,5.0,0.38,,Normal,,
84524,Cubchoo (29),Cubchoo 29,https://tcgplayer-cdn.tcgplayer.com/product/84524_200w.jpg,3,1424,https://cpt.tcgcsv.com/vQH,2024-07-26T17:56:23.097,1,29/98,Common,Water,70,Basic,[WW] Icicle Punch (30),,Mx2,2,3.75,6.29,8.69,5.49,,Reverse Holofoil,,
84714,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/84714_200w.jpg,3,1424,https://cpt.tcgcsv.com/jVH,2025-12-01T23:21:10.673,1,21/98,Rare,Fire,100,Stage 1,"[2] Rock Smash (20+) Flip a coin.  If heads, this attack does 20 more damage.",[2RR] Fire Punch (70) The Defending Pokemon is now Burned.,Wx2,3,0.25,0.56,2.3,0.61,0.61,Normal,,
84714,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/84714_200w.jpg,3,1424,https://cpt.tcgcsv.com/jVH,2025-12-01T23:21:10.673,1,21/98,Rare,Fire,100,Stage 1,"[2] Rock Smash (20+) Flip a coin.  If heads, this attack does 20 more damage.",[2RR] Fire Punch (70) The Defending Pokemon is now Burned.,Wx2,3,1.0,1.45,2.94,1.56,,Reverse Holofoil,,
84719,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/84719_200w.jpg,3,1424,https://cpt.tcgcsv.com/pVH,2023-11-22T17:51:16.7,1,20/98,Common,Fire,70,Basic,[1] Tackle (10),[2R] Combustion (30),Wx2,2,0.03,0.25,5.0,0.24,0.19,Normal,,
84719,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/84719_200w.jpg,3,1424,https://cpt.tcgcsv.com/pVH,2023-11-22T17:51:16.7,1,20/98,Common,Fire,70,Basic,[1] Tackle (10),[2R] Combustion (30),Wx2,2,0.34,0.53,4.49,1.18,,Reverse Holofoil,,
84725,Deerling,Deerling,https://tcgplayer-cdn.tcgplayer.com/product/84725_200w.jpg,3,1424,https://cpt.tcgcsv.com/wVH,2023-01-06T20:47:36.82,1,15/98,Common,Grass,60,Basic,[1] Tackle (10),"[GG] Wild Kick (40) Flip a coin.  If tails, this attack does nothing.",Rx2,1,0.15,0.32,5.0,0.37,,Normal,,W-20
84725,Deerling,Deerling,https://tcgplayer-cdn.tcgplayer.com/product/84725_200w.jpg,3,1424,https://cpt.tcgcsv.com/wVH,2023-01-06T20:47:36.82,1,15/98,Common,Grass,60,Basic,[1] Tackle (10),"[GG] Wild Kick (40) Flip a coin.  If tails, this attack does nothing.",Rx2,1,3.8,4.95,6.64,4.34,,Reverse Holofoil,,W-20
84964,Drilbur (54),Drilbur 54,https://tcgplayer-cdn.tcgplayer.com/product/84964_200w.jpg,3,1424,https://cpt.tcgcsv.com/j_H,2025-11-11T02:52:48.437,1,54/98,Uncommon,Fighting,70,Basic,"[1] Hone Claws - During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance).",[F] Scratch (10),Wx2,2,0.2,0.32,2.44,0.35,0.29,Normal,,L-20
84964,Drilbur (54),Drilbur 54,https://tcgplayer-cdn.tcgplayer.com/product/84964_200w.jpg,3,1424,https://cpt.tcgcsv.com/j_H,2025-11-11T02:52:48.437,1,54/98,Uncommon,Fighting,70,Basic,"[1] Hone Claws - During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance).",[F] Scratch (10),Wx2,2,0.19,0.63,1.97,0.63,,Reverse Holofoil,,L-20
84965,Drilbur (55),Drilbur 55,https://tcgplayer-cdn.tcgplayer.com/product/84965_200w.jpg,3,1424,https://cpt.tcgcsv.com/k_H,2023-04-04T10:25:46.767,1,55/98,Common,Fighting,60,Basic,[1FF] Mud-Slap (40),,Wx2,1,0.05,0.25,1.0,0.27,,Normal,,L-20
84965,Drilbur (55),Drilbur 55,https://tcgplayer-cdn.tcgplayer.com/product/84965_200w.jpg,3,1424,https://cpt.tcgcsv.com/k_H,2023-04-04T10:25:46.767,1,55/98,Common,Fighting,60,Basic,[1FF] Mud-Slap (40),,Wx2,1,1.08,1.49,2.5,1.92,,Reverse Holofoil,,L-20
84991,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/84991_200w.jpg,3,1424,https://cpt.tcgcsv.com/R_H,2023-01-06T20:57:17.01,1,26/98,Common,Water,60,Basic,[1] Roost - Heal 40 damage from this Pokemon.  This Pokemon can't retreat during your next turn.,[WW] Rain Splash (20),Lx2,1,0.09,0.29,5.0,0.31,,Normal,,F-20
84991,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/84991_200w.jpg,3,1424,https://cpt.tcgcsv.com/R_H,2023-01-06T20:57:17.01,1,26/98,Common,Water,60,Basic,[1] Roost - Heal 40 damage from this Pokemon.  This Pokemon can't retreat during your next turn.,[WW] Rain Splash (20),Lx2,1,1.32,2.9,3.88,3.7,,Reverse Holofoil,,F-20
85188,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85188_200w.jpg,3,1424,https://cpt.tcgcsv.com/N5J,2023-01-06T20:58:13.767,1,32/98,Common,Lightning,70,Basic,"[L] Thundershock (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Acrobatics (10+) Flip 2 coins.  This attack does 20 more damage for each heads.,Fx2,0,0.13,0.4,29.83,0.43,29.83,Normal,,
85188,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85188_200w.jpg,3,1424,https://cpt.tcgcsv.com/N5J,2023-01-06T20:58:13.767,1,32/98,Common,Lightning,70,Basic,"[L] Thundershock (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Acrobatics (10+) Flip 2 coins.  This attack does 20 more damage for each heads.,Fx2,0,2.43,3.11,9.99,3.27,,Reverse Holofoil,,
85336,Excadrill (56),Excadrill 56,https://tcgplayer-cdn.tcgplayer.com/product/85336_200w.jpg,3,1424,https://cpt.tcgcsv.com/L8J,2023-01-06T21:02:56.61,1,56/98,Holo Rare,Fighting,110,Stage 1,[1] Metal Claw (30),[FFF] Drill Run (80) Discard an Energy attached to the Defending Pokemon.,Wx2,2,0.75,1.62,6.95,1.64,,Holofoil,,L-20
85336,Excadrill (56),Excadrill 56,https://tcgplayer-cdn.tcgplayer.com/product/85336_200w.jpg,3,1424,https://cpt.tcgcsv.com/L8J,2023-01-06T21:02:56.61,1,56/98,Holo Rare,Fighting,110,Stage 1,[1] Metal Claw (30),[FFF] Drill Run (80) Discard an Energy attached to the Defending Pokemon.,Wx2,2,0.75,2.08,2.98,2.21,,Reverse Holofoil,,L-20
85337,Excadrill (57),Excadrill 57,https://tcgplayer-cdn.tcgplayer.com/product/85337_200w.jpg,3,1424,https://cpt.tcgcsv.com/M8J,2023-11-19T17:37:19.257,1,57/98,Rare,Fighting,120,Stage 1,"[1F] Dig (30) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",[2F] Earthquake (70) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Wx2,2,0.39,0.56,0.89,0.73,,Normal,,L-20
85337,Excadrill (57),Excadrill 57,https://tcgplayer-cdn.tcgplayer.com/product/85337_200w.jpg,3,1424,https://cpt.tcgcsv.com/M8J,2023-11-19T17:37:19.257,1,57/98,Rare,Fighting,120,Stage 1,"[1F] Dig (30) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",[2F] Earthquake (70) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Wx2,2,0.99,1.61,5.42,1.44,2.22,Reverse Holofoil,,L-20
85425,Ferroseed (70),Ferroseed 70,https://tcgplayer-cdn.tcgplayer.com/product/85425_200w.jpg,3,1424,https://cpt.tcgcsv.com/wbJ,2023-01-06T21:06:16.093,1,70/98,Common,Metal,60,Basic,[1M] Pin Missile (10x) Flip 4 coins.  This attack does 10 damage times the number of heads.,,Rx2,2,0.09,0.29,1.0,0.32,0.32,Normal,,P-20
85425,Ferroseed (70),Ferroseed 70,https://tcgplayer-cdn.tcgplayer.com/product/85425_200w.jpg,3,1424,https://cpt.tcgcsv.com/wbJ,2023-01-06T21:06:16.093,1,70/98,Common,Metal,60,Basic,[1M] Pin Missile (10x) Flip 4 coins.  This attack does 10 damage times the number of heads.,,Rx2,2,0.74,0.95,2.0,0.97,,Reverse Holofoil,,P-20
85426,Ferroseed (71),Ferroseed 71,https://tcgplayer-cdn.tcgplayer.com/product/85426_200w.jpg,3,1424,https://cpt.tcgcsv.com/xbJ,2025-11-11T02:53:37.13,1,71/98,Common,Metal,50,Basic,[MM] Pierce (20),,Rx2,2,0.1,0.25,5.0,0.28,0.25,Normal,,P-20
85426,Ferroseed (71),Ferroseed 71,https://tcgplayer-cdn.tcgplayer.com/product/85426_200w.jpg,3,1424,https://cpt.tcgcsv.com/xbJ,2025-11-11T02:53:37.13,1,71/98,Common,Metal,50,Basic,[MM] Pierce (20),,Rx2,2,0.5,0.79,0.99,0.81,,Reverse Holofoil,,P-20
85428,Ferrothorn (72),Ferrothorn 72,https://tcgplayer-cdn.tcgplayer.com/product/85428_200w.jpg,3,1424,https://cpt.tcgcsv.com/BbJ,2023-03-27T15:41:35.3,1,72/98,Rare,Metal,90,Stage 1,[M] Steele Feelers (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,"[2M] Gyro Ball (60) Switch this Pokemon with 1 of your Benched Pokemon.  Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",Rx2,2,0.1,0.95,2.75,1.2,,Normal,,P-20
85428,Ferrothorn (72),Ferrothorn 72,https://tcgplayer-cdn.tcgplayer.com/product/85428_200w.jpg,3,1424,https://cpt.tcgcsv.com/BbJ,2023-03-27T15:41:35.3,1,72/98,Rare,Metal,90,Stage 1,[M] Steele Feelers (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,"[2M] Gyro Ball (60) Switch this Pokemon with 1 of your Benched Pokemon.  Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",Rx2,2,1.25,2.49,3.23,2.61,3.15,Reverse Holofoil,,P-20
85429,Ferrothorn (73),Ferrothorn 73,https://tcgplayer-cdn.tcgplayer.com/product/85429_200w.jpg,3,1424,https://cpt.tcgcsv.com/CbJ,2023-01-06T21:06:47.737,1,73/98,Uncommon,Metal,90,Stage 1,"[M] Iron Defense
<br>Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","[2] Power Whip
<br>Does 10 damage for each Energy attached to this Pokemon to 1 of your opponent's Pokemon.  <em>Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Rx2,3,0.13,0.4,5.0,0.46,,Normal,,P-20
85429,Ferrothorn (73),Ferrothorn 73,https://tcgplayer-cdn.tcgplayer.com/product/85429_200w.jpg,3,1424,https://cpt.tcgcsv.com/CbJ,2023-01-06T21:06:47.737,1,73/98,Uncommon,Metal,90,Stage 1,"[M] Iron Defense
<br>Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","[2] Power Whip
<br>Does 10 damage for each Energy attached to this Pokemon to 1 of your opponent's Pokemon.  <em>Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Rx2,3,0.39,0.52,4.19,0.6,0.42,Reverse Holofoil,,P-20
85611,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/85611_200w.jpg,3,1424,https://cpt.tcgcsv.com/fgJ,2025-11-11T02:54:34.39,1,34/98,Uncommon,Lightning,80,Stage 1,[1] Gnaw (20),"[1L] Stun Needle (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,0,0.1,0.33,1.5,0.39,,Normal,,
85611,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/85611_200w.jpg,3,1424,https://cpt.tcgcsv.com/fgJ,2025-11-11T02:54:34.39,1,34/98,Uncommon,Lightning,80,Stage 1,[1] Gnaw (20),"[1L] Stun Needle (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,0,0.3,0.75,1.49,0.8,0.79,Reverse Holofoil,,
85705,Gigalith,Gigalith,https://tcgplayer-cdn.tcgplayer.com/product/85705_200w.jpg,3,1424,https://cpt.tcgcsv.com/7jJ,2023-01-06T21:02:27.397,1,53/98,Rare,Fighting,140,Stage 2,"[F] Shear - Discard the top 5 cards of your deck.  If any of those cards are F Energy cards, attach them to this Pokemon.",[4] Rock Bullet (40+) Does 20 more damage for each F Energy attached to this Pokemon.,Gx2,4,0.34,0.5,2.49,0.52,,Normal,,
85705,Gigalith,Gigalith,https://tcgplayer-cdn.tcgplayer.com/product/85705_200w.jpg,3,1424,https://cpt.tcgcsv.com/7jJ,2023-01-06T21:02:27.397,1,53/98,Rare,Fighting,140,Stage 2,"[F] Shear - Discard the top 5 cards of your deck.  If any of those cards are F Energy cards, attach them to this Pokemon.",[4] Rock Bullet (40+) Does 20 more damage for each F Energy attached to this Pokemon.,Gx2,4,0.52,2.24,3.21,2.93,,Reverse Holofoil,,
85845,Gothita (43),Gothita 43,https://tcgplayer-cdn.tcgplayer.com/product/85845_200w.jpg,3,1424,https://cpt.tcgcsv.com/WlJ,2023-01-06T21:00:56.367,1,43/98,Common,Psychic,60,Basic,[1] Hypnotic Gaze - The Defending Pokemon is now Asleep.,[2] Double Slap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,Px2,1,0.07,0.32,9.09,0.33,,Normal,,
