productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
234045,Mimikyu V (Full Art),Mimikyu V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234045_200w.jpg,3,2765,https://cpt.tcgcsv.com/WDT2,2026-02-17T12:31:07.48,1,"<strong>Ability — Dummy Doll</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may prevent all damage done to this Mimikyu V by attacks from your opponent's Pokemon until the end of your opponent's next turn.",25.71,30.0,49.99,27.46,32.1,Holofoil,,148/163,Ultra Rare,Psychic,160,Basic,"[P] Jealous Eyes
<br>Put 3 damage counters on your opponent's Active Pokemon for each Prize card your opponent has taken.",Dx2,F-30,2,
234047,Kricketune V,Kricketune V,https://tcgplayer-cdn.tcgplayer.com/product/234047_200w.jpg,3,2765,https://cpt.tcgcsv.com/ZDT2,2025-10-31T19:08:23.347,1,"<strong>Ability — Exciting Stage</strong>                                             
<br>Once during your turn, you may draw cards until you have 3 cards in your hand. If this Pokemon is in the Active Spot, you may draw cards until you have 4 cards in your hand instead. You can't use more than 1 Exciting Stage Ability each turn.",0.3,0.99,6.0,0.77,0.66,Holofoil,,006/163,Ultra Rare,Grass,180,VMAX,"[2G] X-Scissor (80+)
<br>Flip a coin. If heads, this attack does 80 more damage.",Rx2,None,1,
234048,Necrozma V (Full Art),Necrozma V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234048_200w.jpg,3,2765,https://cpt.tcgcsv.com/-DT2,2026-02-06T20:10:30.417,1,,2.43,4.83,111.47,4.61,5.84,Holofoil,,149/163,Ultra Rare,Psychic,220,Basic,"[P] Prismatic Ray (20)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Dx2,F-30,3,"[1PP] Special Laser (100+)
<br>If this Pokemon has any Special Energy attached, this attack does 120 more damage."
234050,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/234050_200w.jpg,3,2765,https://cpt.tcgcsv.com/0FT2,2026-02-10T14:27:19.303,1,,0.06,0.21,2.0,0.17,,Reverse Holofoil,,007/163,Common,Grass,50,Basic,[G] Leafage (10),Rx2,None,1,
234050,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/234050_200w.jpg,3,2765,https://cpt.tcgcsv.com/0FT2,2026-02-10T14:27:19.303,1,,0.01,0.11,19.5,0.1,0.05,Normal,,007/163,Common,Grass,50,Basic,[G] Leafage (10),Rx2,None,1,
234051,Single Strike Urshifu V (Full Art),Single Strike Urshifu V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234051_200w.jpg,3,2765,https://cpt.tcgcsv.com/2FT2,2022-10-31T10:50:34.513,1,,2.9,4.17,28.08,3.9,4.0,Holofoil,,150/163,Ultra Rare,Fighting,220,Basic,"[F] Laser Focus
<br>Search your deck for up to 2 Fighting Energy cards and attach them to this Pokemon. Then, shuffle your deck.",Px2,None,2,"[1FF] Impact Blow (180)
<br>During your next turn, this Pokemon can't use Impact Blow."
234052,Single Strike Urshifu V (Alternate Full Art),Single Strike Urshifu V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234052_200w.jpg,3,2765,https://cpt.tcgcsv.com/3FT2,2022-12-19T10:20:06.907,1,,13.0,17.82,200.0,15.07,16.53,Holofoil,,151/163,Ultra Rare,Fighting,220,Basic,"[F] Laser Focus
<br>Search your deck for up to 2 Fighting Energy cards and attach them to this Pokemon. Then, shuffle your deck.",Px2,None,2,"[1FF] Impact Blow (180)
<br>During your next turn, this Pokemon can't use Impact Blow."
234054,Cherrim,Cherrim,https://tcgplayer-cdn.tcgplayer.com/product/234054_200w.jpg,3,2765,https://cpt.tcgcsv.com/6FT2,2026-02-24T18:45:34.23,1,"<strong>Ability — Spring Bloom</strong>                                             
<br>As often as you like during your turn, you may attach a G Energy card from your hand to 1 of your Pokemon that doesn't have a Rule Box <em>(Pokemon V, Pokemon-GX, etc. have Rule Boxes).</em>",0.11,0.63,3.5,0.63,0.62,Holofoil,,008/163,Holo Rare,Grass,80,Stage 1,[2G] Seed Bomb (70),Rx2,None,2,
234054,Cherrim,Cherrim,https://tcgplayer-cdn.tcgplayer.com/product/234054_200w.jpg,3,2765,https://cpt.tcgcsv.com/6FT2,2026-02-24T18:45:34.23,1,"<strong>Ability — Spring Bloom</strong>                                             
<br>As often as you like during your turn, you may attach a G Energy card from your hand to 1 of your Pokemon that doesn't have a Rule Box <em>(Pokemon V, Pokemon-GX, etc. have Rule Boxes).</em>",0.19,1.0,9.99,1.06,1.18,Reverse Holofoil,,008/163,Holo Rare,Grass,80,Stage 1,[2G] Seed Bomb (70),Rx2,None,2,
234055,Rapid Strike Urshifu V (Full Art),Rapid Strike Urshifu V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234055_200w.jpg,3,2765,https://cpt.tcgcsv.com/7FT2,2026-02-06T20:12:23.407,1,,2.99,4.01,37.95,3.88,4.87,Holofoil,,152/163,Ultra Rare,Fighting,220,Basic,"[F] Strafe (30)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",Px2,None,2,[1FF] Hundred Furious Blows (150)
234056,Rapid Strike Urshifu V (Alternate Full Art),Rapid Strike Urshifu V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234056_200w.jpg,3,2765,https://cpt.tcgcsv.com/8FT2,2023-08-31T05:21:30.567,1,,13.48,17.0,80.0,16.84,29.99,Holofoil,,153/163,Ultra Rare,Fighting,220,Basic,"[F] Strafe (30)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",Px2,None,2,[1FF] Hundred Furious Blows (150)
234058,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/234058_200w.jpg,3,2765,https://cpt.tcgcsv.com/bFT2,2025-02-07T20:10:52.273,1,,0.01,0.15,5.01,0.08,,Normal,,009/163,Uncommon,Grass,110,Basic,"[2] Big Bite (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Rx2,None,2,"[2G] Triple Whip (60x)
<br>Flip 3 coins. This attack does 60 damage for each heads."
234058,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/234058_200w.jpg,3,2765,https://cpt.tcgcsv.com/bFT2,2025-02-07T20:10:52.273,1,,0.07,0.24,3.25,0.19,,Reverse Holofoil,,009/163,Uncommon,Grass,110,Basic,"[2] Big Bite (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Rx2,None,2,"[2G] Triple Whip (60x)
<br>Flip 3 coins. This attack does 60 damage for each heads."
234059,Tyranitar V (Full Art),Tyranitar V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234059_200w.jpg,3,2765,https://cpt.tcgcsv.com/cFT2,2026-03-06T16:26:30.213,1,,7.0,8.45,45.0,7.84,8.98,Holofoil,,154/163,Ultra Rare,Darkness,230,Basic,"[2D] Cragalanche (60)
<br>Discard the top 2 cards of your opponent's deck.",Gx2,None,3,"[2DD] Single Strike Crush (240)
<br>Discard the top 4 cards of your deck."
234060,Tyranitar V (Alternate Full Art),Tyranitar V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234060_200w.jpg,3,2765,https://cpt.tcgcsv.com/dFT2,2026-01-16T21:49:11.253,1,,171.3,242.5,1000.0,199.43,171.3,Holofoil,,155/163,Ultra Rare,Darkness,230,Basic,"[2D] Cragalanche (60)
<br>Discard the top 2 cards of your opponent's deck.",Gx2,None,3,"[2DD] Single Strike Crush (240)
<br>Discard the top 4 cards of your deck."
234061,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/234061_200w.jpg,3,2765,https://cpt.tcgcsv.com/fFT2,2022-03-29T15:24:52.05,1,,0.01,0.15,2.0,0.1,,Normal,,010/163,Uncommon,Grass,90,Basic,[G] Vise Grip (20),Rx2,None,1,"[2] Devour
<br>For each of your Durant in play, discard the top card of your opponent's deck."
234061,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/234061_200w.jpg,3,2765,https://cpt.tcgcsv.com/fFT2,2022-03-29T15:24:52.05,1,,0.06,0.24,19.5,0.2,0.17,Reverse Holofoil,,010/163,Uncommon,Grass,90,Basic,[G] Vise Grip (20),Rx2,None,1,"[2] Devour
<br>For each of your Durant in play, discard the top card of your opponent's deck."
234062,Corviknight V (Full Art),Corviknight V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234062_200w.jpg,3,2765,https://cpt.tcgcsv.com/gFT2,2026-02-06T20:01:25.617,1,,2.99,4.51,96.95,4.53,96.95,Holofoil,,156/163,Ultra Rare,Metal,210,Basic,"[M] Clutch (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Rx2,G-30,1,"[1MM] Sky Hurricane (190)
<br>During your next turn, this Pokemon can't use Sky Hurricane."
234064,Scatterbug,Scatterbug,https://tcgplayer-cdn.tcgplayer.com/product/234064_200w.jpg,3,2765,https://cpt.tcgcsv.com/jFT2,2026-02-10T14:33:50.047,1,,0.05,0.2,2.0,0.16,,Reverse Holofoil,,011/163,Common,Grass,40,Basic,"[1] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
234064,Scatterbug,Scatterbug,https://tcgplayer-cdn.tcgplayer.com/product/234064_200w.jpg,3,2765,https://cpt.tcgcsv.com/jFT2,2026-02-10T14:33:50.047,1,,0.01,0.1,19.5,0.05,0.01,Normal,,011/163,Common,Grass,40,Basic,"[1] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
234065,Stoutland V (Full Art),Stoutland V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234065_200w.jpg,3,2765,https://cpt.tcgcsv.com/kFT2,2021-03-19T04:03:23.62,1,,2.0,3.0,22.79,2.9,4.81,Holofoil,,157/163,Ultra Rare,Colorless,210,Basic,"[3] Double Dip Fangs (40)
<br>If your opponent's Basic Pokemon is Knocked Out by damage from this attack, take 1 more Prize card.",Fx2,None,3,"[4] Wild Tackle (200)
<br>This Pokemon also does 30 damage to itself."
234067,Bruno (Full Art),Bruno Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234067_200w.jpg,3,2765,https://cpt.tcgcsv.com/mFT2,2025-12-08T23:15:11.55,1,"Shuffle your hand into your deck. Then, draw 4 cards. If any of your Pokemon were Knocked out during your opponent's last turn, draw 7 cards instead.",1.0,2.26,12.0,1.88,3.74,Holofoil,,158/163,Ultra Rare,Supporter,,,,,,,
234068,Spewpa,Spewpa,https://tcgplayer-cdn.tcgplayer.com/product/234068_200w.jpg,3,2765,https://cpt.tcgcsv.com/nFT2,2026-02-10T14:36:16.72,1,,0.01,0.12,2.0,0.08,0.07,Normal,,012/163,Uncommon,Grass,80,Stage 1,"[1] Grass Cocooning 
<br>Heal 40 damage from this Pokemon.",Rx2,None,3,[2G] Bug Bite (40)
