productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText
84107,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/84107_200w.jpg,3,1409,https://cpt.tcgcsv.com/9GH,2023-01-09T17:12:26.14,1,5/113,Uncommon,Grass,80,Stage 1,"[1G] Ambush Bite (20+) Flip a coin.  If heads, this attack does 20 more damage and discard an Energy attached to the Defending Pokemon.",,Rx2,2,1.15,3.99,5.0,1.51,,Reverse Holofoil,W-20,
84139,Cedric Juniper,Cedric Juniper,https://tcgplayer-cdn.tcgplayer.com/product/84139_200w.jpg,3,1409,https://cpt.tcgcsv.com/PGH,2023-01-09T17:45:30.58,1,110/113,Uncommon,Supporter,0,Supporter,"Put a Pokemon from your hand face down in front of you and tell your opponent its name.  Your opponent guesses the height of that Pokemon.  If your opponent guessed right, he or she draws 3 cards.  If your opponent guessed wrong, you draw 3 cards.  Return the Pokemon to your hand.  (You can't choose a Pokemon that doesn't have the height printed on the card.)",,,,0.04,0.25,1.44,0.28,,Normal,,You may play only 1 Supporter card per turn (before your attack).
84139,Cedric Juniper,Cedric Juniper,https://tcgplayer-cdn.tcgplayer.com/product/84139_200w.jpg,3,1409,https://cpt.tcgcsv.com/PGH,2023-01-09T17:45:30.58,1,110/113,Uncommon,Supporter,0,Supporter,"Put a Pokemon from your hand face down in front of you and tell your opponent its name.  Your opponent guesses the height of that Pokemon.  If your opponent guessed right, he or she draws 3 cards.  If your opponent guessed wrong, you draw 3 cards.  Return the Pokemon to your hand.  (You can't choose a Pokemon that doesn't have the height printed on the card.)",,,,0.45,0.63,3.99,0.89,,Reverse Holofoil,,You may play only 1 Supporter card per turn (before your attack).
84168,Chandelure EX,Chandelure EX,https://tcgplayer-cdn.tcgplayer.com/product/84168_200w.jpg,3,1409,https://cpt.tcgcsv.com/nHH,2023-01-09T17:39:42.673,1,77/113,Ultra Rare,Psychic,170,Basic,[P] Cursed Drop - Put 4 damage counters on your opponent's Pokemon in any way you like.,[1PP] Eerie Glow (70) The Defending Pokemon is now Burned and Confused.,Dx2,2,6.95,8.32,12.9,8.95,9.9,Holofoil,,
84194,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/84194_200w.jpg,3,1409,https://cpt.tcgcsv.com/VHH,2026-03-11T11:58:07.333,1,19/113,Holo Rare,Fire,160,Stage 2,[2R] Split Bomb - This attack does 40 damage to 2 of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[4R] Scorching Fire (150) Discard a R Energy attached to this Pokemon.,Wx2,3,30.0,49.87,74.99,44.18,40.2,Holofoil,,
84194,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/84194_200w.jpg,3,1409,https://cpt.tcgcsv.com/VHH,2026-03-11T11:58:07.333,1,19/113,Holo Rare,Fire,160,Stage 2,[2R] Split Bomb - This attack does 40 damage to 2 of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[4R] Scorching Fire (150) Discard a R Energy attached to this Pokemon.,Wx2,3,30.0,40.59,75.6,51.37,,Reverse Holofoil,,
84219,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84219_200w.jpg,3,1409,https://cpt.tcgcsv.com/pJH,2025-11-29T05:23:13.123,1,17/113,Common,Fire,70,Basic,[R] Draw In - Attach 2 R Energy cards from your discard pile to this Pokemon.,[1R] Flare (20),Wx2,2,0.24,0.92,3.0,1.12,,Normal,,
84219,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84219_200w.jpg,3,1409,https://cpt.tcgcsv.com/pJH,2025-11-29T05:23:13.123,1,17/113,Common,Fire,70,Basic,[R] Draw In - Attach 2 R Energy cards from your discard pile to this Pokemon.,[1R] Flare (20),Wx2,2,12.88,15.99,17.0,25.16,,Reverse Holofoil,,
84235,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84235_200w.jpg,3,1409,https://cpt.tcgcsv.com/KJH,2023-01-09T17:14:42.327,1,18/113,Uncommon,Fire,90,Stage 1,[R] Flare (20),[2R] Raging Claws (50+) Does 10 more damage for each damage counter on this Pokemon.,Wx2,1,3.38,7.89,17.98,7.51,,Normal,,
84235,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84235_200w.jpg,3,1409,https://cpt.tcgcsv.com/KJH,2023-01-09T17:14:42.327,1,18/113,Uncommon,Fire,90,Stage 1,[R] Flare (20),[2R] Raging Claws (50+) Does 10 more damage for each damage counter on this Pokemon.,Wx2,1,6.49,6.49,6.49,17.64,,Reverse Holofoil,,
84266,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/84266_200w.jpg,3,1409,https://cpt.tcgcsv.com/lKH,2023-01-09T17:12:14.75,1,4/113,Uncommon,Grass,40,Basic,[1] Double Spin (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,Rx2,1,0.15,0.4,5.0,0.41,,Normal,W-20,
84266,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/84266_200w.jpg,3,1409,https://cpt.tcgcsv.com/lKH,2023-01-09T17:12:14.75,1,4/113,Uncommon,Grass,40,Basic,[1] Double Spin (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,Rx2,1,1.6,1.99,8.52,0.63,,Reverse Holofoil,W-20,
84320,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84320_200w.jpg,3,1409,https://cpt.tcgcsv.com/qLH,2025-11-11T14:00:36.75,1,105/113,Holo Rare,Colorless,90,Stage 1,"[3] Echoed Voice (50) During your next turn, this Pokemon's attack does 50 more damage (before applying Weakness and Resistance).",,Fx2,1,0.73,1.16,4.09,1.42,,Holofoil,,"Smooth Coat - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, prevent that damage.  (Ability)"
84320,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/84320_200w.jpg,3,1409,https://cpt.tcgcsv.com/qLH,2025-11-11T14:00:36.75,1,105/113,Holo Rare,Colorless,90,Stage 1,"[3] Echoed Voice (50) During your next turn, this Pokemon's attack does 50 more damage (before applying Weakness and Resistance).",,Fx2,1,1.81,5.5,6.99,6.49,,Reverse Holofoil,,"Smooth Coat - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, prevent that damage.  (Ability)"
84380,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84380_200w.jpg,3,1409,https://cpt.tcgcsv.com/DMH,2025-11-11T14:02:51.52,1,91/113,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,0.69,0.99,1.99,1.21,,Holofoil,P-20,
84380,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84380_200w.jpg,3,1409,https://cpt.tcgcsv.com/DMH,2025-11-11T14:02:51.52,1,91/113,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,1.12,1.56,10.0,1.56,,Reverse Holofoil,P-20,
84481,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/84481_200w.jpg,3,1409,https://cpt.tcgcsv.com/FPH,2025-11-29T05:21:41.413,1,62/113,Common,Psychic,70,Basic,[1P] Poison Jab (20) The Defending Pokemon is now Poisoned.,,Px2,1,0.03,0.2,5.0,0.18,0.1,Normal,,
84481,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/84481_200w.jpg,3,1409,https://cpt.tcgcsv.com/FPH,2025-11-29T05:21:41.413,1,62/113,Common,Psychic,70,Basic,[1P] Poison Jab (20) The Defending Pokemon is now Poisoned.,,Px2,1,0.19,0.6,4.99,0.78,,Reverse Holofoil,,
84506,Crushing Hammer,Crushing Hammer,https://tcgplayer-cdn.tcgplayer.com/product/84506_200w.jpg,3,1409,https://cpt.tcgcsv.com/8QH,2025-12-04T01:22:32.763,1,111/113,Uncommon,Item,0,Item,"Flip a coin.  If heads, discard an Energy attached to 1 of your opponent's Pokemon.",,,,0.1,0.36,2.66,0.36,0.33,Normal,,You may play as many Item cards as you like during your turn (before your attack).
84506,Crushing Hammer,Crushing Hammer,https://tcgplayer-cdn.tcgplayer.com/product/84506_200w.jpg,3,1409,https://cpt.tcgcsv.com/8QH,2025-12-04T01:22:32.763,1,111/113,Uncommon,Item,0,Item,"Flip a coin.  If heads, discard an Energy attached to 1 of your opponent's Pokemon.",,,,0.32,0.99,1.99,0.96,1.04,Reverse Holofoil,,You may play as many Item cards as you like during your turn (before your attack).
84511,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84511_200w.jpg,3,1409,https://cpt.tcgcsv.com/fQH,2025-11-29T05:20:41.903,1,14/113,Uncommon,Grass,100,Stage 1,[2] Hard Press (30) Flip a coin.  The Defending Pokemon is now Paralyzed.,[2G] Hammer In (70),Rx2,2,0.15,0.53,1.49,0.65,0.29,Normal,,
84511,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84511_200w.jpg,3,1409,https://cpt.tcgcsv.com/fQH,2025-11-29T05:20:41.903,1,14/113,Uncommon,Grass,100,Stage 1,[2] Hard Press (30) Flip a coin.  The Defending Pokemon is now Paralyzed.,[2G] Hammer In (70),Rx2,2,1.8,3.26,4.49,3.11,,Reverse Holofoil,,
84708,Darkrai EX,Darkrai EX,https://tcgplayer-cdn.tcgplayer.com/product/84708_200w.jpg,3,1409,https://cpt.tcgcsv.com/bVH,2025-11-11T14:06:44.953,1,88/113,Ultra Rare,Darkness,180,Basic,[1DD] Night Spear (90) Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Fx2,2,6.99,11.54,15.89,11.46,,Holofoil,P-20,Dark Cloak - Each of your Pokemon that has any D Energy attached to it has no Retreat Cost.  (Ability)
84733,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84733_200w.jpg,3,1409,https://cpt.tcgcsv.com/HVH,2023-01-09T17:43:06.07,1,97/113,Common,Dragon,60,Basic,"[D] Deep Growl - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1P] Power Breath (30) Discard an Energy attached to this Pokemon.,Ox2,2,0.07,0.25,19.5,0.22,0.15,Normal,,
84733,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84733_200w.jpg,3,1409,https://cpt.tcgcsv.com/HVH,2023-01-09T17:43:06.07,1,97/113,Common,Dragon,60,Basic,"[D] Deep Growl - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1P] Power Breath (30) Discard an Energy attached to this Pokemon.,Ox2,2,0.35,0.68,1.49,0.68,,Reverse Holofoil,,
84796,Dewott,Dewott,https://tcgplayer-cdn.tcgplayer.com/product/84796_200w.jpg,3,1409,https://cpt.tcgcsv.com/XWH,2025-12-04T01:28:38.243,1,38/113,Uncommon,Water,80,Stage 1,[2] Aqua Tail (30+) Flip a coin for each W Energy attached to this Pokemon.  This attack does 10 more damage for each heads.,,Lx2,1,0.21,0.48,1.24,0.57,0.29,Normal,,
84796,Dewott,Dewott,https://tcgplayer-cdn.tcgplayer.com/product/84796_200w.jpg,3,1409,https://cpt.tcgcsv.com/XWH,2025-12-04T01:28:38.243,1,38/113,Uncommon,Water,80,Stage 1,[2] Aqua Tail (30+) Flip a coin for each W Energy attached to this Pokemon.  This attack does 10 more damage for each heads.,,Lx2,1,2.0,2.19,2.38,2.07,,Reverse Holofoil,,
84885,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/84885_200w.jpg,3,1409,https://cpt.tcgcsv.com/KZH,2025-11-29T05:20:15.283,1,113/113,Uncommon,Energy,0,Special Energy,Double Colorless Energy provides 2 Energy.,,,,0.35,0.6,19.5,0.84,0.49,Normal,,
84885,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/84885_200w.jpg,3,1409,https://cpt.tcgcsv.com/KZH,2025-11-29T05:20:15.283,1,113/113,Uncommon,Energy,0,Special Energy,Double Colorless Energy provides 2 Energy.,,,,1.51,2.28,96.95,2.21,96.95,Reverse Holofoil,,
84981,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84981_200w.jpg,3,1409,https://cpt.tcgcsv.com/F_H,2025-12-04T01:32:10.84,1,106/113,Uncommon,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.2,0.34,1.67,0.34,0.35,Normal,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
84981,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84981_200w.jpg,3,1409,https://cpt.tcgcsv.com/F_H,2025-12-04T01:32:10.84,1,106/113,Uncommon,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.73,1.13,2.16,1.36,,Reverse Holofoil,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
85019,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85019_200w.jpg,3,1409,https://cpt.tcgcsv.com/p0J,2025-12-04T01:30:41.957,1,75/113,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.15,0.38,1.69,0.39,,Normal,,
85019,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85019_200w.jpg,3,1409,https://cpt.tcgcsv.com/p0J,2025-12-04T01:30:41.957,1,75/113,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.29,0.99,1.61,1.34,,Reverse Holofoil,,
85064,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85064_200w.jpg,3,1409,https://cpt.tcgcsv.com/j2J,2023-01-09T17:13:53.68,1,13/113,Common,Grass,60,Basic,[1G] Bug Bite (20),,Rx2,2,0.1,0.25,1.62,0.23,,Normal,,
85064,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85064_200w.jpg,3,1409,https://cpt.tcgcsv.com/j2J,2023-01-09T17:13:53.68,1,13/113,Common,Grass,60,Basic,[1G] Bug Bite (20),,Rx2,2,0.6,0.9,2.19,1.62,,Reverse Holofoil,,
85186,Emboar,Emboar,https://tcgplayer-cdn.tcgplayer.com/product/85186_200w.jpg,3,1409,https://cpt.tcgcsv.com/L5J,2025-11-11T14:09:06.263,1,27/113,Holo Rare,Fire,150,Stage 2,[2RR] Heat Crash (80),,Wx2,4,13.1,14.82,19.99,14.72,10.3,Holofoil,,"Inferno Fandango - As often as you like during your turn (before your attack), you may attach a R Energy card from your hand to 1 of your Pokemon.  (Ability)"
85186,Emboar,Emboar,https://tcgplayer-cdn.tcgplayer.com/product/85186_200w.jpg,3,1409,https://cpt.tcgcsv.com/L5J,2025-11-11T14:09:06.263,1,27/113,Holo Rare,Fire,150,Stage 2,[2RR] Heat Crash (80),,Wx2,4,14.99,21.73,25.0,19.26,,Reverse Holofoil,,"Inferno Fandango - As often as you like during your turn (before your attack), you may attach a R Energy card from your hand to 1 of your Pokemon.  (Ability)"
85192,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85192_200w.jpg,3,1409,https://cpt.tcgcsv.com/S5J,2025-11-29T05:15:51.827,1,49/113,Uncommon,Lightning,70,Basic,[1] Call for Family - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[L] Static Shock (20),Lx2,0,0.19,0.93,1.05,0.99,0.98,Normal,F-20,
85204,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85204_200w.jpg,3,1409,https://cpt.tcgcsv.com/66J,2025-12-04T01:33:29.603,1,35/113,Rare,Water,140,Stage 2,[1W] Surf (50),"[1WW] Emperor's Strike (70+) If this Pokemon has fewer remaining HP than then Defending Pokemon, this attack does 60 more damage.",Lx2,2,0.54,0.73,96.95,0.96,0.54,Normal,,
85204,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85204_200w.jpg,3,1409,https://cpt.tcgcsv.com/66J,2025-12-04T01:33:29.603,1,35/113,Rare,Water,140,Stage 2,[1W] Surf (50),"[1WW] Emperor's Strike (70+) If this Pokemon has fewer remaining HP than then Defending Pokemon, this attack does 60 more damage.",Lx2,2,10.27,38.96,99.99,7.52,,Reverse Holofoil,,
85263,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85263_200w.jpg,3,1409,https://cpt.tcgcsv.com/h7J,2025-11-29T05:14:37.817,1,112/113,Uncommon,Item,0,Item,Move a basic Energy card attached to 1 of your Pokemon to another of your Pokemon.,,,,0.15,0.33,1.0,0.36,0.28,Normal,,You may play as many Item cards as you like during your turn (before your attack).
85263,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85263_200w.jpg,3,1409,https://cpt.tcgcsv.com/h7J,2025-11-29T05:14:37.817,1,112/113,Uncommon,Item,0,Item,Move a basic Energy card attached to 1 of your Pokemon to another of your Pokemon.,,,,1.06,1.21,1.53,1.53,,Reverse Holofoil,,You may play as many Item cards as you like during your turn (before your attack).
85340,Excadrill EX,Excadrill EX,https://tcgplayer-cdn.tcgplayer.com/product/85340_200w.jpg,3,1409,https://cpt.tcgcsv.com/Q8J,2023-01-09T17:40:49.053,1,82/113,Ultra Rare,Fighting,180,Basic,"[2] Dig Out (40) Discard the top card of your deck.  If that card is a basic Energy card, attach it to 1 of your Pokemon.",[2FF] Break Ground (120) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Wx2,3,2.49,3.5,4.14,3.94,,Holofoil,L-20,
85602,Gabite,Gabite,https://tcgplayer-cdn.tcgplayer.com/product/85602_200w.jpg,3,1409,https://cpt.tcgcsv.com/3gJ,2023-01-09T17:42:46.58,1,95/113,Uncommon,Dragon,80,Stage 1,[1] Tackle (20),[FW] Shred (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,Ox2,1,0.1,0.4,1.25,0.45,,Normal,,
85602,Gabite,Gabite,https://tcgplayer-cdn.tcgplayer.com/product/85602_200w.jpg,3,1409,https://cpt.tcgcsv.com/3gJ,2023-01-09T17:42:46.58,1,95/113,Uncommon,Dragon,80,Stage 1,[1] Tackle (20),[FW] Shred (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,Ox2,1,1.84,2.19,2.78,2.84,,Reverse Holofoil,,
85607,Gallade,Gallade,https://tcgplayer-cdn.tcgplayer.com/product/85607_200w.jpg,3,1409,https://cpt.tcgcsv.com/9gJ,2025-12-04T01:34:40.84,1,81/113,Rare,Fighting,140,Stage 2,"[F] Nerve Shot (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2F] Pandemonium Blade (60+) Does 20 more damage for each of your Benched Pokemon that has any damage counters on it.,Px2,2,0.24,0.5,2.0,0.59,,Normal,,
85607,Gallade,Gallade,https://tcgplayer-cdn.tcgplayer.com/product/85607_200w.jpg,3,1409,https://cpt.tcgcsv.com/9gJ,2025-12-04T01:34:40.84,1,81/113,Rare,Fighting,140,Stage 2,"[F] Nerve Shot (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2F] Pandemonium Blade (60+) Does 20 more damage for each of your Benched Pokemon that has any damage counters on it.,Px2,2,2.0,2.35,2.7,3.36,,Reverse Holofoil,,
85618,Garbodor,Garbodor,https://tcgplayer-cdn.tcgplayer.com/product/85618_200w.jpg,3,1409,https://cpt.tcgcsv.com/ngJ,2025-11-11T14:11:45.507,1,68/113,Holo Rare,Psychic,100,Stage 1,[1PP] Sludge Toss (60),,Px2,3,1.91,4.14,4.99,3.27,3.11,Holofoil,,"Garbotoxin - If this Pokemon has a Pokemon Tool card attached to it, each Pokemon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Garbotoxin).  (Ability)"
85627,Garchomp,Garchomp,https://tcgplayer-cdn.tcgplayer.com/product/85627_200w.jpg,3,1409,https://cpt.tcgcsv.com/zgJ,2023-01-09T17:42:56.907,1,96/113,Holo Rare,Dragon,140,Stage 2,[F] Mach Cut (60) Discard a Special Energy attached to the Defending Pokemon.,[FW] Dragonblade (100) Discard the top 2 cards of your deck.,Ox2,1,4.47,5.0,25.0,6.99,,Holofoil,,
85627,Garchomp,Garchomp,https://tcgplayer-cdn.tcgplayer.com/product/85627_200w.jpg,3,1409,https://cpt.tcgcsv.com/zgJ,2023-01-09T17:42:56.907,1,96/113,Holo Rare,Dragon,140,Stage 2,[F] Mach Cut (60) Discard a Special Energy attached to the Defending Pokemon.,[FW] Dragonblade (100) Discard the top 2 cards of your deck.,Ox2,1,2.0,5.5,7.27,6.92,,Reverse Holofoil,,
85662,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/85662_200w.jpg,3,1409,https://cpt.tcgcsv.com/ghJ,2024-08-12T19:55:49.21,1,16/113,Holo Rare,Grass,110,Basic,[G] Slash (20),[4] Gaia Buster (50+) Does 20 more damage for each G Energy attached to this Pokemon.,Rx2,1,0.99,1.64,10.0,1.83,,Holofoil,,
85662,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/85662_200w.jpg,3,1409,https://cpt.tcgcsv.com/ghJ,2024-08-12T19:55:49.21,1,16/113,Holo Rare,Grass,110,Basic,[G] Slash (20),[4] Gaia Buster (50+) Does 20 more damage for each G Energy attached to this Pokemon.,Rx2,1,1.78,2.13,6.5,3.12,,Reverse Holofoil,,
85704,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85704_200w.jpg,3,1409,https://cpt.tcgcsv.com/6jJ,2023-01-09T17:42:36.777,1,94/113,Common,Dragon,50,Basic,[1] Tackle (10),[FW] Gnaw (20),Ox2,1,0.2,0.45,1.49,0.62,,Normal,,
85849,Gothita (69),Gothita 69,https://tcgplayer-cdn.tcgplayer.com/product/85849_200w.jpg,3,1409,https://cpt.tcgcsv.com/_lJ,2023-01-09T17:38:23.067,1,69/113,Common,Psychic,60,Basic,[1] Hypnotic Gaze - The Defending Pokemon is now Asleep.,[2] Double Slap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,Px2,1,0.09,0.29,5.0,0.28,,Normal,,
85850,Gothita (70),Gothita 70,https://tcgplayer-cdn.tcgplayer.com/product/85850_200w.jpg,3,1409,https://cpt.tcgcsv.com/0mJ,2023-01-09T17:38:31.567,1,70/113,Common,Psychic,50,Basic,"[2] Trip Over (10+) Flip a coin.  If heads, this attack does 20 more damage.",,Px2,1,0.05,0.25,5.0,0.23,,Normal,,
