productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
277336,Lost Origin Pokemon Center Elite Trainer Box (Exclusive),Lost Origin Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/277336_200w.jpg,3,3118,https://cpt.tcgcsv.com/LXd3,2024-11-07T20:55:41.333,1,"This Pokémon TCG: Sword & Shield—Lost Origin Pokémon Center Elite Trainer Box can be found only at Pokémon Center and comes with exclusive accessories—an extra set of 65 card sleeves and a metallic coin—plus 10 booster packs (two more than in a standard Elite Trainer Box).
<br><br>• 10 Pokémon TCG: Sword & Shield—Lost Origin booster packs
<br>• 1 metal pin featuring Giratina
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Sword & Shield—Lost Origin expansion
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 1 metallic coin featuring Giratina
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",275.0,344.5,2999.99,254.52,,Normal,,,,,,,,,,,
277345,Lost Origin Build & Battle Box,Lost Origin Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/277345_200w.jpg,3,3118,https://cpt.tcgcsv.com/WXd3,2022-09-09T04:03:39.38,1,"EACH POKÉMON TCG: SWORD & SHIELD—Lost Origin BUILD & BATTLE BOX INCLUDES:
<br>• 40-card ready-to-play decks
<br>• 1 of 4 promo cards
<br>• 4 Pokémon TCG: Sword & Shield—Lost Origin booster packs
<br>• 1 deck-building tip sheet",67.5,76.28,99.95,64.79,,Normal,,,,,,,,,,,
277346,Lost Origin Build & Battle Stadium,Lost Origin Build and Battle Stadium,https://tcgplayer-cdn.tcgplayer.com/product/277346_200w.jpg,3,3118,https://cpt.tcgcsv.com/XXd3,2025-02-05T19:46:33.707,1,"The Build & Battle Stadium includes everything you need for two players to prepare and battle. Inside this box, you’ll find::
<br>• 2 individual Build & Battle Boxes, each containing a 40-card ready-to-play deck
<br>• Each deck includes 1 of 4 unique foil promo cards
<br>• 4 additional Pokémon TCG: Sword & Shield—Lost Origin booster packs, so you get 12 in all
<br>• 121 Pokémon TCG Energy cards
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything",210.0,239.98,319.19,180.24,,Normal,,,,,,,,,,,
277671,Code Card - Lost Origin Build & Battle Box,Code Card Lost Origin Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/277671_200w.jpg,3,3118,https://cpt.tcgcsv.com/r5f3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.2,1.0,0.24,,Normal,,Code Card,,,,,,,,,
277672,Code Card - Lost Origin Pokemon Center Elite Trainer Box (Exclusive),Code Card Lost Origin Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/277672_200w.jpg,3,3118,https://cpt.tcgcsv.com/s5f3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",1.95,2.31,2.38,2.37,,Normal,,Code Card,,,,,,,,,
277673,Code Card - Lost Origin Elite Trainer Box,Code Card Lost Origin Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/277673_200w.jpg,3,3118,https://cpt.tcgcsv.com/t5f3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.04,0.1,3.95,0.1,,Normal,,Code Card,,,,,,,,,
277674,Code Card - Lost Origin Booster Pack,Code Card Lost Origin Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/277674_200w.jpg,3,3118,https://cpt.tcgcsv.com/v5f3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.05,1.5,0.03,,Normal,,Code Card,,,,,,,,,
278792,Lost Origin 3 Pack Blister [Set of 2],Lost Origin 3 Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/278792_200w.jpg,3,3118,https://cpt.tcgcsv.com/Swf3,2022-09-09T04:03:39.38,1,"Collect each of the Lost Origin 3 Pack Blisters.
<br><br>tEach 3 Pack blister comes with 3 Lost Origin booster packs, 1 coin, and a promotional card of Regigigas or Weavile.",139.5,144.5,149.45,110.54,,Normal,,,,,,,,,,,
278793,Lost Origin Booster Box Case,Lost Origin Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/278793_200w.jpg,3,3118,https://cpt.tcgcsv.com/Twf3,2022-09-09T04:03:39.38,1,Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>,4789.69,5800.0,15000.0,4182.58,,Normal,0820650870552,,,,,,,,,,
278794,Lost Origin Booster Pack Art Bundle [Set of 4],Lost Origin Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/278794_200w.jpg,3,3118,https://cpt.tcgcsv.com/Vwf3,2022-09-09T04:03:39.38,1,"Collect each of the 4 unique art packs for Lost Origin.
<br>Each Lost Origin booster pack contains 10 random cards.",60.0,67.0,200.0,53.0,,Normal,,,,,,,,,,,
278795,Lost Origin Build & Battle Box Display,Lost Origin Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/278795_200w.jpg,3,3118,https://cpt.tcgcsv.com/Wwf3,2023-05-03T19:16:49.773,1,"Each Lost Origin Build & Battle Box Display contains 10 Lost Origin Build & Battle Boxes.
<br><br>EACH POKÉMON TCG: SWORD & SHIELD—Lost Origin BUILD & BATTLE BOX INCLUDES:
<br>• 40-card ready-to-play decks
<br>• 1 of 4 promo cards
<br>• 4 Pokémon TCG: Sword & Shield—Lost Origin booster packs
<br>• 1 deck-building tip sheet",840.0,1099.0,1295.98,673.44,,Normal,0820650860690,,,,,,,,,,
278796,Lost Origin Elite Trainer Box Case,Lost Origin Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/278796_200w.jpg,3,3118,https://cpt.tcgcsv.com/Xwf3,2022-09-09T04:03:39.38,1,Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes.,1749.98,1844.98,2549.49,1625.74,,Normal,0820650870712,,,,,,,,,,
278797,Lost Origin Single Pack Blister [Set of 2],Lost Origin Single Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/278797_200w.jpg,3,3118,https://cpt.tcgcsv.com/Zwf3,2022-09-09T04:03:39.38,1,"Collect each of the Lost Origin Single Pack Blisters.
<br>Each blister comes with 1 Lost Origin booster pack, a coin, and a promotional card of Scorbunny or Croagunk.",34.99,53.95,213448.51,40.74,,Normal,,,,,,,,,,,
278801,Lost Origin Sleeved Booster Pack Art Bundle [Set of 4],Lost Origin Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/278801_200w.jpg,3,3118,https://cpt.tcgcsv.com/2xf3,2022-09-09T04:03:39.38,1,"Collect each of the 4 unique art packs for Lost Origin.
<br>Each Lost Origin booster pack contains 10 random cards.",70.99,84.43,94.95,64.62,,Normal,,,,,,,,,,,
278803,Lost Origin Premium Checklane Blister [Set of 2],Lost Origin Premium Checklane Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/278803_200w.jpg,3,3118,https://cpt.tcgcsv.com/5xf3,2022-09-09T04:03:39.38,1,"Collect each of the Lost Origin Premium Checklane Blisters
<br><br>Each Premium Checklane Blister comes with a Lost Origin booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",49.0,49.0,49.0,,,Normal,,,,,,,,,,,
278804,Lost Origin Sleeved Booster Pack Bundle [Set of 8],Lost Origin Sleeved Booster Pack Bundle Set of 8,https://tcgplayer-cdn.tcgplayer.com/product/278804_200w.jpg,3,3118,https://cpt.tcgcsv.com/6xf3,2022-09-09T04:03:39.38,1,"Contains 8 Sleeved Booster Packs of Sword & Shield—Lost Origin.
<br>Each Sword & Shield—Lost Origin sleeved booster pack contains 10 random cards.",147.99,156.43,169.99,127.53,,Normal,,,,,,,,,,,
278807,Code Card - Lost Origin 3 Pack Blister [Regigigas],Code Card Lost Origin 3 Pack Blister Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/278807_200w.jpg,3,3118,https://cpt.tcgcsv.com/9xf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.07,1.24,0.05,,Normal,,Code Card,,,,,,,,,
278808,Code Card - Lost Origin 3 Pack Blister [Weavile],Code Card Lost Origin 3 Pack Blister Weavile,https://tcgplayer-cdn.tcgplayer.com/product/278808_200w.jpg,3,3118,https://cpt.tcgcsv.com/bxf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.14,0.5,,,Normal,,Code Card,,,,,,,,,
278810,Code Card - Lost Origin Single Pack Blister [Croagunk],Code Card Lost Origin Single Pack Blister Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/278810_200w.jpg,3,3118,https://cpt.tcgcsv.com/dxf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.08,0.15,,,Normal,,Code Card,,,,,,,,,
278811,Code Card - Lost Origin Single Pack Blister [Scorbunny],Code Card Lost Origin Single Pack Blister Scorbunny,https://tcgplayer-cdn.tcgplayer.com/product/278811_200w.jpg,3,3118,https://cpt.tcgcsv.com/fxf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.06,0.2,,,Normal,,Code Card,,,,,,,,,
278813,Code Card - Lost Origin Premium Checklane Blister [Infernape],Code Card Lost Origin Premium Checklane Blister Infernape,https://tcgplayer-cdn.tcgplayer.com/product/278813_200w.jpg,3,3118,https://cpt.tcgcsv.com/hxf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.15,0.17,0.25,0.15,,Normal,,Code Card,,,,,,,,,
278814,Code Card - Lost Origin Premium Checklane Blister [Torterra],Code Card Lost Origin Premium Checklane Blister Torterra,https://tcgplayer-cdn.tcgplayer.com/product/278814_200w.jpg,3,3118,https://cpt.tcgcsv.com/jxf3,2022-09-09T04:03:39.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.03,0.07,0.12,,,Normal,,Code Card,,,,,,,,,
278819,Lost Origin Booster Bundle,Lost Origin Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/278819_200w.jpg,3,3118,https://cpt.tcgcsv.com/pxf3,2023-01-25T13:56:10.867,1,"Includes six booster packs from Sword & Shield—Lost Origin
<br>Each Lost Origin booster pack contains 10 cards and either 1 basic Energy or 1 VSTAR marker. Cards vary by pack.",129.0,165.0,259.98,137.2,,Normal,0820650851469,,,,,,,,,,
282000,Origin Forme Dialga VSTAR Premium Collection,Origin Forme Dialga VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/282000_200w.jpg,3,3118,https://cpt.tcgcsv.com/0Qg3,2022-10-07T04:03:31.737,1,"Origin Forme Dialga VSTAR wields colossal strength to bend time to its will, while Origin Forme Palkia VSTAR soars across the sky and twists the fabric of space! Appearing here in both playable and oversize versions, each ancient Legendary Pokémon boasts a potentially game-changing VSTAR Power. To round out this deluxe collection, the star Pokémon also appears as a Pokémon V, metal pin, and shimmering coin!
<br>
 Each Pokémon TCG: Origin Forme Pokémon VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 etched foil card featuring Origin Forme Dialga V or Origin Forme Palkia V
<br>
• 1 oversize foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 pin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 1 metallic coin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 6 Pokémon TCG booster packs
<br>
• 1 acrylic VSTAR marker
<br>
• A code card for Pokémon TCG Live",99.95,119.0,200.0,82.9,,Normal,0820650871269,,,,,,,,,,
282001,Origin Forme Palkia VSTAR Premium Collection,Origin Forme Palkia VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/282001_200w.jpg,3,3118,https://cpt.tcgcsv.com/2Qg3,2022-10-07T04:03:31.737,1,"Origin Forme Dialga VSTAR wields colossal strength to bend time to its will, while Origin Forme Palkia VSTAR soars across the sky and twists the fabric of space! Appearing here in both playable and oversize versions, each ancient Legendary Pokémon boasts a potentially game-changing VSTAR Power. To round out this deluxe collection, the star Pokémon also appears as a Pokémon V, metal pin, and shimmering coin!
<br>
 Each Pokémon TCG: Origin Forme Pokémon VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 etched foil card featuring Origin Forme Dialga V or Origin Forme Palkia V
<br>
• 1 oversize foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 pin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 1 metallic coin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 6 Pokémon TCG booster packs
<br>
• 1 acrylic VSTAR marker
<br>
• A code card for Pokémon TCG Live",89.99,100.98,247.0,74.22,,Normal,0820650871269,,,,,,,,,,
282005,Origin Forme Dialga/Palkia VSTAR Premium Collection [Set of 2],Origin Forme Dialga Palkia VSTAR Premium Collection Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/282005_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Qg3,2022-10-07T04:03:31.737,1,"Origin Forme Dialga VSTAR wields colossal strength to bend time to its will, while Origin Forme Palkia VSTAR soars across the sky and twists the fabric of space! Appearing here in both playable and oversize versions, each ancient Legendary Pokémon boasts a potentially game-changing VSTAR Power. To round out this deluxe collection, the star Pokémon also appears as a Pokémon V, metal pin, and shimmering coin!
<br>
 Each Pokémon TCG: Origin Forme Pokémon VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 etched foil card featuring Origin Forme Dialga V or Origin Forme Palkia V
<br>
• 1 oversize foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 pin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 1 metallic coin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 6 Pokémon TCG booster packs
<br>
• 1 acrylic VSTAR marker
<br>
• A code card for Pokémon TCG Live",194.99,194.99,194.99,174.98,,Normal,0820650871269,,,,,,,,,,
282255,Aerodactyl VSTAR,Aerodactyl VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/282255_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Wg3,2025-10-22T23:58:05.063,1,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[1] Ancient Star
<br>
Until this Pokémon leaves play, it gains an Ability that has the effect ""Your opponent's Pokémon V in play, except any Aerodactyl <em>VSTAR</em>, have no Abilities."" <em>(You can't use more than 1 VSTAR Power in a game.)</em>",0.7,1.55,29.95,1.41,1.99,Holofoil,,Ultra Rare,093/196,Fighting,260,VSTAR,"[2F] Lost Dive (240)
<br>
Put the top 3 cards of your deck in the Lost Zone.",Gx2,2,,
282256,Hisuian Zoroark VSTAR,Hisuian Zoroark VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/282256_200w.jpg,3,3118,https://cpt.tcgcsv.com/8Wg3,2025-06-05T06:27:58.683,1,,0.74,1.5,89.0,1.3,1.5,Holofoil,,Ultra Rare,147/196,Colorless,270,VSTAR,"[2] Ticking Curse (50x)
<br>
This attack does 50 damage for each of your Pokémon that has any damage counters on it.",Fx2,2,"<span style=""color:gold""><strong>VSTAR Power</span>
<br>
Ability — Phantom Star</strong>
<br>
During your turn, you may discard your hand and draw 7 cards. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",
282257,Mirage Gate,Mirage Gate,https://tcgplayer-cdn.tcgplayer.com/product/282257_200w.jpg,3,3118,https://cpt.tcgcsv.com/9Wg3,2025-02-07T20:22:07.35,1,"You can use this card only if you have 7 or more cards in the Lost Zone.
<br>
Search your deck for up to 2 basic Energy cards of different types and attach them to your Pokémon in any way you like. Then, shuffle your deck.",0.01,0.15,19.5,0.11,0.05,Normal,,Uncommon,163/196,Item,,Trainer,,,,,
282257,Mirage Gate,Mirage Gate,https://tcgplayer-cdn.tcgplayer.com/product/282257_200w.jpg,3,3118,https://cpt.tcgcsv.com/9Wg3,2025-02-07T20:22:07.35,1,"You can use this card only if you have 7 or more cards in the Lost Zone.
<br>
Search your deck for up to 2 basic Energy cards of different types and attach them to your Pokémon in any way you like. Then, shuffle your deck.",0.09,0.33,6.95,0.28,,Reverse Holofoil,,Uncommon,163/196,Item,,Trainer,,,,,
282401,Sword & Shield Ultra-Premium Collection: Charizard,Sword and Shield Ultra Premium Collection Charizard,https://tcgplayer-cdn.tcgplayer.com/product/282401_200w.jpg,3,3118,https://cpt.tcgcsv.com/2-g3,2022-10-28T04:03:09.683,1,"Celebrate the Sword & Shield Series and the era of Pokémon V, Pokémon VMAX, and Pokémon VSTAR with a hotshot who knows how to put all that power to good use! Charizard turns up the heat as a trio of promo cards with an etched foil treatment, and its Gigantamax form shows off blazing style on a playmat, metal coin, and set of card sleeves. Metal dice and condition markers round out this ultimate set of gameplay accessories. And as you open the huge stack of booster packs inside this box, take a journey through the Sword & Shield Series with an original booklet full of images and stats!
<br>
The Pokémon TCG: Sword & Shield Ultra-Premium Collection—Charizard includes:
<br>
• 3 etched foil promo cards: Charizard V, Charizard VMAX, and Charizard VSTAR
<br>
• 1 playmat featuring Gigantamax Charizard
<br>
• 65 card sleeves featuring Gigantamax Charizard
<br>
• 1 metal coin featuring Gigantamax Charizard
<br>
• 6 metal damage-counter dice
<br>
• 2 metal condition markers
<br>
• 1 acrylic VSTAR marker
<br>
• 16 Pokémon TCG booster packs from the Sword & Shield Series
<br>
• A player’s guide to the entire Sword & Shield Series
<br>
• A code card for Pokémon TCG Live",475.0,549.95,1999.9,490.59,,Normal,0820650871115,,,,,,,,,,
