productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83569,Arbok (35),Arbok 35,https://tcgplayer-cdn.tcgplayer.com/product/83569_200w.jpg,3,1375,https://cpt.tcgcsv.com/prH,2022-11-29T20:58:19.507,1,035/165,Rare,Grass,70,Stage 1,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.","[2] Poison Reaction (20+)
<br>If the Defending Pokémon is Poisoned, this attack does 20 damage plus 20 more damage.",P,1,14.75,36.92,50.0,34.7,,Reverse Holofoil,,
83745,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83745_200w.jpg,3,1375,https://cpt.tcgcsv.com/WvH,2026-02-05T18:53:42.887,1,071/165,Uncommon,Grass,70,Stage 1,"[1] Mysterious Powder
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",[1G] Razor Leaf (30),R,1,3.99,4.16,5.3,6.23,,Normal,,W-30
83745,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83745_200w.jpg,3,1375,https://cpt.tcgcsv.com/WvH,2026-02-05T18:53:42.887,1,071/165,Uncommon,Grass,70,Stage 1,"[1] Mysterious Powder
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",[1G] Razor Leaf (30),R,1,9.0,11.76,14.04,41.99,,Reverse Holofoil,,W-30
83837,Bill's Maintenance,Bills Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/83837_200w.jpg,3,1375,https://cpt.tcgcsv.com/MxH,2024-07-26T17:59:50.75,1,137/165,Uncommon,Supporter,,,,,,,0.19,0.5,4.25,0.53,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
If you have any cards in your hand, shuffle 1 of them into your deck, then draw 3 cards.",
83837,Bill's Maintenance,Bills Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/83837_200w.jpg,3,1375,https://cpt.tcgcsv.com/MxH,2024-07-26T17:59:50.75,1,137/165,Uncommon,Supporter,,,,,,,2.65,5.17,9.25,7.88,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
If you have any cards in your hand, shuffle 1 of them into your deck, then draw 3 cards.",
83888,Blastoise (4),Blastoise 4,https://tcgplayer-cdn.tcgplayer.com/product/83888_200w.jpg,3,1375,https://cpt.tcgcsv.com/NzH,2026-01-23T19:43:41.947,1,004/165,Holo Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,277.99,514.0,916.69,400.0,,Holofoil,"<strong>Poké-POWER — Jet Stream</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83888,Blastoise (4),Blastoise 4,https://tcgplayer-cdn.tcgplayer.com/product/83888_200w.jpg,3,1375,https://cpt.tcgcsv.com/NzH,2026-01-23T19:43:41.947,1,004/165,Holo Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,175.0,200.0,224.99,189.99,,Reverse Holofoil,"<strong>Poké-POWER — Jet Stream</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83889,Blastoise (36),Blastoise 36,https://tcgplayer-cdn.tcgplayer.com/product/83889_200w.jpg,3,1375,https://cpt.tcgcsv.com/PzH,2025-11-04T00:48:50.077,1,036/165,Rare,Water,100,Stage 2,"[W] Bubble (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[3] Double Cannon (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",L,2,39.99,46.5,65.99,42.4,,Normal,,
83889,Blastoise (36),Blastoise 36,https://tcgplayer-cdn.tcgplayer.com/product/83889_200w.jpg,3,1375,https://cpt.tcgcsv.com/PzH,2025-11-04T00:48:50.077,1,036/165,Rare,Water,100,Stage 2,"[W] Bubble (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[3] Double Cannon (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",L,2,149.99,168.86,202.99,165.0,,Reverse Holofoil,,
83890,Blastoise (37),Blastoise 37,https://tcgplayer-cdn.tcgplayer.com/product/83890_200w.jpg,3,1375,https://cpt.tcgcsv.com/QzH,2022-11-29T21:06:27.45,1,037/165,Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,29.94,39.75,44.95,50.12,,Normal,"<strong>Poké-POWER — Jet Stream</strong
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83890,Blastoise (37),Blastoise 37,https://tcgplayer-cdn.tcgplayer.com/product/83890_200w.jpg,3,1375,https://cpt.tcgcsv.com/QzH,2022-11-29T21:06:27.45,1,037/165,Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,52.91,99.99,125.44,123.62,,Reverse Holofoil,"<strong>Poké-POWER — Jet Stream</strong
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
84026,Bulbasaur (94),Bulbasaur 94,https://tcgplayer-cdn.tcgplayer.com/product/84026_200w.jpg,3,1375,https://cpt.tcgcsv.com/xDH,2023-07-14T09:15:43.79,1,094/165,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Poison Seed (10)
<br>Flip a coin. If heads, the Pokémon Pokemon is now Poisoned.",R,1,22.0,25.99,35.96,23.92,,Normal,,
84026,Bulbasaur (94),Bulbasaur 94,https://tcgplayer-cdn.tcgplayer.com/product/84026_200w.jpg,3,1375,https://cpt.tcgcsv.com/xDH,2023-07-14T09:15:43.79,1,094/165,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Poison Seed (10)
<br>Flip a coin. If heads, the Pokémon Pokemon is now Poisoned.",R,1,149.99,224.99,299.99,45.43,,Reverse Holofoil,,
84027,Bulbasaur (95),Bulbasaur 95,https://tcgplayer-cdn.tcgplayer.com/product/84027_200w.jpg,3,1375,https://cpt.tcgcsv.com/zDH,2025-11-24T21:24:09.45,1,095/165,Common,Grass,40,Basic,"[1] Sleep Seed
<br>The Defending Pokémon is now Asleep.",[1G] Vine Whip (20),R,1,27.5,37.77,59.99,37.12,44.99,Normal,,
84027,Bulbasaur (95),Bulbasaur 95,https://tcgplayer-cdn.tcgplayer.com/product/84027_200w.jpg,3,1375,https://cpt.tcgcsv.com/zDH,2025-11-24T21:24:09.45,1,095/165,Common,Grass,40,Basic,"[1] Sleep Seed
<br>The Defending Pokémon is now Asleep.",[1G] Vine Whip (20),R,1,197.99,264.49,363.0,121.82,,Reverse Holofoil,,
84059,Butterfree (5),Butterfree 5,https://tcgplayer-cdn.tcgplayer.com/product/84059_200w.jpg,3,1375,https://cpt.tcgcsv.com/cFH,2022-11-29T21:09:08.253,1,005/165,Holo Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,112.99,176.09,249.99,126.24,,Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84059,Butterfree (5),Butterfree 5,https://tcgplayer-cdn.tcgplayer.com/product/84059_200w.jpg,3,1375,https://cpt.tcgcsv.com/cFH,2022-11-29T21:09:08.253,1,005/165,Holo Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,60.0,77.04,169.99,89.98,,Reverse Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84064,Butterfree (38),Butterfree 38,https://tcgplayer-cdn.tcgplayer.com/product/84064_200w.jpg,3,1375,https://cpt.tcgcsv.com/jFH,2022-11-29T21:10:41.017,1,038/165,Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,18.0,27.75,96.95,13.1,,Normal,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84064,Butterfree (38),Butterfree 38,https://tcgplayer-cdn.tcgplayer.com/product/84064_200w.jpg,3,1375,https://cpt.tcgcsv.com/jFH,2022-11-29T21:10:41.017,1,038/165,Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,33.0,51.5,69.99,24.79,,Reverse Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84135,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84135_200w.jpg,3,1375,https://cpt.tcgcsv.com/KGH,2024-10-16T09:06:30.987,1,096/165,Common,Grass,40,Basic,[1] Headbutt (10),"[2] Entangling Thread (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,2.38,5.21,9.99,4.22,6.99,Normal,,
84135,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84135_200w.jpg,3,1375,https://cpt.tcgcsv.com/KGH,2024-10-16T09:06:30.987,1,096/165,Common,Grass,40,Basic,[1] Headbutt (10),"[2] Entangling Thread (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,24.35,34.68,45.0,22.79,,Reverse Holofoil,,
84172,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/84172_200w.jpg,3,1375,https://cpt.tcgcsv.com/sHH,2026-02-17T15:11:22.847,1,072/165,Uncommon,Colorless,90,Basic,"[2] Bind Wound
<br>Flip a coin. If heads, remove 2 damage counters from 1 of your Pokemon (1 if it has only 1).","[3] Dogpile (10x)
<br>Count the number of Pokémon on your Bench. This attack does 10 times that number of damage to the Defending Pokémon, and Chansey does 10 times that number of damage to itself.",F,2,2.05,5.0,29.99,5.7,,Normal,,
84172,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/84172_200w.jpg,3,1375,https://cpt.tcgcsv.com/sHH,2026-02-17T15:11:22.847,1,072/165,Uncommon,Colorless,90,Basic,"[2] Bind Wound
<br>Flip a coin. If heads, remove 2 damage counters from 1 of your Pokemon (1 if it has only 1).","[3] Dogpile (10x)
<br>Count the number of Pokémon on your Bench. This attack does 10 times that number of damage to the Defending Pokémon, and Chansey does 10 times that number of damage to itself.",F,2,16.1,16.1,16.1,30.06,,Reverse Holofoil,,
84183,Charizard (6),Charizard 6,https://tcgplayer-cdn.tcgplayer.com/product/84183_200w.jpg,3,1375,https://cpt.tcgcsv.com/HHH,2022-11-29T21:15:09.03,1,006/165,Holo Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both are tails, discard all Energy cards attached to Charizard.",,W,3,499.98,500.0,649.99,550.0,,Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84183,Charizard (6),Charizard 6,https://tcgplayer-cdn.tcgplayer.com/product/84183_200w.jpg,3,1375,https://cpt.tcgcsv.com/HHH,2022-11-29T21:15:09.03,1,006/165,Holo Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both are tails, discard all Energy cards attached to Charizard.",,W,3,500.0,597.92,610.34,347.49,,Reverse Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84184,Charizard (39),Charizard 39,https://tcgplayer-cdn.tcgplayer.com/product/84184_200w.jpg,3,1375,https://cpt.tcgcsv.com/JHH,2022-11-29T21:13:34.463,1,039/165,Rare,Fire,100,Stage 2,"[1] Tail Smash (40)
<br>Flip a coin. If tails, this attack does nothing.","[1RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Charizard.",W,2,149.98,172.49,299.0,154.52,,Normal,,
84184,Charizard (39),Charizard 39,https://tcgplayer-cdn.tcgplayer.com/product/84184_200w.jpg,3,1375,https://cpt.tcgcsv.com/JHH,2022-11-29T21:13:34.463,1,039/165,Rare,Fire,100,Stage 2,"[1] Tail Smash (40)
<br>Flip a coin. If tails, this attack does nothing.","[1RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Charizard.",W,2,225.96,268.73,599.99,270.47,,Reverse Holofoil,,
84185,Charizard (40),Charizard 40,https://tcgplayer-cdn.tcgplayer.com/product/84185_200w.jpg,3,1375,https://cpt.tcgcsv.com/KHH,2022-11-29T21:16:27.673,1,040/165,Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both of them are tails, discard all Energy cards attached to Charizard.",,W,3,69.69,75.0,159.99,90.93,,Normal,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84185,Charizard (40),Charizard 40,https://tcgplayer-cdn.tcgplayer.com/product/84185_200w.jpg,3,1375,https://cpt.tcgcsv.com/KHH,2022-11-29T21:16:27.673,1,040/165,Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both of them are tails, discard all Energy cards attached to Charizard.",,W,3,151.4,300.7,449.99,209.81,,Reverse Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84206,Charmander (97),Charmander 97,https://tcgplayer-cdn.tcgplayer.com/product/84206_200w.jpg,3,1375,https://cpt.tcgcsv.com/8JH,2022-11-29T21:17:04.487,1,097/165,Common,Fire,50,Basic,"[1] Tail Rap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",[1R] Flare (20),W,1,7.0,8.87,14.99,8.55,,Normal,,
84206,Charmander (97),Charmander 97,https://tcgplayer-cdn.tcgplayer.com/product/84206_200w.jpg,3,1375,https://cpt.tcgcsv.com/8JH,2022-11-29T21:17:04.487,1,097/165,Common,Fire,50,Basic,"[1] Tail Rap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",[1R] Flare (20),W,1,45.0,49.99,4321.0,93.74,,Reverse Holofoil,,
84207,Charmander (98),Charmander 98,https://tcgplayer-cdn.tcgplayer.com/product/84207_200w.jpg,3,1375,https://cpt.tcgcsv.com/9JH,2022-11-29T21:17:41.877,1,098/165,Common,Fire,50,Basic,[1] Gnaw (10),"[1R] Searing Flame (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.",W,1,15.49,17.99,38.99,30.07,,Normal,,
84207,Charmander (98),Charmander 98,https://tcgplayer-cdn.tcgplayer.com/product/84207_200w.jpg,3,1375,https://cpt.tcgcsv.com/9JH,2022-11-29T21:17:41.877,1,098/165,Common,Fire,50,Basic,[1] Gnaw (10),"[1R] Searing Flame (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.",W,1,81.11,90.56,100.0,60.5,,Reverse Holofoil,,
84224,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84224_200w.jpg,3,1375,https://cpt.tcgcsv.com/vJH,2022-11-29T21:18:28.297,1,073/165,Uncommon,Fire,80,Stage 1,"[2] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2R] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon.",W,1,17.43,30.0,48.99,22.89,,Normal,,
84224,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84224_200w.jpg,3,1375,https://cpt.tcgcsv.com/vJH,2022-11-29T21:18:28.297,1,073/165,Uncommon,Fire,80,Stage 1,"[2] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2R] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon.",W,1,150.0,155.0,160.0,52.22,,Reverse Holofoil,,
84274,Chikorita (99),Chikorita 99,https://tcgplayer-cdn.tcgplayer.com/product/84274_200w.jpg,3,1375,https://cpt.tcgcsv.com/vKH,2026-02-10T17:07:18.947,1,099/165,Common,Grass,40,Basic,"[1] Hypnotic Gaze
<br>The Defending Pokémon is now Asleep.","[1G] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",R,1,3.75,5.78,7.61,5.61,,Normal,,W-30
84275,Chikorita (100),Chikorita 100,https://tcgplayer-cdn.tcgplayer.com/product/84275_200w.jpg,3,1375,https://cpt.tcgcsv.com/wKH,2022-11-29T21:19:47.33,1,100/165,Common,Grass,50,Basic,[G] Razor Leaf (10),"[2] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.",R,1,2.84,5.0,96.95,4.93,,Normal,,W-30
84342,Clefable (7),Clefable 7,https://tcgplayer-cdn.tcgplayer.com/product/84342_200w.jpg,3,1375,https://cpt.tcgcsv.com/SLH,2026-02-16T17:55:48.523,1,007/165,Holo Rare,Colorless,70,Stage 1,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,F,1,98.99,120.79,173.99,153.97,,Holofoil,"<strong>Poké-POWER — Moonlight</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.",
