productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3,extUPC
157620,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/157620_200w.jpg,3,2178,https://cpt.tcgcsv.com/q3h2,2022-12-05T19:53:16.073,1,0.24,0.4,2.0,0.34,0.33,Reverse Holofoil,,3/156,Uncommon,Grass,120,Stage 1,"[G] Supersonic (30)
<br>Your opponent's Active Pokemon is now Confused.",Lx2,F-20,1,[4] Cutting Wind (120),,
157621,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/157621_200w.jpg,3,2178,https://cpt.tcgcsv.com/r3h2,2025-02-05T21:29:23.84,1,0.25,0.4,1.99,0.32,0.44,Reverse Holofoil,,4/156,Common,Grass,70,Basic,"[1G] Petal Dance (30x)
<br>Flip 3 coins. This attack does 30 damage for each heads. This Pokemon is now Confused.",Rx2,None,1,,,
157621,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/157621_200w.jpg,3,2178,https://cpt.tcgcsv.com/r3h2,2025-02-05T21:29:23.84,1,0.03,0.18,1.49,0.14,,Normal,,4/156,Common,Grass,70,Basic,"[1G] Petal Dance (30x)
<br>Flip 3 coins. This attack does 30 damage for each heads. This Pokemon is now Confused.",Rx2,None,1,,,
157622,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/157622_200w.jpg,3,2178,https://cpt.tcgcsv.com/s3h2,2025-02-05T21:29:23.89,1,0.25,0.57,1.99,0.57,,Reverse Holofoil,,5/156,Rare,Grass,100,Stage 1,"[G] Inviting Poison
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokemon is now Poisoned.",Rx2,None,1,"[1GG] Flower Tornado (100)
<br>Move any number of Grass Energy from your Pokemon to your other Pokemon in any way you like.",,
157622,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/157622_200w.jpg,3,2178,https://cpt.tcgcsv.com/s3h2,2025-02-05T21:29:23.89,1,0.08,0.33,2.37,0.32,,Normal,,5/156,Rare,Grass,100,Stage 1,"[G] Inviting Poison
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokemon is now Poisoned.",Rx2,None,1,"[1GG] Flower Tornado (100)
<br>Move any number of Grass Energy from your Pokemon to your other Pokemon in any way you like.",,
157623,Turtwig (6),Turtwig 6,https://tcgplayer-cdn.tcgplayer.com/product/157623_200w.jpg,3,2178,https://cpt.tcgcsv.com/t3h2,2026-03-05T20:08:54.8,1,2.4,3.43,6.0,3.35,,Reverse Holofoil,,6/156,Common,Grass,70,Basic,"[G] Synthesis
<br>Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.",Rx2,None,2,[1G] Headbutt Bounce (30),,
157623,Turtwig (6),Turtwig 6,https://tcgplayer-cdn.tcgplayer.com/product/157623_200w.jpg,3,2178,https://cpt.tcgcsv.com/t3h2,2026-03-05T20:08:54.8,1,0.4,0.62,4.99,0.62,0.72,Normal,,6/156,Common,Grass,70,Basic,"[G] Synthesis
<br>Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.",Rx2,None,2,[1G] Headbutt Bounce (30),,
157624,Turtwig (7),Turtwig 7,https://tcgplayer-cdn.tcgplayer.com/product/157624_200w.jpg,3,2178,https://cpt.tcgcsv.com/v3h2,2026-03-06T20:11:11.18,1,0.33,0.47,1.99,0.44,,Reverse Holofoil,,7/156,Common,Grass,80,Basic,[2] Tackle (20),Rx2,None,2,[1GG] Razor Leaf (50),,
157624,Turtwig (7),Turtwig 7,https://tcgplayer-cdn.tcgplayer.com/product/157624_200w.jpg,3,2178,https://cpt.tcgcsv.com/v3h2,2026-03-06T20:11:11.18,1,0.06,0.27,19.5,0.29,0.25,Normal,,7/156,Common,Grass,80,Basic,[2] Tackle (20),Rx2,None,2,[1GG] Razor Leaf (50),,
157625,Grotle,Grotle,https://tcgplayer-cdn.tcgplayer.com/product/157625_200w.jpg,3,2178,https://cpt.tcgcsv.com/w3h2,2025-11-21T03:08:45.987,1,0.25,0.6,1.56,0.61,0.68,Reverse Holofoil,,8/156,Uncommon,Grass,110,Stage 1,"[1G] Mega Drain (30)
<br>Heal 30 damage from this Pokemon.",Rx2,None,4,[1GGG] Razor Leaf (80),,
157625,Grotle,Grotle,https://tcgplayer-cdn.tcgplayer.com/product/157625_200w.jpg,3,2178,https://cpt.tcgcsv.com/w3h2,2025-11-21T03:08:45.987,1,0.04,0.28,1.49,0.29,,Normal,,8/156,Uncommon,Grass,110,Stage 1,"[1G] Mega Drain (30)
<br>Heal 30 damage from this Pokemon.",Rx2,None,4,[1GGG] Razor Leaf (80),,
157626,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/157626_200w.jpg,3,2178,https://cpt.tcgcsv.com/x3h2,2025-11-21T03:14:17.387,1,1.9,2.34,4.79,2.99,,Reverse Holofoil,,9/156,Holo Rare,Grass,180,Stage 2,"[1GG] Giga Drain (50)
<br>Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.",Rx2,None,4,"[1GGG] Earthquake (180)
<br>This attack does 20 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,
157626,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/157626_200w.jpg,3,2178,https://cpt.tcgcsv.com/x3h2,2025-11-21T03:14:17.387,1,0.9,1.37,6.98,1.6,,Holofoil,,9/156,Holo Rare,Grass,180,Stage 2,"[1GG] Giga Drain (50)
<br>Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.",Rx2,None,4,"[1GGG] Earthquake (180)
<br>This attack does 20 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,
157627,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/157627_200w.jpg,3,2178,https://cpt.tcgcsv.com/z3h2,2025-12-29T14:19:01.837,1,0.15,0.62,1.99,0.75,,Normal,,10/156,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,,,
157627,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/157627_200w.jpg,3,2178,https://cpt.tcgcsv.com/z3h2,2025-12-29T14:19:01.837,1,4.5,5.08,6.99,4.84,,Reverse Holofoil,,10/156,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,,,
157628,Cherrim,Cherrim,https://tcgplayer-cdn.tcgplayer.com/product/157628_200w.jpg,3,2178,https://cpt.tcgcsv.com/B3h2,2025-02-05T21:29:23.937,1,0.2,0.54,1.0,0.52,,Reverse Holofoil,"<strong>Ability — Weather Guard</strong>
<br>Your Grass Pokemon have no Weakness.",11/156,Uncommon,Grass,80,Stage 1,[G] Seed Bomb (30),Rx2,None,1,,,
157628,Cherrim,Cherrim,https://tcgplayer-cdn.tcgplayer.com/product/157628_200w.jpg,3,2178,https://cpt.tcgcsv.com/B3h2,2025-02-05T21:29:23.937,1,0.15,0.4,1.49,0.36,,Normal,"<strong>Ability — Weather Guard</strong>
<br>Your Grass Pokemon have no Weakness.",11/156,Uncommon,Grass,80,Stage 1,[G] Seed Bomb (30),Rx2,None,1,,,
157629,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/157629_200w.jpg,3,2178,https://cpt.tcgcsv.com/C3h2,2023-07-06T13:53:43.72,1,0.03,0.2,1.49,0.13,0.1,Normal,,12/156,Common,Grass,90,Basic,"[2] Chomp Chomp (20)
<br>Heal 20 damage from this Pokemon.",Rx2,None,1,"[GG] Loom Over (90-)
<br>This attack does 10 less damage for each damage counter on this Pokémon.",,
157629,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/157629_200w.jpg,3,2178,https://cpt.tcgcsv.com/C3h2,2023-07-06T13:53:43.72,1,0.2,0.37,1.52,0.31,,Reverse Holofoil,,12/156,Common,Grass,90,Basic,"[2] Chomp Chomp (20)
<br>Heal 20 damage from this Pokemon.",Rx2,None,1,"[GG] Loom Over (90-)
<br>This attack does 10 less damage for each damage counter on this Pokémon.",,
157630,Leafeon GX,Leafeon GX,https://tcgplayer-cdn.tcgplayer.com/product/157630_200w.jpg,3,2178,https://cpt.tcgcsv.com/D3h2,2025-12-02T14:07:06.103,1,5.01,7.47,19.24,7.03,7.19,Holofoil,"<strong>Ability — Breath of the Leaves</strong>
<br>If this Pokémon is your Active Pokemon, once during your turn <em>(before your attack)</em>, you may heal 50 damage from 1 of your Pokemon that has any Energy attached to it.",13/156,Ultra Rare,Grass,200,Stage 1,[2G] Solar Beam (110),Rx2,None,2,"<span style=""color:Teal""><strong>[G] Grand Bloom GX </strong>
<br>For each of your Benched Basic Pokemon, search your deck for a card that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,
157631,Mow Rotom,Mow Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157631_200w.jpg,3,2178,https://cpt.tcgcsv.com/F3h2,2022-12-05T19:55:50.367,1,0.15,0.55,19.5,0.61,0.67,Normal,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",14/156,Rare,Grass,90,Basic,"[2G] Special Mow (60)
<br>Discard a Special Energy from your opponent's Active Pokemon.",Rx2,None,1,,,
157631,Mow Rotom,Mow Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157631_200w.jpg,3,2178,https://cpt.tcgcsv.com/F3h2,2022-12-05T19:55:50.367,1,0.25,0.71,2.79,0.71,,Reverse Holofoil,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",14/156,Rare,Grass,90,Basic,"[2G] Special Mow (60)
<br>Discard a Special Energy from your opponent's Active Pokemon.",Rx2,None,1,,,
157632,Shaymin (15),Shaymin 15,https://tcgplayer-cdn.tcgplayer.com/product/157632_200w.jpg,3,2178,https://cpt.tcgcsv.com/G3h2,2022-12-05T19:55:56.203,1,1.0,3.58,11.99,3.43,,Holofoil,,15/156,Holo Rare,Grass,80,Basic,"[1] Coax
<br>Search your deck for up to 3 Basic Pokemon of different types and put them onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[1G] Soothing Scent (30)
<br>Your opponent's Active Pokemon is now Asleep.",,
157632,Shaymin (15),Shaymin 15,https://tcgplayer-cdn.tcgplayer.com/product/157632_200w.jpg,3,2178,https://cpt.tcgcsv.com/G3h2,2022-12-05T19:55:56.203,1,2.93,6.28,16.99,3.15,,Reverse Holofoil,,15/156,Holo Rare,Grass,80,Basic,"[1] Coax
<br>Search your deck for up to 3 Basic Pokemon of different types and put them onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[1G] Soothing Scent (30)
<br>Your opponent's Active Pokemon is now Asleep.",,
157633,Dewpider,Dewpider,https://tcgplayer-cdn.tcgplayer.com/product/157633_200w.jpg,3,2178,https://cpt.tcgcsv.com/H3h2,2025-02-05T21:29:23.967,1,0.18,0.37,2.99,0.36,,Reverse Holofoil,,16/156,Common,Grass,60,Basic,"[G] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Rx2,None,1,,,
157633,Dewpider,Dewpider,https://tcgplayer-cdn.tcgplayer.com/product/157633_200w.jpg,3,2178,https://cpt.tcgcsv.com/H3h2,2025-02-05T21:29:23.967,1,0.02,0.18,1.49,0.17,,Normal,,16/156,Common,Grass,60,Basic,"[G] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Rx2,None,1,,,
157634,Araquanid,Araquanid,https://tcgplayer-cdn.tcgplayer.com/product/157634_200w.jpg,3,2178,https://cpt.tcgcsv.com/J3h2,2026-03-06T20:06:45.277,1,0.13,0.25,19.5,0.2,0.22,Normal,"<strong>Ability — Water Bubble</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Fire Pokemon.",17/156,Rare,Grass,100,Stage 1,[2G] Aqua Edge (70),Rx2,None,2,,,
157634,Araquanid,Araquanid,https://tcgplayer-cdn.tcgplayer.com/product/157634_200w.jpg,3,2178,https://cpt.tcgcsv.com/J3h2,2026-03-06T20:06:45.277,1,0.21,0.5,3.5,0.43,0.3,Reverse Holofoil,"<strong>Ability — Water Bubble</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Fire Pokemon.",17/156,Rare,Grass,100,Stage 1,[2G] Aqua Edge (70),Rx2,None,2,,,
157635,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/157635_200w.jpg,3,2178,https://cpt.tcgcsv.com/K3h2,2022-12-05T19:56:15.977,1,0.03,0.18,3.0,0.13,,Normal,,18/156,Common,Fire,80,Basic,"[R] Controlled Burn
<br>Discard the top card of your opponent's deck.",Wx2,None,2,"[1RR] Flamethrower (80)
<br>Discard an Energy from this Pokemon.",,
157635,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/157635_200w.jpg,3,2178,https://cpt.tcgcsv.com/K3h2,2022-12-05T19:56:15.977,1,0.2,0.38,2.53,0.38,,Reverse Holofoil,,18/156,Common,Fire,80,Basic,"[R] Controlled Burn
<br>Discard the top card of your opponent's deck.",Wx2,None,2,"[1RR] Flamethrower (80)
<br>Discard an Energy from this Pokemon.",,
157636,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/157636_200w.jpg,3,2178,https://cpt.tcgcsv.com/L3h2,2023-10-22T09:30:24.747,1,0.25,0.5,3.93,0.45,,Holofoil,"<strong>Ability — Incandescent Body</strong>
<br>If this Pokemon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, the Attacking Pokemon is now Burned.",19/156,Holo Rare,Fire,130,Stage 1,"[1RR] Fire Blaster (80+)
<br>You may discard 2 Energy from this Pokemon. If you do, this attack does 80 more damage.",Wx2,None,3,,,
157636,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/157636_200w.jpg,3,2178,https://cpt.tcgcsv.com/L3h2,2023-10-22T09:30:24.747,1,0.47,0.69,1.99,0.69,,Reverse Holofoil,"<strong>Ability — Incandescent Body</strong>
<br>If this Pokemon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, the Attacking Pokemon is now Burned.",19/156,Holo Rare,Fire,130,Stage 1,"[1RR] Fire Blaster (80+)
<br>You may discard 2 Energy from this Pokemon. If you do, this attack does 80 more damage.",Wx2,None,3,,,
157637,Chimchar (20),Chimchar 20,https://tcgplayer-cdn.tcgplayer.com/product/157637_200w.jpg,3,2178,https://cpt.tcgcsv.com/M3h2,2025-02-05T21:29:24.03,1,0.25,0.5,2.0,0.5,,Reverse Holofoil,,20/156,Common,Fire,40,Basic,[R] Flare (20),Wx2,None,0,,,
157637,Chimchar (20),Chimchar 20,https://tcgplayer-cdn.tcgplayer.com/product/157637_200w.jpg,3,2178,https://cpt.tcgcsv.com/M3h2,2025-02-05T21:29:24.03,1,0.05,0.25,5.12,0.22,0.24,Normal,,20/156,Common,Fire,40,Basic,[R] Flare (20),Wx2,None,0,,,
157638,Chimchar (21),Chimchar 21,https://tcgplayer-cdn.tcgplayer.com/product/157638_200w.jpg,3,2178,https://cpt.tcgcsv.com/N3h2,2025-02-05T21:29:24.077,1,0.19,0.5,1.49,0.49,,Reverse Holofoil,,21/156,Common,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Wx2,None,1,,,
157638,Chimchar (21),Chimchar 21,https://tcgplayer-cdn.tcgplayer.com/product/157638_200w.jpg,3,2178,https://cpt.tcgcsv.com/N3h2,2025-02-05T21:29:24.077,1,0.05,0.2,1.49,0.18,,Normal,,21/156,Common,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Wx2,None,1,,,
157639,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/157639_200w.jpg,3,2178,https://cpt.tcgcsv.com/P3h2,2022-12-05T19:56:43.737,1,0.2,0.42,2.47,0.4,,Reverse Holofoil,,22/156,Uncommon,Fire,80,Stage 1,"[R] Super Singe (20)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,1,,,
157639,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/157639_200w.jpg,3,2178,https://cpt.tcgcsv.com/P3h2,2022-12-05T19:56:43.737,1,0.05,0.25,4.4,0.2,,Normal,,22/156,Uncommon,Fire,80,Stage 1,"[R] Super Singe (20)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,1,,,
157640,Infernape,Infernape,https://tcgplayer-cdn.tcgplayer.com/product/157640_200w.jpg,3,2178,https://cpt.tcgcsv.com/Q3h2,2025-11-21T03:09:29.933,1,1.25,1.78,6.99,1.78,,Reverse Holofoil,"<strong>Ability — Flaming Fighter</strong>
<br>Put 6 damage counters instead of 2 on your opponent's Burned Pokemon between turns.",23/156,Holo Rare,Fire,130,Stage 2,"[1R] Burst Punch (50)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,1,,,
157640,Infernape,Infernape,https://tcgplayer-cdn.tcgplayer.com/product/157640_200w.jpg,3,2178,https://cpt.tcgcsv.com/Q3h2,2025-11-21T03:09:29.933,1,0.75,1.59,7.93,1.75,1.37,Holofoil,"<strong>Ability — Flaming Fighter</strong>
<br>Put 6 damage counters instead of 2 on your opponent's Burned Pokemon between turns.",23/156,Holo Rare,Fire,130,Stage 2,"[1R] Burst Punch (50)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,1,,,
157641,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157641_200w.jpg,3,2178,https://cpt.tcgcsv.com/R3h2,2025-12-10T23:05:42.993,1,0.2,0.57,5.0,0.57,,Normal,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",24/156,Rare,Fire,90,Basic,[2R] Heat Blast (80),Wx2,None,1,,,
157641,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157641_200w.jpg,3,2178,https://cpt.tcgcsv.com/R3h2,2025-12-10T23:05:42.993,1,0.41,0.8,2.79,0.73,,Reverse Holofoil,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",24/156,Rare,Fire,90,Basic,[2R] Heat Blast (80),Wx2,None,1,,,
157642,Salandit,Salandit,https://tcgplayer-cdn.tcgplayer.com/product/157642_200w.jpg,3,2178,https://cpt.tcgcsv.com/S3h2,2025-02-05T21:29:24.17,1,0.19,0.4,2.0,0.39,0.33,Reverse Holofoil,,25/156,Common,Fire,70,Basic,[R] Live Coal (10),Wx2,None,1,[1R] Combustion (30),,
157642,Salandit,Salandit,https://tcgplayer-cdn.tcgplayer.com/product/157642_200w.jpg,3,2178,https://cpt.tcgcsv.com/S3h2,2025-02-05T21:29:24.17,1,0.02,0.2,1.49,0.12,,Normal,,25/156,Common,Fire,70,Basic,[R] Live Coal (10),Wx2,None,1,[1R] Combustion (30),,
157643,Salazzle,Salazzle,https://tcgplayer-cdn.tcgplayer.com/product/157643_200w.jpg,3,2178,https://cpt.tcgcsv.com/T3h2,2022-12-05T19:59:00.46,1,0.1,0.29,2.37,0.28,,Normal,,26/156,Rare,Fire,110,Stage 1,"[R] Panic Poison
<br>Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.",Wx2,None,1,"[1R] Hunter's Nails (60+)
<br>If your opponent's Active Pokemon is affected by a Special Condition, this attack does 60 more damage.",,
157643,Salazzle,Salazzle,https://tcgplayer-cdn.tcgplayer.com/product/157643_200w.jpg,3,2178,https://cpt.tcgcsv.com/T3h2,2022-12-05T19:59:00.46,1,0.25,0.64,1.0,0.68,,Reverse Holofoil,,26/156,Rare,Fire,110,Stage 1,"[R] Panic Poison
<br>Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.",Wx2,None,1,"[1R] Hunter's Nails (60+)
<br>If your opponent's Active Pokemon is affected by a Special Condition, this attack does 60 more damage.",,
157644,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/157644_200w.jpg,3,2178,https://cpt.tcgcsv.com/V3h2,2025-02-05T21:29:24.22,1,0.19,0.38,1.49,0.35,,Reverse Holofoil,,27/156,Uncommon,Fire,130,Basic,"[R] Searing Flame (10)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,4,[3R] Steam Artillery (100),,
157644,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/157644_200w.jpg,3,2178,https://cpt.tcgcsv.com/V3h2,2025-02-05T21:29:24.22,1,0.03,0.23,1.49,0.19,,Normal,,27/156,Uncommon,Fire,130,Basic,"[R] Searing Flame (10)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,4,[3R] Steam Artillery (100),,
157645,Alolan Sandshrew,Alolan Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/157645_200w.jpg,3,2178,https://cpt.tcgcsv.com/W3h2,2025-11-25T23:21:48.497,1,0.06,0.25,1.49,0.26,0.22,Normal,,28/156,Common,Water,60,Basic,"[0] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Mx2,None,1,,,
157645,Alolan Sandshrew,Alolan Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/157645_200w.jpg,3,2178,https://cpt.tcgcsv.com/W3h2,2025-11-25T23:21:48.497,1,0.25,0.51,2.0,0.53,,Reverse Holofoil,,28/156,Common,Water,60,Basic,"[0] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Mx2,None,1,,,
157646,Alolan Sandslash,Alolan Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/157646_200w.jpg,3,2178,https://cpt.tcgcsv.com/X3h2,2022-12-05T19:59:25.74,1,0.09,0.44,1.93,0.43,0.52,Normal,,29/156,Rare,Water,120,Stage 1,"[0] Spike Armor (30)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <em>(even if this Pokémon is Knocked Out)</em>, put 6 damage counters on the Attacking Pokemon.",Mx2,None,1,[2W] Frost Breath (90),,
