productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
178801,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/178801_200w.jpg,3,2328,https://cpt.tcgcsv.com/2xr2,2025-02-07T20:00:21.207,1,,0.29,0.47,1.64,0.45,,Reverse Holofoil,4/214,Uncommon,Grass,110,Basic,"[G] Grip and Squeeze (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[3] Hammer In (70),Rx2,None,2,,
178801,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/178801_200w.jpg,3,2328,https://cpt.tcgcsv.com/2xr2,2025-02-07T20:00:21.207,1,,0.05,0.2,1.49,0.15,,Normal,4/214,Uncommon,Grass,110,Basic,"[G] Grip and Squeeze (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[3] Hammer In (70),Rx2,None,2,,
178802,Chikorita (5),Chikorita 5,https://tcgplayer-cdn.tcgplayer.com/product/178802_200w.jpg,3,2328,https://cpt.tcgcsv.com/3xr2,2025-10-31T19:16:36.57,1,,0.73,0.89,2.0,0.89,,Reverse Holofoil,5/214,Common,Grass,60,Basic,"[1] Synthesis
<br>Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.",[1G] Razor Leaf (20),Rx2,None,1,,
178802,Chikorita (5),Chikorita 5,https://tcgplayer-cdn.tcgplayer.com/product/178802_200w.jpg,3,2328,https://cpt.tcgcsv.com/3xr2,2025-10-31T19:16:36.57,1,,0.19,0.4,19.5,0.35,0.3,Normal,5/214,Common,Grass,60,Basic,"[1] Synthesis
<br>Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.",[1G] Razor Leaf (20),Rx2,None,1,,
178803,Chikorita (6),Chikorita 6,https://tcgplayer-cdn.tcgplayer.com/product/178803_200w.jpg,3,2328,https://cpt.tcgcsv.com/5xr2,2025-02-07T20:00:21.397,1,,0.31,0.66,1.49,0.66,,Reverse Holofoil,6/214,Common,Grass,70,Basic,"[G] Mini Drain (10)
<br>Heal 10 damage from this Pokemon.",,Rx2,None,1,,
178803,Chikorita (6),Chikorita 6,https://tcgplayer-cdn.tcgplayer.com/product/178803_200w.jpg,3,2328,https://cpt.tcgcsv.com/5xr2,2025-02-07T20:00:21.397,1,,0.01,0.3,19.5,0.3,0.25,Normal,6/214,Common,Grass,70,Basic,"[G] Mini Drain (10)
<br>Heal 10 damage from this Pokemon.",,Rx2,None,1,,
178804,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/178804_200w.jpg,3,2328,https://cpt.tcgcsv.com/6xr2,2022-12-07T21:09:01.757,1,,0.51,1.0,2.04,1.07,,Reverse Holofoil,7/214,Uncommon,Grass,100,Stage 1,"[G] Soothing Scent (20)
<br>Your opponent’s Active Pokemon is now Asleep.",[2G] Razor Leaf (50),Rx2,None,2,,
178804,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/178804_200w.jpg,3,2328,https://cpt.tcgcsv.com/6xr2,2022-12-07T21:09:01.757,1,,0.29,0.86,96.95,0.78,0.62,Normal,7/214,Uncommon,Grass,100,Stage 1,"[G] Soothing Scent (20)
<br>Your opponent’s Active Pokemon is now Asleep.",[2G] Razor Leaf (50),Rx2,None,2,,
178805,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/178805_200w.jpg,3,2328,https://cpt.tcgcsv.com/7xr2,2026-02-17T21:27:22.947,1,"<strong>Ability — Quick-Ripening Herb</strong>
<br>Once during your turn <em>(before your attack)</em>, you may use this Ability. Choose 1 of your Basic Pokemon in play. If you have a Stage 2 card in your hand that evolves from that Pokemon, put that card onto the Basic Pokemon to evolve it. You can use this Ability during your first turn or on a Pokemon that was put into play this turn.",4.0,6.04,9.12,6.04,5.99,Holofoil,8/214,Holo Rare,Grass,150,Stage 2,[3G] Solar Beam (110),,Rx2,None,2,,
178805,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/178805_200w.jpg,3,2328,https://cpt.tcgcsv.com/7xr2,2026-02-17T21:27:22.947,1,"<strong>Ability — Quick-Ripening Herb</strong>
<br>Once during your turn <em>(before your attack)</em>, you may use this Ability. Choose 1 of your Basic Pokemon in play. If you have a Stage 2 card in your hand that evolves from that Pokemon, put that card onto the Basic Pokemon to evolve it. You can use this Ability during your first turn or on a Pokemon that was put into play this turn.",4.65,5.47,6.96,5.58,6.49,Reverse Holofoil,8/214,Holo Rare,Grass,150,Stage 2,[3G] Solar Beam (110),,Rx2,None,2,,
178806,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/178806_200w.jpg,3,2328,https://cpt.tcgcsv.com/8xr2,2025-02-07T20:00:21.46,1,,0.01,0.2,1.49,0.15,,Normal,9/214,Common,Grass,50,Basic,"[G] Spider Scram
<br>Your opponent’s Active Pokemon is now Paralyzed and Poisoned. Put this Pokemon and all cards attached to it into the Lost Zone.",[1] Sting (10),Rx2,None,1,,
178806,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/178806_200w.jpg,3,2328,https://cpt.tcgcsv.com/8xr2,2025-02-07T20:00:21.46,1,,0.14,0.39,1.49,0.34,,Reverse Holofoil,9/214,Common,Grass,50,Basic,"[G] Spider Scram
<br>Your opponent’s Active Pokemon is now Paralyzed and Poisoned. Put this Pokemon and all cards attached to it into the Lost Zone.",[1] Sting (10),Rx2,None,1,,
178807,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/178807_200w.jpg,3,2328,https://cpt.tcgcsv.com/9xr2,2025-11-21T00:31:39.697,1,,0.03,0.2,1.49,0.15,,Normal,10/214,Uncommon,Grass,110,Stage 1,"[2] Trapping Thread (30)
<br>Whenever your opponent plays an Item or Supporter card from their hand during their next turn, prevent all effects of that card done to the Defending Pokemon.","[2G] Poison Jab (70)
<br>Your opponent’s Active Pokemon is now Poisoned.",Rx2,None,1,,
178807,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/178807_200w.jpg,3,2328,https://cpt.tcgcsv.com/9xr2,2025-11-21T00:31:39.697,1,,0.29,0.45,1.0,0.42,0.47,Reverse Holofoil,10/214,Uncommon,Grass,110,Stage 1,"[2] Trapping Thread (30)
<br>Whenever your opponent plays an Item or Supporter card from their hand during their next turn, prevent all effects of that card done to the Defending Pokemon.","[2G] Poison Jab (70)
<br>Your opponent’s Active Pokemon is now Poisoned.",Rx2,None,1,,
178808,Hoppip (11),Hoppip 11,https://tcgplayer-cdn.tcgplayer.com/product/178808_200w.jpg,3,2328,https://cpt.tcgcsv.com/bxr2,2025-12-10T04:53:45.25,1,,0.03,0.2,3.0,0.19,,Normal,11/214,Common,Grass,30,Basic,"[1] Multiply
<br>Search your deck for a Hoppip and put it on your Bench. Then, shuffle your deck.",,Lx2,F-20,1,,
178808,Hoppip (11),Hoppip 11,https://tcgplayer-cdn.tcgplayer.com/product/178808_200w.jpg,3,2328,https://cpt.tcgcsv.com/bxr2,2025-12-10T04:53:45.25,1,,0.17,0.39,1.49,0.39,0.17,Reverse Holofoil,11/214,Common,Grass,30,Basic,"[1] Multiply
<br>Search your deck for a Hoppip and put it on your Bench. Then, shuffle your deck.",,Lx2,F-20,1,,
178809,Hoppip (12),Hoppip 12,https://tcgplayer-cdn.tcgplayer.com/product/178809_200w.jpg,3,2328,https://cpt.tcgcsv.com/cxr2,2022-12-07T21:09:42.55,1,,0.18,0.45,1.47,0.48,,Reverse Holofoil,12/214,Common,Grass,40,Basic,[G] Tackle (20),,Lx2,F-20,1,,
178809,Hoppip (12),Hoppip 12,https://tcgplayer-cdn.tcgplayer.com/product/178809_200w.jpg,3,2328,https://cpt.tcgcsv.com/cxr2,2022-12-07T21:09:42.55,1,,0.07,0.23,19.5,0.19,0.15,Normal,12/214,Common,Grass,40,Basic,[G] Tackle (20),,Lx2,F-20,1,,
178810,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/178810_200w.jpg,3,2328,https://cpt.tcgcsv.com/dxr2,2026-03-06T19:35:18.36,1,"<strong>Ability — Floral Path to the Sky</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Jumpluff, put this Pokemon and all cards attached to it in the Lost Zone, and put that Jumpluff in its place. Then, shuffle your deck.",0.14,0.28,19.5,0.28,0.29,Normal,13/214,Uncommon,Grass,60,Stage 1,[G] Tackle (30),,Lx2,F-20,0,,
178810,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/178810_200w.jpg,3,2328,https://cpt.tcgcsv.com/dxr2,2026-03-06T19:35:18.36,1,"<strong>Ability — Floral Path to the Sky</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Jumpluff, put this Pokemon and all cards attached to it in the Lost Zone, and put that Jumpluff in its place. Then, shuffle your deck.",0.29,0.5,1.49,0.5,,Reverse Holofoil,13/214,Uncommon,Grass,60,Stage 1,[G] Tackle (30),,Lx2,F-20,0,,
178811,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/178811_200w.jpg,3,2328,https://cpt.tcgcsv.com/fxr2,2022-12-07T21:10:00.397,1,,0.39,0.95,4.0,0.94,1.27,Reverse Holofoil,14/214,Holo Rare,Grass,70,Stage 2,"[G] Lost March (20x)
<br>This attack does 20 damage times the number of your Pokemon in the Lost Zone <em>(excluding Pokemon Prism Star)</em>.",,Lx2,F-20,0,,
178811,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/178811_200w.jpg,3,2328,https://cpt.tcgcsv.com/fxr2,2022-12-07T21:10:00.397,1,,0.31,0.9,5.0,0.9,0.97,Holofoil,14/214,Holo Rare,Grass,70,Stage 2,"[G] Lost March (20x)
<br>This attack does 20 damage times the number of your Pokemon in the Lost Zone <em>(excluding Pokemon Prism Star)</em>.",,Lx2,F-20,0,,
178812,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/178812_200w.jpg,3,2328,https://cpt.tcgcsv.com/gxr2,2025-02-07T20:00:21.723,1,,0.15,0.35,1.52,0.3,,Reverse Holofoil,15/214,Common,Grass,60,Basic,"[1] Continuous Headbutt (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,Rx2,None,2,,
178812,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/178812_200w.jpg,3,2328,https://cpt.tcgcsv.com/gxr2,2025-02-07T20:00:21.723,1,,0.05,0.18,1.49,0.14,,Normal,15/214,Common,Grass,60,Basic,"[1] Continuous Headbutt (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,Rx2,None,2,,
178813,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/178813_200w.jpg,3,2328,https://cpt.tcgcsv.com/hxr2,2025-02-07T20:00:21.827,1,"<strong>Ability — Fresh Squeezed</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may search your deck for up to 3 basic Energy cards and discard them. Then, shuffle your deck.",0.12,0.27,1.49,0.26,,Normal,16/214,Uncommon,Grass,60,Basic,"[G] Energy Drink
<br>Attach 2 basic Energy cards from your discard pile to your Pokemon in any way you like.",,Rx2,None,1,,
178813,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/178813_200w.jpg,3,2328,https://cpt.tcgcsv.com/hxr2,2025-02-07T20:00:21.827,1,"<strong>Ability — Fresh Squeezed</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may search your deck for up to 3 basic Energy cards and discard them. Then, shuffle your deck.",0.58,0.89,1.47,0.84,,Reverse Holofoil,16/214,Uncommon,Grass,60,Basic,"[G] Energy Drink
<br>Attach 2 basic Energy cards from your discard pile to your Pokemon in any way you like.",,Rx2,None,1,,
178814,Shuckle GX,Shuckle GX,https://tcgplayer-cdn.tcgplayer.com/product/178814_200w.jpg,3,2328,https://cpt.tcgcsv.com/jxr2,2026-01-06T14:42:03.497,1,"<strong>Ability — Protective Shell</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon that have 2 or fewer Energy attached to them.",4.07,8.08,19.0,8.58,,Holofoil,17/214,Ultra Rare,Grass,170,Basic,"[1] Triple Poison
<br> Your opponent’s Active Pokemon is now Poisoned. Put 3 damage counters instead of 1 on that Pokemon between turns.","<span style=""color:Teal""><strong>[1] Wrap GX (40)</strong>
<br>Your opponent’s Active Pokemon is now Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,1,,
178815,Shuckle GX (Full Art),Shuckle GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/178815_200w.jpg,3,2328,https://cpt.tcgcsv.com/kxr2,2025-11-21T00:51:16.057,1,"<strong>Ability — Protective Shell</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon that have 2 or fewer Energy attached to them.",14.0,17.83,27.27,16.97,19.52,Holofoil,195/214,Ultra Rare,Grass,170,Basic,"[1] Triple Poison
<br> Your opponent’s Active Pokemon is now Poisoned. Put 3 damage counters instead of 1 on that Pokemon between turns.","<span style=""color:Teal""><strong>[1] Wrap GX (40)</strong>
<br>Your opponent’s Active Pokemon is now Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,1,,
178816,Shuckle GX (Secret),Shuckle GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/178816_200w.jpg,3,2328,https://cpt.tcgcsv.com/lxr2,2022-12-07T21:45:56.59,1,"<strong>Ability — Protective Shell</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon that have 2 or fewer Energy attached to them.",79.0,133.35,499.99,84.64,,Holofoil,215/214,Secret Rare,Grass,170,Basic,"[1] Triple Poison
<br> Your opponent’s Active Pokemon is now Poisoned. Put 3 damage counters instead of 1 on that Pokemon between turns.","<span style=""color:Teal""><strong>[1] Wrap GX (40)</strong>
<br>Your opponent’s Active Pokemon is now Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,1,,
178817,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/178817_200w.jpg,3,2328,https://cpt.tcgcsv.com/mxr2,2023-06-30T19:40:54.46,1,,0.05,0.23,1.49,0.22,0.22,Normal,18/214,Uncommon,Grass,120,Basic,[1] Tackle (20),"[1G] Powerful Friends (30+)
<br>If you have a Stage 2 Pokemon on your Bench, this attack does 90 more damage.",Rx2,None,2,,
178817,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/178817_200w.jpg,3,2328,https://cpt.tcgcsv.com/mxr2,2023-06-30T19:40:54.46,1,,0.25,0.5,1.9,0.51,,Reverse Holofoil,18/214,Uncommon,Grass,120,Basic,[1] Tackle (20),"[1G] Powerful Friends (30+)
<br>If you have a Stage 2 Pokemon on your Bench, this attack does 90 more damage.",Rx2,None,2,,
178818,Celebi Prism Star,Celebi Prism Star,https://tcgplayer-cdn.tcgplayer.com/product/178818_200w.jpg,3,2328,https://cpt.tcgcsv.com/nxr2,2025-12-10T22:38:41.603,1,"You can’t have more than 1 Prism Star card with the same name in your deck. If a Prism Star card would go to the discard pile, put it in the Lost Zone instead.",3.74,6.0,49.99,6.03,6.29,Holofoil,19/214,Prism Rare,Grass,90,Basic,"[1] Time Distortion
<br>Devolve any number of your Benched Pokemon as many times as you like. Put each Evolution card removed this way into your hand.","[G] Leech Seed (20)
<br>Heal 20 damage from this Pokemon.",Rx2,None,1,,
178819,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/178819_200w.jpg,3,2328,https://cpt.tcgcsv.com/pxr2,2025-12-10T04:58:17.36,1,,1.48,3.51,96.95,3.85,2.78,Reverse Holofoil,20/214,Common,Grass,60,Basic,"[G] Find a Friend
<br>Search your deck for a Grass Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",,Rx2,None,1,,
178819,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/178819_200w.jpg,3,2328,https://cpt.tcgcsv.com/pxr2,2025-12-10T04:58:17.36,1,,0.25,0.45,5.0,0.48,,Normal,20/214,Common,Grass,60,Basic,"[G] Find a Friend
<br>Search your deck for a Grass Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",,Rx2,None,1,,
178820,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/178820_200w.jpg,3,2328,https://cpt.tcgcsv.com/qxr2,2025-02-07T20:00:21.937,1,"<strong>Ability — Sunshine Grace</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Grass Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.35,0.57,2.99,0.56,,Normal,21/214,Uncommon,Grass,80,Stage 1,[GG] Slicing Blade (40),,Rx2,None,2,,
178820,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/178820_200w.jpg,3,2328,https://cpt.tcgcsv.com/qxr2,2025-02-07T20:00:21.937,1,"<strong>Ability — Sunshine Grace</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Grass Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",2.64,4.01,5.47,4.09,,Reverse Holofoil,21/214,Uncommon,Grass,80,Stage 1,[GG] Slicing Blade (40),,Rx2,None,2,,
178821,Sceptile GX,Sceptile GX,https://tcgplayer-cdn.tcgplayer.com/product/178821_200w.jpg,3,2328,https://cpt.tcgcsv.com/rxr2,2026-01-29T18:21:51.593,1,,4.99,6.74,34.99,6.69,8.89,Holofoil,22/214,Ultra Rare,Grass,230,Stage 2,"[G] Mach Cut (60)
<br>Discard a Special Energy from your opponent’s Active Pokemon.","[GG] Leaf Cyclone (130)
<br>Move a Grass Energy from this Pokemon to 1 of your Benched Pokemon.",Rx2,None,2,"<span style=""color:Teal""><strong>[G] Jungle Heal GX</strong>
<br>Heal all damage from each of your Pokemon with any Grass Energy attached to them.<em>(You can't use more than 1 GX attack in a game.)</em></span>",
