productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
84297,Chimecho (Delta Species),Chimecho Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84297_200w.jpg,3,1379,https://cpt.tcgcsv.com/ZKH,2024-04-11T17:54:54.97,1,37/110,Uncommon,Metal,60,Basic,[2] Hook (20),,P,,1,6.99,14.71,20.4,19.76,,Reverse Holofoil,"Delta Support - Once during your turn (before your attack), if you have a Supporter card with Holon in its name in play, you may search your discard pile for a basic Energy card or a Delta Species Rainbow Energy card, show it to your opponent, and put it into your hand.  This power can't be used if Chimecho is affected by a Special Condition.  (Poke-POWER)"
84330,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84330_200w.jpg,3,1379,https://cpt.tcgcsv.com/DLH,2025-11-20T01:23:24.673,1,91/110,Common,Item,40,Item,,,,,,0.08,0.32,1.99,0.5,0.18,Normal,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a C Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.

<br>
<br><b>Poke-BODY</b> Jagged Stone  
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon."
84330,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84330_200w.jpg,3,1379,https://cpt.tcgcsv.com/DLH,2025-11-20T01:23:24.673,1,91/110,Common,Item,40,Item,,,,,,2.42,4.21,18.97,4.94,,Reverse Holofoil,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a C Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.

<br>
<br><b>Poke-BODY</b> Jagged Stone  
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon."
84336,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84336_200w.jpg,3,1379,https://cpt.tcgcsv.com/LLH,2026-02-17T17:37:00.803,1,38/110,Uncommon,Psychic,80,Stage 1,"[1] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2P] Hyper Beam (40) 
<br>Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",P,,1,0.07,0.4,1.99,0.41,,Normal,
84336,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84336_200w.jpg,3,1379,https://cpt.tcgcsv.com/LLH,2026-02-17T17:37:00.803,1,38/110,Uncommon,Psychic,80,Stage 1,"[1] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2P] Hyper Beam (40) 
<br>Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",P,,1,9.9,10.0,43.04,9.2,,Reverse Holofoil,
84406,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84406_200w.jpg,3,1379,https://cpt.tcgcsv.com/8NH,2024-04-11T17:54:55.123,1,39/110,Uncommon,Fire,70,Stage 1,[2] Slash (20),"[2R] Super Singe (40) 
<br>The Defending Pokemon is now Burned.",Wx2,None,1,0.24,0.64,20.69,0.63,,Normal,
84406,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84406_200w.jpg,3,1379,https://cpt.tcgcsv.com/8NH,2024-04-11T17:54:55.123,1,39/110,Uncommon,Fire,70,Stage 1,[2] Slash (20),"[2R] Super Singe (40) 
<br>The Defending Pokemon is now Burned.",Wx2,None,1,29.99,40.0,50.0,13.65,,Reverse Holofoil,
84433,Corphish - 062/110,Corphish 062 110,https://tcgplayer-cdn.tcgplayer.com/product/84433_200w.jpg,3,1379,https://cpt.tcgcsv.com/HNH,2024-04-11T17:54:55.18,1,62/110,Common,Water,50,Basic,[1] Corkscrew Punch (10),[3] Guillotine (30),L,,1,0.09,0.25,2.99,0.26,,Normal,
84433,Corphish - 062/110,Corphish 062 110,https://tcgplayer-cdn.tcgplayer.com/product/84433_200w.jpg,3,1379,https://cpt.tcgcsv.com/HNH,2024-04-11T17:54:55.18,1,62/110,Common,Water,50,Basic,[1] Corkscrew Punch (10),[3] Guillotine (30),L,,1,6.61,8.99,12.99,7.87,,Reverse Holofoil,
84434,Corphish - 063/110,Corphish 063 110,https://tcgplayer-cdn.tcgplayer.com/product/84434_200w.jpg,3,1379,https://cpt.tcgcsv.com/JNH,2024-04-11T17:54:55.223,1,63/110,Common,Water,40,Basic,"[1] Flail (10x) 
<br>Does 10 damage times the number of damage counters on Corphish.",[W] Crabhammer (10),L,,1,0.15,0.3,1.99,0.28,,Normal,
84434,Corphish - 063/110,Corphish 063 110,https://tcgplayer-cdn.tcgplayer.com/product/84434_200w.jpg,3,1379,https://cpt.tcgcsv.com/JNH,2024-04-11T17:54:55.223,1,63/110,Common,Water,40,Basic,"[1] Flail (10x) 
<br>Does 10 damage times the number of damage counters on Corphish.",[W] Crabhammer (10),L,,1,10.0,18.82,27.63,5.18,,Reverse Holofoil,
84456,Cradily (Delta Species),Cradily Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84456_200w.jpg,3,1379,https://cpt.tcgcsv.com/8PH,2024-04-11T17:54:55.263,1,2/110,Holo Rare,Darkness Metal,100,Stage 2,"[1D] Harsh Fluid (20) 
<br>Put 5 damage counters on the Defending Pokemon at the end of your opponent's next turn.","[2M] Poison Tentacles (50) 
<br>The Defending Pokemon is now Poisoned.",Rx2,None,2,12.0,33.73,49.99,18.59,,Holofoil,
84456,Cradily (Delta Species),Cradily Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84456_200w.jpg,3,1379,https://cpt.tcgcsv.com/8PH,2024-04-11T17:54:55.263,1,2/110,Holo Rare,Darkness Metal,100,Stage 2,"[1D] Harsh Fluid (20) 
<br>Put 5 damage counters on the Defending Pokemon at the end of your opponent's next turn.","[2M] Poison Tentacles (50) 
<br>The Defending Pokemon is now Poisoned.",Rx2,None,2,21.29,33.15,45.0,26.74,,Reverse Holofoil,
84465,Crawdaunt ex,Crawdaunt ex,https://tcgplayer-cdn.tcgplayer.com/product/84465_200w.jpg,3,1379,https://cpt.tcgcsv.com/kPH,2024-04-11T17:54:55.307,1,99/110,Ultra Rare,Water,110,Stage 1,"[1W] Power Blow (20x) 
<br>Does 20 damage times the amount of Energy attached to Crawdaunt ex.",,Lx2,None,2,41.0,45.99,70.0,53.32,,Holofoil,"<b>Poke-POWER</b> Splash Back
<br>Once during your turn (before your attack), if your opponent has 4 or more Benched Pokemon, you may choose 1 of them and return that Pokemon and all cards attached to it to his or her hand.  This power can't be used if Crawdaunt ex is affected by a Special Condition."
84629,Dark Metal Energy,Dark Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/84629_200w.jpg,3,1379,https://cpt.tcgcsv.com/CSH,2024-04-11T17:54:55.387,1,97/110,Uncommon,Special Energy,0,,,,,,,1.0,2.01,3.29,2.05,,Normal,"Attach Dark Metal Energy to 1 of your Pokemon.  While in play, Dark Metal Energy provides D Energy and M Energy, but provides only 1 Energy at a time. <em> (Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em>"
84629,Dark Metal Energy,Dark Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/84629_200w.jpg,3,1379,https://cpt.tcgcsv.com/CSH,2024-04-11T17:54:55.387,1,97/110,Uncommon,Special Energy,0,,,,,,,9.99,12.66,21.86,13.14,,Reverse Holofoil,"Attach Dark Metal Energy to 1 of your Pokemon.  While in play, Dark Metal Energy provides D Energy and M Energy, but provides only 1 Energy at a time. <em> (Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em>"
84687,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84687_200w.jpg,3,1379,https://cpt.tcgcsv.com/MTH,2024-04-11T17:54:55.523,1,94/110,Rare,Energy,0,Special Energy,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is D or has Dark in its name.  Darkness Energy provides D Energy.  (Doesn't count as a basic Energy card.)",,,,,0.7,1.15,10.38,1.33,,Normal,
84687,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84687_200w.jpg,3,1379,https://cpt.tcgcsv.com/MTH,2024-04-11T17:54:55.523,1,94/110,Rare,Energy,0,Special Energy,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is D or has Dark in its name.  Darkness Energy provides D Energy.  (Doesn't count as a basic Energy card.)",,,,,3.7,4.99,14.99,4.58,,Reverse Holofoil,
84754,Delta Rainbow Energy,Delta Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84754_200w.jpg,3,1379,https://cpt.tcgcsv.com/6WH,2025-11-20T01:25:09.57,1,98/110,Uncommon,Special Energy,,,,,,,,0.5,0.99,4.19,1.08,1.03,Normal,"Delta Species Rainbow Energy provides Colorless Energy.  While attached to a Pokemon that has Delta Species on its card, Delta Species Rainbow Energy provides every type of Energy but provides only 1 Energy at a time.  <em>(Has no effect other than providing Energy.)</em>"
84754,Delta Rainbow Energy,Delta Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84754_200w.jpg,3,1379,https://cpt.tcgcsv.com/6WH,2025-11-20T01:25:09.57,1,98/110,Uncommon,Special Energy,,,,,,,,9.0,10.99,20.98,13.95,,Reverse Holofoil,"Delta Species Rainbow Energy provides Colorless Energy.  While attached to a Pokemon that has Delta Species on its card, Delta Species Rainbow Energy provides every type of Energy but provides only 1 Energy at a time.  <em>(Has no effect other than providing Energy.)</em>"
84760,Deoxys (Delta Species - Attack Forme),Deoxys Delta Species Attack Forme,https://tcgplayer-cdn.tcgplayer.com/product/84760_200w.jpg,3,1379,https://cpt.tcgcsv.com/dWH,2026-02-24T23:18:47.163,1,3/110,Holo Rare,Darkness,70,Basic,"[2D] Energy Loop (60) 
<br>Return 2 Energy attached to Deoxys to your hand.",,Px2,None,1,53.97,70.0,799.95,55.98,699.99,Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. <em> (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84760,Deoxys (Delta Species - Attack Forme),Deoxys Delta Species Attack Forme,https://tcgplayer-cdn.tcgplayer.com/product/84760_200w.jpg,3,1379,https://cpt.tcgcsv.com/dWH,2026-02-24T23:18:47.163,1,3/110,Holo Rare,Darkness,70,Basic,"[2D] Energy Loop (60) 
<br>Return 2 Energy attached to Deoxys to your hand.",,Px2,None,1,149.98,244.99,339.99,70.0,,Reverse Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. <em> (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84762,Deoxys (Delta Species - Defense Forme),Deoxys Delta Species Defense Forme,https://tcgplayer-cdn.tcgplayer.com/product/84762_200w.jpg,3,1379,https://cpt.tcgcsv.com/gWH,2025-11-11T00:37:33.127,1,4/110,Holo Rare,Metal,70,Basic,"[1M] Delta Reduction (30) 
<br>During your opponent's next turn, any damage done to Deoxys by attacks is reduced by 30 (before applying Weakness and Resistance).",,P,,2,34.51,42.89,85.0,33.47,,Holofoil,"<b>Poke-POWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84762,Deoxys (Delta Species - Defense Forme),Deoxys Delta Species Defense Forme,https://tcgplayer-cdn.tcgplayer.com/product/84762_200w.jpg,3,1379,https://cpt.tcgcsv.com/gWH,2025-11-11T00:37:33.127,1,4/110,Holo Rare,Metal,70,Basic,"[1M] Delta Reduction (30) 
<br>During your opponent's next turn, any damage done to Deoxys by attacks is reduced by 30 (before applying Weakness and Resistance).",,P,,2,159.99,165.34,279.99,55.04,,Reverse Holofoil,"<b>Poke-POWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84764,Deoxys (Delta Species - Normal Forme),Deoxys Delta Species Normal Forme,https://tcgplayer-cdn.tcgplayer.com/product/84764_200w.jpg,3,1379,https://cpt.tcgcsv.com/jWH,2024-04-11T17:54:55.843,1,5/110,Holo Rare,Colorless,70,Basic,"[2] Crystal Laser (20) 
<br>During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon <i>(before applying Weakness and Resistance).",,P,,1,149.99,160.0,299.99,112.69,,Holofoil,"<b>Poke-POIWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84764,Deoxys (Delta Species - Normal Forme),Deoxys Delta Species Normal Forme,https://tcgplayer-cdn.tcgplayer.com/product/84764_200w.jpg,3,1379,https://cpt.tcgcsv.com/jWH,2024-04-11T17:54:55.843,1,5/110,Holo Rare,Colorless,70,Basic,"[2] Crystal Laser (20) 
<br>During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon <i>(before applying Weakness and Resistance).",,P,,1,295.0,299.99,499.99,59.65,,Reverse Holofoil,"<b>Poke-POIWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84767,Deoxys (Delta Species - Speed Forme),Deoxys Delta Species Speed Forme,https://tcgplayer-cdn.tcgplayer.com/product/84767_200w.jpg,3,1379,https://cpt.tcgcsv.com/mWH,2024-08-07T14:06:53.873,1,6/110,Holo Rare,Lightning,60,Basic,"[L] Teleportation Burst (20) 
<br>Switch Deoxys with 1 of your Benched Pokemon.",,P,,1,41.8,79.99,125.6,48.73,,Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84767,Deoxys (Delta Species - Speed Forme),Deoxys Delta Species Speed Forme,https://tcgplayer-cdn.tcgplayer.com/product/84767_200w.jpg,3,1379,https://cpt.tcgcsv.com/mWH,2024-08-07T14:06:53.873,1,6/110,Holo Rare,Lightning,60,Basic,"[L] Teleportation Burst (20) 
<br>Switch Deoxys with 1 of your Benched Pokemon.",,P,,1,199.99,207.99,294.0,77.66,,Reverse Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
