productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
280388,Code Card - Fates Collide Three Pack Blister [Vivillon],Code Card Fates Collide Three Pack Blister Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/280388_200w.jpg,3,1780,https://cpt.tcgcsv.com/N9g3,2022-07-27T19:45:27.223,1,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280389,Code Card - Fates Collide Three Pack Pin Blisters [Mega Alakazam],Code Card Fates Collide Three Pack Pin Blisters Mega Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/280389_200w.jpg,3,1780,https://cpt.tcgcsv.com/P9g3,2022-07-27T19:45:35.587,1,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280390,Code Card - Fates Collide Three Pack Pin Blisters [Zygarde],Code Card Fates Collide Three Pack Pin Blisters Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/280390_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q9g3,2022-07-27T19:45:47.523,1,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280391,Code Card - Mega Mawile EX Premium Collection,Code Card Mega Mawile EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/280391_200w.jpg,3,1780,https://cpt.tcgcsv.com/R9g3,2022-07-27T19:45:56.167,1,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280392,Code Card - Shiny Kalos Tin [Xerneas EX],Code Card Shiny Kalos Tin Xerneas EX,https://tcgplayer-cdn.tcgplayer.com/product/280392_200w.jpg,3,1780,https://cpt.tcgcsv.com/S9g3,2022-07-27T19:46:05.85,1,2.0,2.0,2.01,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280393,Code Card - Shiny Kalos Tin [Yveltal EX],Code Card Shiny Kalos Tin Yveltal EX,https://tcgplayer-cdn.tcgplayer.com/product/280393_200w.jpg,3,1780,https://cpt.tcgcsv.com/T9g3,2022-07-27T19:46:15.22,1,1.0,1.0,1.0,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280394,Code Card - Shiny Kalos Tin [Zygarde EX],Code Card Shiny Kalos Tin Zygarde EX,https://tcgplayer-cdn.tcgplayer.com/product/280394_200w.jpg,3,1780,https://cpt.tcgcsv.com/V9g3,2022-07-27T19:46:59.183,1,0.99,1.0,4.99,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
280395,Code Card - Zygarde Collection Box,Code Card Zygarde Collection Box,https://tcgplayer-cdn.tcgplayer.com/product/280395_200w.jpg,3,1780,https://cpt.tcgcsv.com/W9g3,2022-07-27T19:47:13.843,1,5.0,5.0,5.0,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,Code Card,,,,,,,,,
504697,XY - Fates Collide Sleeved Booster Pack [Mega Alakazam],XY Fates Collide Sleeved Booster Pack Mega Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/504697_200w.jpg,3,1780,https://cpt.tcgcsv.com/ZT26,2023-07-15T15:41:55.587,1,48.0,62.47,99.0,55.5,,Normal,Each XY Fates Collide Sleeved Booster Pack contains 10 random cards.,,,,,,,,,,,
504698,XY - Fates Collide Sleeved Booster Pack [Delphox BREAK],XY Fates Collide Sleeved Booster Pack Delphox BREAK,https://tcgplayer-cdn.tcgplayer.com/product/504698_200w.jpg,3,1780,https://cpt.tcgcsv.com/-T26,2023-07-15T15:42:40.277,1,38.0,72.48,99.0,43.57,,Normal,Each XY Fates Collide Sleeved Booster Pack contains 10 random cards.,,,,,,,,,,,
504699,XY - Fates Collide Sleeved Booster Pack [Lugia BREAK],XY Fates Collide Sleeved Booster Pack Lugia BREAK,https://tcgplayer-cdn.tcgplayer.com/product/504699_200w.jpg,3,1780,https://cpt.tcgcsv.com/_T26,2023-07-15T15:43:23.163,1,40.0,60.0,99.0,54.23,,Normal,Each XY Fates Collide Sleeved Booster Pack contains 10 random cards.,,,,,,,,,,,
504700,XY - Fates Collide Sleeved Booster Pack [Zygarde],XY Fates Collide Sleeved Booster Pack Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/504700_200w.jpg,3,1780,https://cpt.tcgcsv.com/0V26,2023-07-15T15:43:50.427,1,53.95,61.22,99.0,56.05,,Normal,Each XY Fates Collide Sleeved Booster Pack contains 10 random cards.,,,,,,,,,,,
656708,Fates Collide Sleeved Booster Case,Fates Collide Sleeved Booster Case,https://tcgplayer-cdn.tcgplayer.com/product/656708_200w.jpg,3,1780,https://cpt.tcgcsv.com/bJg7,2025-10-02T12:50:54.387,0,24999.0,24999.0,24999.0,,,Normal,"Reality Shifts—and Is Remade!
<br>
Mega Alakazam-EX sees the future—and shapes it to unify two worlds! The Legendary Pokémon Zygarde arrives in many different Formes to bring order, together with Lugia BREAK, Mega Altaria-EX, and Umbreon-EX. Fates are sealed, and two Pokémon worlds join together in the Pokémon TCG: XY—Fates Collide expansion!
<br><br>
Each Fates Collide sleeved booster pack case contains 144 booster packs.",,,,,,,,,,,
