productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
568968,Pumpkaboo,Pumpkaboo,https://tcgplayer-cdn.tcgplayer.com/product/568968_200w.jpg,3,23561,https://cpt.tcgcsv.com/nCz6,2024-08-30T15:24:43.793,1,,,0.01,0.1,5.0,0.1,,Normal,077/182,Common,Psychic,60,Basic,[P] Seed Bomb (10),"[2] Reckless Charge (40)
<br>This Pokémon also does 20 damage to itself.",Dx2,F-30,2
569041,Gourgeist,Gourgeist,https://tcgplayer-cdn.tcgplayer.com/product/569041_200w.jpg,3,23561,https://cpt.tcgcsv.com/RDz6,2024-08-30T15:16:48.873,1,"<strong>Ability — Startling Pumpkin</strong>
<br>If this Pokémon is Knocked Out by damage from an attack from your opponent’s Pokémon, discard 2 random cards from your opponent’s hand.",,0.01,0.1,5.0,0.1,,Normal,078/182,Uncommon,Psychic,110,Stage 1,"[2P] Shadow Bind (100)
<br>During your opponent’s next turn, the Defending Pokémon can’t retreat.",,Dx2,F-30,2
569132,Pikachu - 018/091 (Cosmos Holo),Pikachu 018 091 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/569132_200w.jpg,3,23561,https://cpt.tcgcsv.com/GGz6,2025-10-31T18:23:36.963,1,,,0.38,1.5,14.41,1.35,1.99,Holofoil,018/091,Holo Rare,Lightning,70,Basic,"[1] Growl
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 20 less damage (before applying Weakness and Resistance).",[1L] Pika Bolt (30),Fx2,None,1
569227,Mimikyu - 037/091 (Cosmos Holo),Mimikyu 037 091 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/569227_200w.jpg,3,23561,https://cpt.tcgcsv.com/zJz6,2025-10-31T18:23:36.54,1,"<strong> Safeguard </strong> <br>
Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon ex and Pokémon V.",,0.1,0.37,35.0,0.38,,Holofoil,037/091,Holo Rare,Psychic,70,Basic,"[PC] Ghost Eye <br>
Put 7 damage counters on your opponent's Active Pokémon.",,Mx2,None,1
569228,Greavard,Greavard,https://tcgplayer-cdn.tcgplayer.com/product/569228_200w.jpg,3,23561,https://cpt.tcgcsv.com/BJz6,2024-08-30T15:17:16.063,1,,,0.01,0.1,5.0,0.06,,Normal,042/091,Common,Psychic,70,Basic,"[P] Graveyard Frolic: (10x) 
<br>This attack does 10 damage for each [P] Pokemon in your discard pile.",,Dx2,F-30,2
569323,Houndstone - 043/091,Houndstone 043 091,https://tcgplayer-cdn.tcgplayer.com/product/569323_200w.jpg,3,23561,https://cpt.tcgcsv.com/tLz6,2024-08-30T15:22:54.777,1,,,0.01,0.1,5.0,0.08,,Normal,043/091,Rare,Psychic,140,Stage 1,"[PP] Grave Visit (80)
<br>This attack does 10 damage for each [P] Pokemon in your discard pile.",,Dx2,F-30,3
570271,Gengar (Cosmos Holo),Gengar Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570271_200w.jpg,3,23561,https://cpt.tcgcsv.com/r7B6,2025-10-23T19:57:37.323,1,"<strong> Night Gate </strong> <br>
Once during your turn, you may switch your Active Pokémon with 1 of your Benched Pokémon.",,1.5,2.68,90.0,2.64,,Holofoil,057/091,Holo Rare,Darkness,130,Stage 2,"[D1] Nightmare (100) <br>
Your opponent's Active Pokémon is now Asleep.",,Fx2,None,1
570272,Scream Tail,Scream Tail,https://tcgplayer-cdn.tcgplayer.com/product/570272_200w.jpg,3,23561,https://cpt.tcgcsv.com/s7B6,2024-08-30T15:25:03.837,1,,,0.01,0.12,5.0,0.13,,Normal,077/162,Uncommon,Psychic,90,Basic,"[C] Supportive Singing
Heal 100 damage from 1 of your Benched Ancient Pokémon.",[C][C] Hyper Voice (40),Dx2,F-30,1
570273,Flutter Mane (Cosmos Holo),Flutter Mane Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570273_200w.jpg,3,23561,https://cpt.tcgcsv.com/t7B6,2025-10-31T18:23:36.8,1,"<strong>Ability—Midnight Fluttering</strong><br>
As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon has no Abilities, except for Midnight Fluttering.",,0.01,0.25,10.0,0.21,0.11,Holofoil,078/162,Holo Rare,Psychic,90,Basic,"[C][C][C] Hex Hurl (90) 
Put 2 damage counters on your opponent's Benched Pokémon in any way you like.",,Mx2,None,1
570320,Gastly - 102/162,Gastly 102 162,https://tcgplayer-cdn.tcgplayer.com/product/570320_200w.jpg,3,23561,https://cpt.tcgcsv.com/q8B6,2024-08-30T15:16:10.433,1,,,0.01,0.15,6.19,0.1,,Normal,102/162,Common,Darkness,60,Basic,"[D] Mysterious Beam
Flip a coin. If heads, discard an Energy attached to your opponent’s Active Pokémon.",[D][D] Suffocating Gas (30),Fx2,None,1
570361,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/570361_200w.jpg,3,23561,https://cpt.tcgcsv.com/f9B6,2024-08-30T15:17:27.467,1,,,0.01,0.16,5.0,0.16,,Normal,103/162,Common,Darkness,90,Stage 1,"[D][D] Super Poison Breath (30) 
Your opponent’s Active Pokémon is now Poisoned.",,Fx2,None,1
570362,Iron Jugulis,Iron Jugulis,https://tcgplayer-cdn.tcgplayer.com/product/570362_200w.jpg,3,23561,https://cpt.tcgcsv.com/g9B6,2024-08-30T15:23:07.11,1,"<strong>Ability—Auto Marshal</strong><br>
If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.",,0.01,0.1,5.0,0.08,,Normal,139/162,Uncommon,Colorless,130,Basic,[C][C][C] Blasting Wind (110),,Lx2,F-30,2
570363,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/570363_200w.jpg,3,23561,https://cpt.tcgcsv.com/h9B6,2024-08-30T15:23:56.227,1,,,0.01,0.1,5.0,0.07,,Normal,012/167,Common,Grass,70,Basic,"[GC] Leech Seed (20) 
Heal 20 damage from this Pokémon.",,Rx2,None,2
570364,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/570364_200w.jpg,3,23561,https://cpt.tcgcsv.com/j9B6,2024-08-30T15:25:26.883,1,,,0.01,0.1,5.0,0.06,,Normal,013/167,Common,Grass,120,Stage 1,"[GC] Giga Drain (50) 
Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.",[GGC] Forest Dump (130),Rx2,None,3
570365,Poltchageist - 021/167,Poltchageist 021 167,https://tcgplayer-cdn.tcgplayer.com/product/570365_200w.jpg,3,23561,https://cpt.tcgcsv.com/k9B6,2024-08-30T15:24:31.937,1,,,0.01,0.1,5.0,0.07,,Normal,021/167,Common,Grass,40,Basic,"[G] Tea Server
Put a Basic [G]Energy card from your discard pile into your hand.","[G] Surprise Attack (30)
Flip a coin. If tails, this attack does nothing.",Rx2,None,1
570462,Sinistcha (Cosmos Holo),Sinistcha Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570462_200w.jpg,3,23561,https://cpt.tcgcsv.com/gcB6,2024-09-03T16:12:24.337,1,,,0.01,0.2,10.0,0.18,,Holofoil,022/167,Holo Rare,Grass,70,Stage 1,"[G] Cursed Drop
Put 4 damage counters on your opponent's Pokémon in any way you like.","[G] Spi[LL] the Tea (70x)
Discard up to 3 G Energy cards from your Pokémon. This attack does 70 damage for each card you discarded this way.",Rx2,None,1
570463,Teal Mask Ogerpon (Cosmos Holo),Teal Mask Ogerpon Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570463_200w.jpg,3,23561,https://cpt.tcgcsv.com/hcB6,2024-09-03T16:06:49.74,1,,,0.01,0.19,10.0,0.13,,Holofoil,024/167,Holo Rare,Grass,110,Basic,"[C] Mountain Stroll
Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","[GC] Ogre Comeback (20+)
This attack does 20 more damage for each of your opponent's Benched Pokémon.",Rx2,None,1
570563,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/570563_200w.jpg,3,23561,https://cpt.tcgcsv.com/hfB6,2024-08-30T15:23:38.44,1,,,0.01,0.1,5.0,0.09,,Normal,036/167,Common,Fire,60,Basic,"[R] Call for Family
Search your deck for a basic Pokémon and put it onto your Bench. Then, shuffle your deck.",[RC] Live Coal (20),Wx2,None,1
570564,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/570564_200w.jpg,3,23561,https://cpt.tcgcsv.com/jfB6,2024-08-30T15:23:23.327,1,,,0.01,0.1,5.0,0.08,,Normal,037/167,Common,Fire,80,Stage 1,[R] Live Coal (20),"[RC] Burn It all Up (60)
Discard all Energy from this Pokémon.",Wx2,None,1
570565,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/570565_200w.jpg,3,23561,https://cpt.tcgcsv.com/kfB6,2024-08-30T15:15:22.423,1,"<strong>Ability — Alluring Light</strong><br>Once during your turn, you may have each player draw a card.",,0.01,0.14,5.0,0.1,,Normal,038/167,Rare,Fire,130,Stage 2,"[R] Mind Ruler (30x)
This attack does 30 damage for each card in your opponent's hand.",,Wx2,None,2
570567,Munkidori (Cosmos Holo),Munkidori Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570567_200w.jpg,3,23561,https://cpt.tcgcsv.com/mfB6,2025-10-31T18:23:36.633,1,"<strong>Ability — Adrena-Brain</strong><br> Once during your turn, if this Pokémon has any D Energy attached, you may move up to 3 damage counters from 1 of your Pokémon to 1 of your opponent's Pokémon.",,0.05,0.58,25.0,0.55,0.33,Holofoil,095/167,Holo Rare,Psychic,110,Basic,"[PC] Mind Bend (60)
Your opponent's Active Pokémon is now Confused.",,Dx2,F-30,1
570568,Fezandipiti (Cosmos Holo),Fezandipiti Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570568_200w.jpg,3,23561,https://cpt.tcgcsv.com/nfB6,2026-02-16T12:20:35.59,1,"<strong>Ability — Adrena-Pheromone</strong><br>If this Pokémon has any D Energy attached and is damaged by an attack, flip a coin. If heads, prevent that damage.",,0.01,0.21,10.0,0.19,0.1,Holofoil,096/167,Holo Rare,Psychic,120,Basic,"[P] Energy Feather (30x)
This attack does 30 damage for each Energy attached to this Pokémon.",,Mx2,None,1
570569,Okidogi (Cosmos Holo),Okidogi Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/570569_200w.jpg,3,23561,https://cpt.tcgcsv.com/pfB6,2026-02-16T12:17:27.473,1,"<strong>Ability — Adrena-Power</strong> <br> If this Pokémon has any Darkness Energy attached, it gets +100 HP, and the attacks it uses do 100 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.01,0.2,10.0,0.15,,Holofoil,111/167,Holo Rare,Fighting,130,Basic,[FF] Good Punch (70),,Px2,None,2
579930,Trick or Trade BOOster Bundle 2024 - Mini Booster Pack,Trick or Trade BOOster Bundle 2024 Mini Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/579930_200w.jpg,3,23561,https://cpt.tcgcsv.com/D-F6,2024-09-16T15:32:17.24,1,"Spooky Surprises Lurk Inside!
<br>Share Pokémon fun and excitement on the spookiest night of the year with a bundle of BOOster packs!
<br>Each Booster Pack Contains: 
<br>•3 Colorful cards from the Pokémon Trading Card Game",,0.6,0.98,5.0,1.01,,Normal,,,,,,,,,,
591211,Trick or Trade BOOster Bundle 2024 (120 ct),Trick or Trade BOOster Bundle 2024 120 ct,https://tcgplayer-cdn.tcgplayer.com/product/591211_200w.jpg,3,23561,https://cpt.tcgcsv.com/fvL6,2024-10-31T18:48:07.6,1,"Spooky Surprises Lurk Inside!
<br>Share Pokémon fun and excitement on the spookiest night of the year with a bundle of BOOster packs! Inside you’ll find 120 mini packs, each containing three colorful cards from the Pokémon Trading Card Game.",0820650855047,250.99,275.0,299.0,83.07,,Normal,,,,,,,,,,
