productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance
107002,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/107002_200w.jpg,3,1663,https://cpt.tcgcsv.com/3QS,2022-11-15T17:50:16.91,1,007/102,Holo Rare,Fighting,70,Basic,,[F] Jab (20),P,2,29.99,54.5,119.69,68.37,,Unlimited Holofoil,[1FF] Special Punch (40),
107003,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/107003_200w.jpg,3,1663,https://cpt.tcgcsv.com/5QS,2022-11-15T19:23:07.577,1,009/102,Holo Rare,Lightning,60,Stage 1,,"[1LL] Thunder Wave (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,1,32.05,50.0,120.0,142.34,,Unlimited Holofoil,"[2LL] Selfdestruct (80)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 80 damage to itself.",
107005,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/107005_200w.jpg,3,1663,https://cpt.tcgcsv.com/7QS,2022-11-15T19:51:36.27,1,010/102,Holo Rare,Psychic,60,Basic,,"[1P] Psychic (10+)
<br>Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokémon.",P,3,139.99,193.03,339.99,195.73,,Unlimited Holofoil,"[PP] Barrier
<br>Discard 1 Psychic Energy card attached to Mewtwo in order to prevent all effects of attacks, including damage, done to Mewtwo during your opponent's next turn.",
107006,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/107006_200w.jpg,3,1663,https://cpt.tcgcsv.com/8QS,2023-12-17T01:54:54.837,1,011/102,Holo Rare,Grass,90,Stage 2,,"[2G] Thrash (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage plus Nidoking does 10 damage to itself.",P,3,249.95,300.0,399.0,360.0,,1st Edition Holofoil,"[GGG] Toxic (20)
<br>The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",
107006,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/107006_200w.jpg,3,1663,https://cpt.tcgcsv.com/8QS,2023-12-17T01:54:54.837,1,011/102,Holo Rare,Grass,90,Stage 2,,"[2G] Thrash (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage plus Nidoking does 10 damage to itself.",P,3,71.89,116.63,150.0,108.55,96.95,Unlimited Holofoil,"[GGG] Toxic (20)
<br>The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",
107007,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/107007_200w.jpg,3,1663,https://cpt.tcgcsv.com/9QS,2025-12-11T04:21:14.177,1,013/102,Holo Rare,Water,90,Stage 2,,"[2W] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,3,248.99,499.5,702.99,223.75,,1st Edition Holofoil,"[2WW] Whirlpool (40)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",
107007,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/107007_200w.jpg,3,1663,https://cpt.tcgcsv.com/9QS,2025-12-11T04:21:14.177,1,013/102,Holo Rare,Water,90,Stage 2,,"[2W] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,3,32.72,48.23,102.48,78.44,,Unlimited Holofoil,"[2WW] Whirlpool (40)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",
107008,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/107008_200w.jpg,3,1663,https://cpt.tcgcsv.com/bQS,2022-11-15T20:20:38.887,1,012/102,Holo Rare,Fire,80,Stage 1,,"[2] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.",W,1,62.5,89.99,118.0,114.19,,Unlimited Holofoil,"[RRRR] Fire Blast (80)
<br>Discard 1 Fire Energy card attached to Ninetales in order to use this attack.",
107009,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/107009_200w.jpg,3,1663,https://cpt.tcgcsv.com/cQS,2023-05-03T16:15:22.65,1,014/102,Holo Rare,Lightning,80,Stage 1,,"[2L] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu.",F,1,399.97,399.99,400.0,385.0,,1st Edition Holofoil,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Raichu does 30 damage to itself.",
107009,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/107009_200w.jpg,3,1663,https://cpt.tcgcsv.com/cQS,2023-05-03T16:15:22.65,1,014/102,Holo Rare,Lightning,80,Stage 1,,"[2L] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu.",F,1,40.0,67.35,311.13,140.0,138.4,Unlimited Holofoil,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Raichu does 30 damage to itself.",
107010,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/107010_200w.jpg,3,1663,https://cpt.tcgcsv.com/dQS,2022-11-16T19:02:44.657,1,015/102,Holo Rare,Grass,100,Stage 2,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is Asleep, Confused, or Paralyzed.",[GGGG] Solarbeam (60),R,2,1199.99,2099.99,2999.99,72.87,,1st Edition Holofoil,,
107010,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/107010_200w.jpg,3,1663,https://cpt.tcgcsv.com/dQS,2022-11-16T19:02:44.657,1,015/102,Holo Rare,Grass,100,Stage 2,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is Asleep, Confused, or Paralyzed.",[GGGG] Solarbeam (60),R,2,289.69,527.99,687.74,654.99,,Unlimited Holofoil,,
107011,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/107011_200w.jpg,3,1663,https://cpt.tcgcsv.com/fQS,2022-11-16T19:19:42.303,1,016/102,Holo Rare,Lightning,90,Basic,,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,3,239.99,479.99,645.0,600.0,,1st Edition Holofoil,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos in order to use this attack.",F-30
107011,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/107011_200w.jpg,3,1663,https://cpt.tcgcsv.com/fQS,2022-11-16T19:19:42.303,1,016/102,Holo Rare,Lightning,90,Basic,,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,3,50.0,100.0,186.3,221.78,,Unlimited Holofoil,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos in order to use this attack.",F-30
107012,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/107012_200w.jpg,3,1663,https://cpt.tcgcsv.com/gQS,2023-07-09T08:48:12.71,1,017/102,Rare,Grass,80,Stage 2,,"[3] Twineedle (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",R,0,132.45,141.83,151.21,155.6,,1st Edition,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F-30
107012,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/107012_200w.jpg,3,1663,https://cpt.tcgcsv.com/gQS,2023-07-09T08:48:12.71,1,017/102,Rare,Grass,80,Stage 2,,"[3] Twineedle (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",R,0,13.5,23.97,54.0,23.39,36.9,Unlimited,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F-30
107013,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/107013_200w.jpg,3,1663,https://cpt.tcgcsv.com/hQS,2025-04-05T04:54:06.93,1,018/102,Rare,Colorless,80,Stage 1,,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,2,179.96,233.11,750.0,193.0,,1st Edition,"[4] Hyper Beam (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",P-30
107013,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/107013_200w.jpg,3,1663,https://cpt.tcgcsv.com/hQS,2025-04-05T04:54:06.93,1,018/102,Rare,Colorless,80,Stage 1,,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,2,10.0,48.39,55.0,48.98,,Unlimited,"[4] Hyper Beam (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",P-30
107014,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/107014_200w.jpg,3,1663,https://cpt.tcgcsv.com/jQS,2022-11-15T17:13:12.837,1,019/102,Rare,Fighting,70,Stage 1,,[1FF] Slash (40),G,2,34.0,92.5,249.99,185.7,249.99,1st Edition,"[FFFF] Earthquake (70)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L-30
107014,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/107014_200w.jpg,3,1663,https://cpt.tcgcsv.com/jQS,2022-11-15T17:13:12.837,1,019/102,Rare,Fighting,70,Stage 1,,[1FF] Slash (40),G,2,32.49,49.93,96.95,21.6,96.95,Unlimited,"[FFFF] Earthquake (70)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L-30
107015,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/107015_200w.jpg,3,1663,https://cpt.tcgcsv.com/kQS,2022-11-15T17:15:24.153,1,020/102,Rare,Lightning,70,Basic,,"[L] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,2,135.0,199.99,199.99,92.99,,1st Edition,"[1L] Thunderpunch (30+)
<br>Flip a coin. If heads, this attack does 30 more damage; if tails, this attack does 30 damage plus Electabuzz does 10 damage to itself.",
107015,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/107015_200w.jpg,3,1663,https://cpt.tcgcsv.com/kQS,2022-11-15T17:15:24.153,1,020/102,Rare,Lightning,70,Basic,,"[L] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,2,20.0,23.0,26.0,18.01,,Unlimited,"[1L] Thunderpunch (30+)
<br>Flip a coin. If heads, this attack does 30 more damage; if tails, this attack does 30 damage plus Electabuzz does 10 damage to itself.",
107016,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/107016_200w.jpg,3,1663,https://cpt.tcgcsv.com/lQS,2022-11-15T17:18:41.653,1,021/102,Rare,Lightning,80,Stage 1,"<strong>Pokémon Power: Buzzap</strong> At any time during your turn <em>(before your attack)</em>, you may Knock Out Electrode and attach it to 1 of your other Pokémon. If you do, choose a type of Energy. Electrode is now an Energy card of that type (instead of a Pokémon) that provides 2 Energy. This power can't be used if Electrode is Asleep, Confused, or Paralyzed.","[LLL] Electric Shock (50)
<br>Flip a coin. If tails, Electrode does 10 damage to itself.",F,1,66.0,84.02,84.99,74.9,,1st Edition,,
107016,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/107016_200w.jpg,3,1663,https://cpt.tcgcsv.com/lQS,2022-11-15T17:18:41.653,1,021/102,Rare,Lightning,80,Stage 1,"<strong>Pokémon Power: Buzzap</strong> At any time during your turn <em>(before your attack)</em>, you may Knock Out Electrode and attach it to 1 of your other Pokémon. If you do, choose a type of Energy. Electrode is now an Energy card of that type (instead of a Pokémon) that provides 2 Energy. This power can't be used if Electrode is Asleep, Confused, or Paralyzed.","[LLL] Electric Shock (50)
<br>Flip a coin. If tails, Electrode does 10 damage to itself.",F,1,27.3,41.15,96.95,27.31,96.95,Unlimited,,
107017,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/107017_200w.jpg,3,1663,https://cpt.tcgcsv.com/mQS,2026-02-05T19:10:42.797,1,022/102,Rare,Colorless,60,Stage 1,,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,1,50.0,81.9,94.5,87.46,86.65,1st Edition,"[3] Mirror Move
<br>If PIdgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the Defending Pokémon.",F-30
107017,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/107017_200w.jpg,3,1663,https://cpt.tcgcsv.com/mQS,2026-02-05T19:10:42.797,1,022/102,Rare,Colorless,60,Stage 1,,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,1,25.0,30.07,211.19,22.86,39.38,Unlimited,"[3] Mirror Move
<br>If PIdgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the Defending Pokémon.",F-30
107018,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/107018_200w.jpg,3,1663,https://cpt.tcgcsv.com/nQS,2024-04-12T03:37:48.037,1,023/102,Uncommon,Fire,100,Stage 1,,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine in order to use this attack.",W,3,75.0,108.99,144.03,83.46,,1st Edition,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",
107018,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/107018_200w.jpg,3,1663,https://cpt.tcgcsv.com/nQS,2024-04-12T03:37:48.037,1,023/102,Uncommon,Fire,100,Stage 1,,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine in order to use this attack.",W,3,10.0,20.66,96.95,27.83,96.95,Unlimited,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",
107021,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/107021_200w.jpg,3,1663,https://cpt.tcgcsv.com/rQS,2023-01-24T05:54:22.107,1,024/102,Uncommon,Fire,80,Stage 1,,[3] Slash (30),W,1,84.99,99.99,242.74,125.46,,1st Edition,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon in order to use this attack.",
107021,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/107021_200w.jpg,3,1663,https://cpt.tcgcsv.com/rQS,2023-01-24T05:54:22.107,1,024/102,Uncommon,Fire,80,Stage 1,,[3] Slash (30),W,1,1.99,15.0,96.95,18.62,44.98,Unlimited,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon in order to use this attack.",
107022,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/107022_200w.jpg,3,1663,https://cpt.tcgcsv.com/sQS,2023-06-07T10:25:09.7,1,025/102,Uncommon,Water,80,Stage 1,,[1WW] Aurora Beam (50),L,3,12.55,30.3,49.98,32.64,,1st Edition,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107022,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/107022_200w.jpg,3,1663,https://cpt.tcgcsv.com/sQS,2023-06-07T10:25:09.7,1,025/102,Uncommon,Water,80,Stage 1,,[1WW] Aurora Beam (50),L,3,3.19,3.75,8.99,5.18,,Unlimited,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107023,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/107023_200w.jpg,3,1663,https://cpt.tcgcsv.com/tQS,2022-11-15T17:09:14.263,1,026/102,Uncommon,Colorless,40,Basic,,[1] Pound (10),,1,45.0,54.41,67.7,59.37,,1st Edition,,P-30
107023,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/107023_200w.jpg,3,1663,https://cpt.tcgcsv.com/tQS,2022-11-15T17:09:14.263,1,026/102,Uncommon,Colorless,40,Basic,,[1] Pound (10),,1,3.0,4.73,96.95,10.11,13.65,Unlimited,,P-30
107024,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/107024_200w.jpg,3,1663,https://cpt.tcgcsv.com/vQS,2023-01-30T11:09:16.063,1,027/102,Uncommon,Colorless,50,Basic,,"[1] Leek Slap (30)
<br>
Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Farfetch'd stays in play (even putting Farfetch'd on the Bench won't let you use it again).",L,1,25.25,30.0,39.56,39.19,,1st Edition,[3] Pot Smash (30),F-30
107024,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/107024_200w.jpg,3,1663,https://cpt.tcgcsv.com/vQS,2023-01-30T11:09:16.063,1,027/102,Uncommon,Colorless,50,Basic,,"[1] Leek Slap (30)
<br>
Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Farfetch'd stays in play (even putting Farfetch'd on the Bench won't let you use it again).",L,1,1.97,5.25,19.99,5.52,1.98,Unlimited,[3] Pot Smash (30),F-30
107025,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/107025_200w.jpg,3,1663,https://cpt.tcgcsv.com/wQS,2026-02-18T21:37:05.387,1,028/102,Uncommon,Fire,60,Basic,,[1R] Flare (20),W,1,47.72,58.23,82.0,80.32,,1st Edition,,
107025,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/107025_200w.jpg,3,1663,https://cpt.tcgcsv.com/wQS,2026-02-18T21:37:05.387,1,028/102,Uncommon,Fire,60,Basic,,[1R] Flare (20),W,1,1.2,3.4,96.95,12.81,3.41,Unlimited,,
107026,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/107026_200w.jpg,3,1663,https://cpt.tcgcsv.com/xQS,2022-11-15T17:48:03.863,1,029/102,Uncommon,Psychic,60,Stage 1,,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.",,1,40.0,40.0,40.0,48.92,,1st Edition,"[PP] Dream Eater (50)
<br>You can't use this attack unless the Defending Pokémon is Asleep.",F-30
107026,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/107026_200w.jpg,3,1663,https://cpt.tcgcsv.com/xQS,2022-11-15T17:48:03.863,1,029/102,Uncommon,Psychic,60,Stage 1,,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.",,1,5.49,6.12,20.0,9.97,6.08,Unlimited,"[PP] Dream Eater (50)
<br>You can't use this attack unless the Defending Pokémon is Asleep.",F-30
107027,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/107027_200w.jpg,3,1663,https://cpt.tcgcsv.com/zQS,2022-11-15T18:50:29.357,1,030/102,Uncommon,Grass,60,Stage 1,,[2G] Vine Whip (30),R,1,85.0,87.0,89.0,90.13,,1st Edition,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107027,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/107027_200w.jpg,3,1663,https://cpt.tcgcsv.com/zQS,2022-11-15T18:50:29.357,1,030/102,Uncommon,Grass,60,Stage 1,,[2G] Vine Whip (30),R,1,8.25,10.1,40.0,15.9,10.96,Unlimited,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107028,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/107028_200w.jpg,3,1663,https://cpt.tcgcsv.com/BQS,2026-02-18T21:39:05.627,1,031/102,Uncommon,Psychic,70,Basic,,"[P] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 times the number of heads.",P,2,31.99,41.34,46.94,41.34,,1st Edition,"[1PP] Meditate (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon.",
107028,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/107028_200w.jpg,3,1663,https://cpt.tcgcsv.com/BQS,2026-02-18T21:39:05.627,1,031/102,Uncommon,Psychic,70,Basic,,"[P] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 times the number of heads.",P,2,2.0,4.69,18.99,4.75,,Unlimited,"[1PP] Meditate (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon.",
107029,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/107029_200w.jpg,3,1663,https://cpt.tcgcsv.com/CQS,2023-01-30T06:39:12.487,1,032/102,Uncommon,Psychic,60,Stage 1,,"[PP] Recover
<br>Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.",P,3,45.0,49.5,69.99,61.91,,1st Edition,[1PP] Super Psy (50),
107029,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/107029_200w.jpg,3,1663,https://cpt.tcgcsv.com/CQS,2023-01-30T06:39:12.487,1,032/102,Uncommon,Psychic,60,Stage 1,,"[PP] Recover
<br>Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.",P,3,6.01,10.86,20.0,10.86,,Unlimited,[1PP] Super Psy (50),
