productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extCardText,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extHP,extStage,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3,extAttack4
83782,Beldum - 29/101,Beldum 29 101,https://tcgplayer-cdn.tcgplayer.com/product/83782_200w.jpg,3,1416,https://cpt.tcgcsv.com/GwH,2024-03-07T15:18:48.13,1,29/101,Uncommon,Metal,"<b>Poke-POWER</b> Magnetic Call 
<br>Once during your turn <em>(before you attack),</em>, you may flip a coin.  If heads, search your deck for a Metal Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.  This power can't be used if Beldum is affected by a Special Condition.","[1M] Metal Charge (30)
<br>Put 1 damage counter on Beldum.",1.7,2.07,5.0,2.07,,Normal,50,Basic,R,G,2,,,
83782,Beldum - 29/101,Beldum 29 101,https://tcgplayer-cdn.tcgplayer.com/product/83782_200w.jpg,3,1416,https://cpt.tcgcsv.com/GwH,2024-03-07T15:18:48.13,1,29/101,Uncommon,Metal,"<b>Poke-POWER</b> Magnetic Call 
<br>Once during your turn <em>(before you attack),</em>, you may flip a coin.  If heads, search your deck for a Metal Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.  This power can't be used if Beldum is affected by a Special Condition.","[1M] Metal Charge (30)
<br>Put 1 damage counter on Beldum.",2.13,2.91,7.62,7.23,,Reverse Holofoil,50,Basic,R,G,2,,,
83783,Beldum - 54/101,Beldum 54 101,https://tcgplayer-cdn.tcgplayer.com/product/83783_200w.jpg,3,1416,https://cpt.tcgcsv.com/HwH,2025-11-11T03:45:12.793,1,54/101,Common,Psychic,,"[1] Call for Family  
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.",0.02,0.3,20.3,0.31,,Normal,50,Basic,P,None,1,"[P] Metal Ball
<br>Put 1 damage counter on the Defending Pokemon.",,
83783,Beldum - 54/101,Beldum 54 101,https://tcgplayer-cdn.tcgplayer.com/product/83783_200w.jpg,3,1416,https://cpt.tcgcsv.com/HwH,2025-11-11T03:45:12.793,1,54/101,Common,Psychic,,"[1] Call for Family  
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.",0.99,6.0,7.69,6.48,,Reverse Holofoil,50,Basic,P,None,1,"[P] Metal Ball
<br>Put 1 damage counter on the Defending Pokemon.",,
83798,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/83798_200w.jpg,3,1416,https://cpt.tcgcsv.com/-wH,2024-03-06T21:10:42.317,1,16/101,Rare,Grass,"<b>Poke-POWER</b> Heal Dance 
<br>Once during your turn <em>(before you attack)</em>, you may remove 2 damage counters from 1 of your Pokemon.  You can't use more than 1 Heal Dance Poke-Power each turn.  This power can't be used if Bellossom is affected by a Special Condition.","[G] Miracle Powder (10) 
<br>Flip a coin.  If heads, choose 1 Special Condition.  The Defending Pokemon is now affected by that Special Condition.",2.25,5.65,96.94,3.18,,Normal,100,Stage 2,R,W,2,[2G] Solarbeam (50),,
83798,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/83798_200w.jpg,3,1416,https://cpt.tcgcsv.com/-wH,2024-03-06T21:10:42.317,1,16/101,Rare,Grass,"<b>Poke-POWER</b> Heal Dance 
<br>Once during your turn <em>(before you attack)</em>, you may remove 2 damage counters from 1 of your Pokemon.  You can't use more than 1 Heal Dance Poke-Power each turn.  This power can't be used if Bellossom is affected by a Special Condition.","[G] Miracle Powder (10) 
<br>Flip a coin.  If heads, choose 1 Special Condition.  The Defending Pokemon is now affected by that Special Condition.",25.0,37.17,52.1,37.17,,Reverse Holofoil,100,Stage 2,R,W,2,[2G] Solarbeam (50),,
84126,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84126_200w.jpg,3,1416,https://cpt.tcgcsv.com/xGH,2024-03-07T15:47:47.19,1,30/101,Uncommon,Colorless,"<b>Poke-POWER</b> Temperamental Weather 
<br>Once during your turn <em>(before you attack)</em>, you may search your deck for Sunny Castform, Rain Castform, or Snow-cloud Castform and switch it with Castform.  (Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  Shuffle Castform back into your deck.  You can't use more than 1 Temperamental Weather Poke-Power each turn.","[1] Forecast 
<br>Search your deck for a Stadium card and play it.  Shuffle your deck afterward.",1.41,2.18,6.0,2.27,,Normal,60,Basic,F,None,1,"[2] Extra Ball (20+) 
<br>If the Defending Pokemon is Pokemon-ex, this attack does 20 damage plus 20 more damage.",,
84126,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84126_200w.jpg,3,1416,https://cpt.tcgcsv.com/xGH,2024-03-07T15:47:47.19,1,30/101,Uncommon,Colorless,"<b>Poke-POWER</b> Temperamental Weather 
<br>Once during your turn <em>(before you attack)</em>, you may search your deck for Sunny Castform, Rain Castform, or Snow-cloud Castform and switch it with Castform.  (Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  Shuffle Castform back into your deck.  You can't use more than 1 Temperamental Weather Poke-Power each turn.","[1] Forecast 
<br>Search your deck for a Stadium card and play it.  Shuffle your deck afterward.",7.12,24.97,33.99,29.93,,Reverse Holofoil,60,Basic,F,None,1,"[2] Extra Ball (20+) 
<br>If the Defending Pokemon is Pokemon-ex, this attack does 20 damage plus 20 more damage.",,
84276,Chikorita,Chikorita,https://tcgplayer-cdn.tcgplayer.com/product/84276_200w.jpg,3,1416,https://cpt.tcgcsv.com/xKH,2024-03-07T16:37:59.92,1,55/101,Common,Grass,,"[1] Poisonpowder 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",0.25,0.88,96.95,1.07,96.95,Normal,50,Basic,R,W,1,,,
84276,Chikorita,Chikorita,https://tcgplayer-cdn.tcgplayer.com/product/84276_200w.jpg,3,1416,https://cpt.tcgcsv.com/xKH,2024-03-07T16:37:59.92,1,55/101,Common,Grass,,"[1] Poisonpowder 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",22.65,28.5,50.0,11.36,,Reverse Holofoil,50,Basic,R,W,1,,,
84292,Chimecho,Chimecho,https://tcgplayer-cdn.tcgplayer.com/product/84292_200w.jpg,3,1416,https://cpt.tcgcsv.com/SKH,2024-04-15T13:22:32.257,1,17/101,Rare,Psychic,,"[1] Chime 
<br>Search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this attack.  <i>(The Supporter card remains in your opponent's discard pile.)</i>",0.97,1.25,96.95,1.28,96.95,Normal,60,Basic,P,None,1,"[P] Psychic Boom (10x) 
<br>Does 10 damage times the amount of Energy attached to the Defending Pokemon.",,
84292,Chimecho,Chimecho,https://tcgplayer-cdn.tcgplayer.com/product/84292_200w.jpg,3,1416,https://cpt.tcgcsv.com/SKH,2024-04-15T13:22:32.257,1,17/101,Rare,Psychic,,"[1] Chime 
<br>Search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this attack.  <i>(The Supporter card remains in your opponent's discard pile.)</i>",3.27,6.0,12.19,5.18,,Reverse Holofoil,60,Basic,P,None,1,"[P] Psychic Boom (10x) 
<br>Does 10 damage times the amount of Energy attached to the Defending Pokemon.",,
84303,Chinchou - 56/101,Chinchou 56 101,https://tcgplayer-cdn.tcgplayer.com/product/84303_200w.jpg,3,1416,https://cpt.tcgcsv.com/5LH,2025-12-01T22:58:13.697,1,56/101,Common,Lightning,,[1] Pound (10),0.21,0.35,20.36,0.33,0.31,Normal,50,Basic,F,None,1,"[1L] Spark (10) 
<br>Choose 2 of your opponent's Benched Pokemon.  This attack does 10 damage to each of those Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
84303,Chinchou - 56/101,Chinchou 56 101,https://tcgplayer-cdn.tcgplayer.com/product/84303_200w.jpg,3,1416,https://cpt.tcgcsv.com/5LH,2025-12-01T22:58:13.697,1,56/101,Common,Lightning,,[1] Pound (10),6.64,6.64,6.64,5.61,,Reverse Holofoil,50,Basic,F,None,1,"[1L] Spark (10) 
<br>Choose 2 of your opponent's Benched Pokemon.  This attack does 10 damage to each of those Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
84304,Chinchou - 57/101,Chinchou 57 101,https://tcgplayer-cdn.tcgplayer.com/product/84304_200w.jpg,3,1416,https://cpt.tcgcsv.com/6LH,2024-03-07T18:59:56.687,1,57/101,Common,Lightning,,"[L] Random Spark 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",0.2,0.41,1.58,0.42,,Normal,50,Basic,F,None,1,[1L] Lightning Ball (20),,
84304,Chinchou - 57/101,Chinchou 57 101,https://tcgplayer-cdn.tcgplayer.com/product/84304_200w.jpg,3,1416,https://cpt.tcgcsv.com/6LH,2024-03-07T18:59:56.687,1,57/101,Common,Lightning,,"[L] Random Spark 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",2.89,3.45,4.0,4.96,,Reverse Holofoil,50,Basic,F,None,1,[1L] Lightning Ball (20),,
84323,Clamperl,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/84323_200w.jpg,3,1416,https://cpt.tcgcsv.com/tLH,2024-03-07T20:42:25.76,1,58/101,Common,Water,"<b>Poke-BODY</b> Exoskeleton 
<br>Any damage done to Clamperl by attacks is reduced by 10 <em>(after applying Weakness and Resistance).  </em>","[1W] Bubble (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",0.17,0.4,20.42,0.41,,Normal,40,Basic,L,None,1,,,
84323,Clamperl,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/84323_200w.jpg,3,1416,https://cpt.tcgcsv.com/tLH,2024-03-07T20:42:25.76,1,58/101,Common,Water,"<b>Poke-BODY</b> Exoskeleton 
<br>Any damage done to Clamperl by attacks is reduced by 10 <em>(after applying Weakness and Resistance).  </em>","[1W] Bubble (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",10.0,19.99,20.0,10.08,,Reverse Holofoil,40,Basic,L,None,1,,,
84332,Claydol - 2/101,Claydol 2 101,https://tcgplayer-cdn.tcgplayer.com/product/84332_200w.jpg,3,1416,https://cpt.tcgcsv.com/GLH,2024-03-06T20:24:05.977,1,2/101,Holo Rare,Psychic,"<b>Poke-BODY</b> Primal Pull 
<br>As long as Claydol is your Active Pokemon, each player's Evolved Pokemon pays 1 more Energy <em>(any type)</em> to use its attacks.","[P] Muddy Eye (10x) 
<br>Does 10 damage times the number of basic Energy cards attached to Claydol and the Defending Pokemon.",9.0,9.7,19.99,12.79,,Holofoil,80,Stage 1,P,None,1,,,
84332,Claydol - 2/101,Claydol 2 101,https://tcgplayer-cdn.tcgplayer.com/product/84332_200w.jpg,3,1416,https://cpt.tcgcsv.com/GLH,2024-03-06T20:24:05.977,1,2/101,Holo Rare,Psychic,"<b>Poke-BODY</b> Primal Pull 
<br>As long as Claydol is your Active Pokemon, each player's Evolved Pokemon pays 1 more Energy <em>(any type)</em> to use its attacks.","[P] Muddy Eye (10x) 
<br>Does 10 damage times the number of basic Energy cards attached to Claydol and the Defending Pokemon.",19.38,44.95,59.99,44.95,,Reverse Holofoil,80,Stage 1,P,None,1,,,
84333,Claydol - 31/101,Claydol 31 101,https://tcgplayer-cdn.tcgplayer.com/product/84333_200w.jpg,3,1416,https://cpt.tcgcsv.com/HLH,2024-03-07T15:47:56.937,1,31/101,Uncommon,Fighting,,"[1P] Hyper Beam (20) 
<br>Flip a coin.  If heads, discard 1 Energy attached to the Defending Pokemon.",0.25,0.54,1.84,0.54,,Normal,80,Stage 1,W,None,1,[2F] Ram (50),,
84333,Claydol - 31/101,Claydol 31 101,https://tcgplayer-cdn.tcgplayer.com/product/84333_200w.jpg,3,1416,https://cpt.tcgcsv.com/HLH,2024-03-07T15:47:56.937,1,31/101,Uncommon,Fighting,,"[1P] Hyper Beam (20) 
<br>Flip a coin.  If heads, discard 1 Energy attached to the Defending Pokemon.",4.15,18.49,38.49,4.94,,Reverse Holofoil,80,Stage 1,W,None,1,[2F] Ram (50),,
84439,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/84439_200w.jpg,3,1416,https://cpt.tcgcsv.com/PNH,2024-03-07T15:54:14.437,1,32/101,Uncommon,Water,,"[1] Coral Glow
<br>Draw a number of cards up to the number of your opponent's Basic Pokemon in play.  <i>(You can't have more than 10 cards in your hand in this way.)</i>",1.5,2.94,1000.0,1.89,,Normal,70,Basic,G,None,1,,,
84439,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/84439_200w.jpg,3,1416,https://cpt.tcgcsv.com/PNH,2024-03-07T15:54:14.437,1,32/101,Uncommon,Water,,"[1] Coral Glow
<br>Draw a number of cards up to the number of your opponent's Basic Pokemon in play.  <i>(You can't have more than 10 cards in your hand in this way.)</i>",25.0,37.0,38.98,13.5,,Reverse Holofoil,70,Basic,G,None,1,,,
84486,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/84486_200w.jpg,3,1416,https://cpt.tcgcsv.com/LPH,2024-03-06T20:24:38.203,1,3/101,Holo Rare,Grass,,"[1] Flutter Trick (20) 
<br>Flip a coin.  If heads, look at your opponent's hand and choose 1 card.  Your opponent discards the card you chose.",13.45,22.0,49.99,15.79,,Holofoil,90,Stage 2,P,None,0,"[1G] Triple Poison (10) 
<br>The Defending Pokemon is now Poisoned.  Put 3 damage counters instead of 1 on the Defending Pokemon between turns.",,
84486,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/84486_200w.jpg,3,1416,https://cpt.tcgcsv.com/LPH,2024-03-06T20:24:38.203,1,3/101,Holo Rare,Grass,,"[1] Flutter Trick (20) 
<br>Flip a coin.  If heads, look at your opponent's hand and choose 1 card.  Your opponent discards the card you chose.",17.94,23.24,27.99,20.66,,Reverse Holofoil,90,Stage 2,P,None,0,"[1G] Triple Poison (10) 
<br>The Defending Pokemon is now Poisoned.  Put 3 damage counters instead of 1 on the Defending Pokemon between turns.",,
84549,Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/84549_200w.jpg,3,1416,https://cpt.tcgcsv.com/_QH,2024-07-26T19:24:03.297,1,59/101,Common,Fire,,"[1] Swift (10) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",0.38,0.69,5.0,0.69,,Normal,50,Basic,W,None,1,"[2] Rage (10+) 
<br>Does 10 damage plus 10 more for each damage counter on Cyndaquil.",,
84549,Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/84549_200w.jpg,3,1416,https://cpt.tcgcsv.com/_QH,2024-07-26T19:24:03.297,1,59/101,Common,Fire,,"[1] Swift (10) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",39.95,49.99,79.99,26.03,,Reverse Holofoil,50,Basic,W,None,1,"[2] Rage (10+) 
<br>Does 10 damage plus 10 more for each damage counter on Cyndaquil.",,
84571,Dark Celebi,Dark Celebi,https://tcgplayer-cdn.tcgplayer.com/product/84571_200w.jpg,3,1416,https://cpt.tcgcsv.com/rRH,2025-11-11T03:46:12.54,1,4/101,Holo Rare,Darkness Grass,,"[1] Dark Provide 
<br>Attach up to 1 Grass or Darkness Energy card from your hand to your Pokemon.",30.0,55.55,129.99,41.26,129.98,Holofoil,70,Basic,R,None,1,"[DG] Leaf Poison (20) 
<br>The Defending Pokemon is now Poisoned.",,
84571,Dark Celebi,Dark Celebi,https://tcgplayer-cdn.tcgplayer.com/product/84571_200w.jpg,3,1416,https://cpt.tcgcsv.com/rRH,2025-11-11T03:46:12.54,1,4/101,Holo Rare,Darkness Grass,,"[1] Dark Provide 
<br>Attach up to 1 Grass or Darkness Energy card from your hand to your Pokemon.",55.0,85.0,115.0,46.32,,Reverse Holofoil,70,Basic,R,None,1,"[DG] Leaf Poison (20) 
<br>The Defending Pokemon is now Poisoned.",,
84781,Desert Ruins,Desert Ruins,https://tcgplayer-cdn.tcgplayer.com/product/84781_200w.jpg,3,1416,https://cpt.tcgcsv.com/FWH,2024-03-08T16:28:15.7,1,88/101,Uncommon,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.
<br>
<br>
At any time between turns, each player puts 1 damage counter on his or her Pokemon-ex with maximum HP of at least 100.",,5.82,7.0,11.89,6.62,,Normal,,,,,,,,
84781,Desert Ruins,Desert Ruins,https://tcgplayer-cdn.tcgplayer.com/product/84781_200w.jpg,3,1416,https://cpt.tcgcsv.com/FWH,2024-03-08T16:28:15.7,1,88/101,Uncommon,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.
<br>
<br>
At any time between turns, each player puts 1 damage counter on his or her Pokemon-ex with maximum HP of at least 100.",,7.0,9.03,11.28,9.05,,Reverse Holofoil,,,,,,,,
84849,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84849_200w.jpg,3,1416,https://cpt.tcgcsv.com/_XH,2024-03-07T15:54:23.107,1,33/101,Uncommon,Colorless,Fast Feet - Dodrio can retreat even when it is Asleep or Paralyzed.  (Poke-BODY),[2] Retaliate (10x) Does 10 damage times the number of damage counters on Dodrio.,0.15,0.39,20.3,0.45,,Normal,80,Stage 1,L,F,0,"[2] Slashing Strike (40) Flip a coin.  If tails, Dodrio can't use Slashing Strike during your next turn.",,
84849,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84849_200w.jpg,3,1416,https://cpt.tcgcsv.com/_XH,2024-03-07T15:54:23.107,1,33/101,Uncommon,Colorless,Fast Feet - Dodrio can retreat even when it is Asleep or Paralyzed.  (Poke-BODY),[2] Retaliate (10x) Does 10 damage times the number of damage counters on Dodrio.,3.89,4.25,4.5,8.01,,Reverse Holofoil,80,Stage 1,L,F,0,"[2] Slashing Strike (40) Flip a coin.  If tails, Dodrio can't use Slashing Strike during your next turn.",,
84860,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84860_200w.jpg,3,1416,https://cpt.tcgcsv.com/dZH,2025-12-01T22:58:49.7,1,60/101,Common,Colorless,,[1] Drill Peck (10),0.1,0.26,20.26,0.27,,Normal,40,Basic,L,F,1,,,
84860,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84860_200w.jpg,3,1416,https://cpt.tcgcsv.com/dZH,2025-12-01T22:58:49.7,1,60/101,Common,Colorless,,[1] Drill Peck (10),3.54,5.41,7.28,4.43,,Reverse Holofoil,40,Basic,L,F,1,,,
