productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
194922,Sewaddle (6),Sewaddle 6,https://tcgplayer-cdn.tcgplayer.com/product/194922_200w.jpg,3,2464,https://cpt.tcgcsv.com/s-z2,2026-01-15T06:01:10.51,1,,0.25,0.45,1.49,0.44,0.42,Reverse Holofoil,6/236,Common,Grass,50,Basic,"[1] Multiply
<br>Search your deck for up to 2 Sewaddle and put them onto your Bench. Then, shuffle your deck.",[1] Gnaw (10),,Rx2,None,1,
194923,Sewaddle (7),Sewaddle 7,https://tcgplayer-cdn.tcgplayer.com/product/194923_200w.jpg,3,2464,https://cpt.tcgcsv.com/t-z2,2025-11-20T23:34:04.027,1,"<strong>Ability — Swaddling Leaves</strong>
<br>This Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.01,0.23,1.49,0.21,0.15,Normal,7/236,Common,Grass,50,Basic,"[G] Surprise Attack (20)
<br>Flip a coin. If tails, this attack does nothing.",,,Rx2,None,1,
194923,Sewaddle (7),Sewaddle 7,https://tcgplayer-cdn.tcgplayer.com/product/194923_200w.jpg,3,2464,https://cpt.tcgcsv.com/t-z2,2025-11-20T23:34:04.027,1,"<strong>Ability — Swaddling Leaves</strong>
<br>This Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.25,0.68,1.99,0.65,0.56,Reverse Holofoil,7/236,Common,Grass,50,Basic,"[G] Surprise Attack (20)
<br>Flip a coin. If tails, this attack does nothing.",,,Rx2,None,1,
194924,Swadloon,Swadloon,https://tcgplayer-cdn.tcgplayer.com/product/194924_200w.jpg,3,2464,https://cpt.tcgcsv.com/v-z2,2019-08-02T23:52:37.883,1,"<strong>Ability — Swaddling Leaves</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.14,0.29,1.49,0.29,,Normal,8/236,Uncommon,Grass,70,Stage 1,[1] Bug Bite (10),,,Rx2,None,2,
194924,Swadloon,Swadloon,https://tcgplayer-cdn.tcgplayer.com/product/194924_200w.jpg,3,2464,https://cpt.tcgcsv.com/v-z2,2019-08-02T23:52:37.883,1,"<strong>Ability — Swaddling Leaves</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.2,0.71,3.99,0.65,0.84,Reverse Holofoil,8/236,Uncommon,Grass,70,Stage 1,[1] Bug Bite (10),,,Rx2,None,2,
194925,Leavanny,Leavanny,https://tcgplayer-cdn.tcgplayer.com/product/194925_200w.jpg,3,2464,https://cpt.tcgcsv.com/w-z2,2025-11-25T14:06:32.213,1,"<strong>Ability — Blanket Weaver</strong>
<br>Your Grass Pokémon take 40 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>. You can't apply more than 1 Blanket Weaver Ability at a time.",0.6,1.17,35.0,1.17,1.29,Reverse Holofoil,9/236,Rare,Grass,120,Stage 2,[1G] Razor Leaf (70),,,Rx2,None,1,
194925,Leavanny,Leavanny,https://tcgplayer-cdn.tcgplayer.com/product/194925_200w.jpg,3,2464,https://cpt.tcgcsv.com/w-z2,2025-11-25T14:06:32.213,1,"<strong>Ability — Blanket Weaver</strong>
<br>Your Grass Pokémon take 40 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>. You can't apply more than 1 Blanket Weaver Ability at a time.",0.22,0.44,1.65,0.42,,Normal,9/236,Rare,Grass,120,Stage 2,[1G] Razor Leaf (70),,,Rx2,None,1,
194926,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/194926_200w.jpg,3,2464,https://cpt.tcgcsv.com/x-z2,2025-02-07T20:02:54.9,1,,0.38,0.72,9.99,1.02,,Reverse Holofoil,10/236,Common,Grass,70,Basic,[1] Dig Claws (10),,,Rx2,None,2,
194926,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/194926_200w.jpg,3,2464,https://cpt.tcgcsv.com/x-z2,2025-02-07T20:02:54.9,1,,0.08,0.23,1.49,0.23,,Normal,10/236,Common,Grass,70,Basic,[1] Dig Claws (10),,,Rx2,None,2,
194927,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/194927_200w.jpg,3,2464,https://cpt.tcgcsv.com/z-z2,2019-08-04T18:48:31.17,1,"<strong>Ability — Shell Armor</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.2,0.5,1.5,0.55,,Normal,11/236,Rare,Grass,120,Stage 1,"[2G] Fury Cutter (50+)
<br>Flip 3 coins. If 1 of them is heads, this attack does 40 more damage. If 2 of them are heads, this attack does 80 more damage. If all of them are heads, this attack does 150 more damage.",,,Rx2,None,3,
194927,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/194927_200w.jpg,3,2464,https://cpt.tcgcsv.com/z-z2,2019-08-04T18:48:31.17,1,"<strong>Ability — Shell Armor</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.3,0.94,1.99,0.93,,Reverse Holofoil,11/236,Rare,Grass,120,Stage 1,"[2G] Fury Cutter (50+)
<br>Flip 3 coins. If 1 of them is heads, this attack does 40 more damage. If 2 of them are heads, this attack does 80 more damage. If all of them are heads, this attack does 150 more damage.",,,Rx2,None,3,
194928,Karrablast,Karrablast,https://tcgplayer-cdn.tcgplayer.com/product/194928_200w.jpg,3,2464,https://cpt.tcgcsv.com/B-z2,2025-02-07T20:02:54.947,1,,0.13,0.44,1.49,0.52,,Reverse Holofoil,12/236,Common,Grass,70,Basic,"[1] Take Down (10)
<br>This Pokémon does 10 damage to itself.",,,Rx2,None,2,
194928,Karrablast,Karrablast,https://tcgplayer-cdn.tcgplayer.com/product/194928_200w.jpg,3,2464,https://cpt.tcgcsv.com/B-z2,2025-02-07T20:02:54.947,1,,0.03,0.2,1.49,0.1,,Normal,12/236,Common,Grass,70,Basic,"[1] Take Down (10)
<br>This Pokémon does 10 damage to itself.",,,Rx2,None,2,
194929,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/194929_200w.jpg,3,2464,https://cpt.tcgcsv.com/C-z2,2025-02-07T20:02:55.01,1,,0.02,0.19,1.49,0.17,,Normal,13/236,Common,Grass,40,Basic,"[1] Spore
<br>Your opponent's Active Pokémon is now Asleep.",,,Rx2,None,1,
194929,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/194929_200w.jpg,3,2464,https://cpt.tcgcsv.com/C-z2,2025-02-07T20:02:55.01,1,,0.2,0.45,2.0,0.41,,Reverse Holofoil,13/236,Common,Grass,40,Basic,"[1] Spore
<br>Your opponent's Active Pokémon is now Asleep.",,,Rx2,None,1,
194930,Amoonguss,Amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/194930_200w.jpg,3,2464,https://cpt.tcgcsv.com/D-z2,2024-03-06T18:00:23.98,1,"<strong>Ability — Bursting Spores</strong>
<br>Whenever you play a Pokémon that has the Spore attack from your hand during your turn, you may leave your opponent's Active Pokémon Asleep and Poisoned.",0.01,0.29,1.49,0.28,,Normal,14/236,Rare,Grass,100,Stage 1,"[2] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 70 more damage.",,,Rx2,None,2,
194930,Amoonguss,Amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/194930_200w.jpg,3,2464,https://cpt.tcgcsv.com/D-z2,2024-03-06T18:00:23.98,1,"<strong>Ability — Bursting Spores</strong>
<br>Whenever you play a Pokémon that has the Spore attack from your hand during your turn, you may leave your opponent's Active Pokémon Asleep and Poisoned.",0.18,0.43,2.47,0.39,,Reverse Holofoil,14/236,Rare,Grass,100,Stage 1,"[2] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 70 more damage.",,,Rx2,None,2,
194931,Fomantis,Fomantis,https://tcgplayer-cdn.tcgplayer.com/product/194931_200w.jpg,3,2464,https://cpt.tcgcsv.com/F-z2,2026-02-05T17:41:36.827,1,,0.15,0.35,1.54,0.33,0.25,Normal,15/236,Common,Grass,70,Basic,"[1] Sweet Scent
<br>Heal 30 damage from 1 of your Pokémon.",[G] Leafage (10),,Rx2,None,1,
194931,Fomantis,Fomantis,https://tcgplayer-cdn.tcgplayer.com/product/194931_200w.jpg,3,2464,https://cpt.tcgcsv.com/F-z2,2026-02-05T17:41:36.827,1,,0.1,0.58,6.99,0.57,,Reverse Holofoil,15/236,Common,Grass,70,Basic,"[1] Sweet Scent
<br>Heal 30 damage from 1 of your Pokémon.",[G] Leafage (10),,Rx2,None,1,
194932,Lurantis,Lurantis,https://tcgplayer-cdn.tcgplayer.com/product/194932_200w.jpg,3,2464,https://cpt.tcgcsv.com/G-z2,2025-02-07T20:02:55.057,0,,0.2,0.51,1.0,0.55,,Reverse Holofoil,16/236,Uncommon,Grass,110,Stage 1,"[1] Petal Blizzard
<br>This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[G] Soul Slice (50+)
<br>If this Pokémon has any Fire Energy attached to it, this attack does 50 more damage.",,Rx2,None,1,
194932,Lurantis,Lurantis,https://tcgplayer-cdn.tcgplayer.com/product/194932_200w.jpg,3,2464,https://cpt.tcgcsv.com/G-z2,2025-02-07T20:02:55.057,0,,0.1,0.25,1.51,0.25,,Normal,16/236,Uncommon,Grass,110,Stage 1,"[1] Petal Blizzard
<br>This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[G] Soul Slice (50+)
<br>If this Pokémon has any Fire Energy attached to it, this attack does 50 more damage.",,Rx2,None,1,
194933,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/194933_200w.jpg,3,2464,https://cpt.tcgcsv.com/H-z2,2025-11-20T23:14:32.153,1,,0.2,0.39,1.54,0.4,,Reverse Holofoil,17/236,Common,Grass,60,Basic,[G] Splash (10),[2] Spinning Attack (20),,Rx2,None,1,
194933,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/194933_200w.jpg,3,2464,https://cpt.tcgcsv.com/H-z2,2025-11-20T23:14:32.153,1,,0.02,0.2,1.49,0.2,0.15,Normal,17/236,Common,Grass,60,Basic,[G] Splash (10),[2] Spinning Attack (20),,Rx2,None,1,
194934,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/194934_200w.jpg,3,2464,https://cpt.tcgcsv.com/J-z2,2025-02-07T20:02:55.103,1,,0.25,0.47,1.49,0.48,,Reverse Holofoil,18/236,Uncommon,Grass,90,Stage 1,"[2] Double Slap (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",[2G] Leaf Slap (60),,Rx2,None,2,
194934,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/194934_200w.jpg,3,2464,https://cpt.tcgcsv.com/J-z2,2025-02-07T20:02:55.103,1,,0.07,0.21,1.49,0.17,,Normal,18/236,Uncommon,Grass,90,Stage 1,"[2] Double Slap (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",[2G] Leaf Slap (60),,Rx2,None,2,
194935,Tsareena,Tsareena,https://tcgplayer-cdn.tcgplayer.com/product/194935_200w.jpg,3,2464,https://cpt.tcgcsv.com/K-z2,2025-02-07T20:02:55.15,1,"<strong>Ability — Queenly Reward</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Grass Energy card from your discard pile to your Active Pokémon.",0.3,0.59,2.0,0.52,,Reverse Holofoil,19/236,Holo Rare,Grass,140,Stage 2,[2G] High Jump Kick (90),,,Rx2,None,2,
194935,Tsareena,Tsareena,https://tcgplayer-cdn.tcgplayer.com/product/194935_200w.jpg,3,2464,https://cpt.tcgcsv.com/K-z2,2025-02-07T20:02:55.15,1,"<strong>Ability — Queenly Reward</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Grass Energy card from your discard pile to your Active Pokémon.",0.25,0.53,1.66,0.54,,Holofoil,19/236,Holo Rare,Grass,140,Stage 2,[2G] High Jump Kick (90),,,Rx2,None,2,
194936,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/194936_200w.jpg,3,2464,https://cpt.tcgcsv.com/L-z2,2019-08-02T23:29:25.693,1,,0.22,0.42,1.0,0.43,0.43,Reverse Holofoil,20/236,Uncommon,Grass,100,Basic,"[1] Sea Creeper Net
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.",[1G] Spinning Attack (40),,Rx2,None,1,
194936,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/194936_200w.jpg,3,2464,https://cpt.tcgcsv.com/L-z2,2019-08-02T23:29:25.693,1,,0.02,0.2,1.49,0.13,,Normal,20/236,Uncommon,Grass,100,Basic,"[1] Sea Creeper Net
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.",[1G] Spinning Attack (40),,Rx2,None,1,
194937,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/194937_200w.jpg,3,2464,https://cpt.tcgcsv.com/M-z2,2026-02-05T17:42:28.193,1,,0.2,0.45,1.0,0.44,0.49,Reverse Holofoil,21/236,Common,Fire,80,Basic,"[R] Smoke Bomb (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack doesn't happen.",,,Wx2,None,2,
194937,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/194937_200w.jpg,3,2464,https://cpt.tcgcsv.com/M-z2,2026-02-05T17:42:28.193,1,,0.03,0.25,1.49,0.25,0.15,Normal,21/236,Common,Fire,80,Basic,"[R] Smoke Bomb (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack doesn't happen.",,,Wx2,None,2,
194938,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/194938_200w.jpg,3,2464,https://cpt.tcgcsv.com/N-z2,2019-08-02T23:34:04.773,1,,0.35,0.67,2.95,0.57,0.75,Reverse Holofoil,22/236,Rare,Fire,130,Stage 1,"[2] Smoke Bomb (50)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack doesn't happen.","[2R] Flamethrower (120)
<br>Discard an Energy from this Pokémon.",,Wx2,None,3,
