productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
501266,Obsidian Flames Pokemon Center Elite Trainer Box (Exclusive),Obsidian Flames Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/501266_200w.jpg,3,23228,https://cpt.tcgcsv.com/lw06,2023-08-11T04:03:19.877,1,,684.95,899.99,1500.0,591.63,,Normal,,,,,,,,,,,
501267,Obsidian Flames Build & Battle Stadium,Obsidian Flames Build and Battle Stadium,https://tcgplayer-cdn.tcgplayer.com/product/501267_200w.jpg,3,23228,https://cpt.tcgcsv.com/mw06,2025-02-05T19:24:25.037,1,"The Build & Battle Stadium includes everything two players need to battle. Inside this box, you’ll find:
<br>
• 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>
• Each deck includes 1 of 4 foil promo cards
<br>
• 3 additional Scarlet & Violet—Obsidian Flames booster packs, so you get 11 in all
<br>
• 121 Basic Energy cards
<br>
• 6 damage-counter dice
<br>
• 1 competition-legal coin-flip die
<br>
• 2 coin condition markers
<br>
• A collector’s box to hold everything",140.68,144.99,145.0,113.75,,Normal,820650853975,,,,,,,,,,
501268,Obsidian Flames Build & Battle Box,Obsidian Flames Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/501268_200w.jpg,3,23228,https://cpt.tcgcsv.com/nw06,2024-12-23T20:24:48.65,1,"Inside, you'll find:
<br>
• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>
• 4 Pokémon TCG: Scarlet & Violet—Obsidian Flames booster packs
<br>
• A code card for Pokémon TCG Live",44.99,47.96,67.88,41.71,,Normal,820650863967,,,,,,,,,,
512047,Obsidian Flames Single Pack Blister [Paldean Wooper],Obsidian Flames Single Pack Blister Paldean Wooper,https://tcgplayer-cdn.tcgplayer.com/product/512047_200w.jpg,3,23228,https://cpt.tcgcsv.com/ZQ66,2023-08-14T13:49:28.277,1,"Each blister comes with 1 Obsidian Flames booster pack, a coin, and a promotional card of Paldean Wooper.",9.75,10.5,16.97,9.9,,Normal,820650853319,,,,,,,,,,
513422,Obsidian Flames Sleeved Booster Pack Art Bundle [Set of 4],Obsidian Flames Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/513422_200w.jpg,3,23228,https://cpt.tcgcsv.com/sn76,2023-08-22T20:45:30.21,1,"Collect each of the 4 unique art packs for Obsidian Flames.
<br>Each Obsidian Flames booster pack contains 10 random cards.",45.95,49.99,199.95,44.67,,Normal,,,,,,,,,,,
514193,Obsidian Flames Build & Battle Box Display,Obsidian Flames Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/514193_200w.jpg,3,23228,https://cpt.tcgcsv.com/TH76,2024-12-23T20:25:29.06,0,Each display contains 10 Obsidian Flames Build and Battle Boxes.,397.0,473.5,600.0,345.39,,Normal,0820650863462,,,,,,,,,,
515079,Obsidian Flames Booster Pack Art Bundle [Set of 4],Obsidian Flames Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/515079_200w.jpg,3,23228,https://cpt.tcgcsv.com/C286,2023-08-31T13:08:53.61,1,"Collect each of the 4 unique art packs for Obsidian Flames.
<br>Each Obsidian Flames booster pack contains 10 random cards.",44.0,44.95,90.0,39.46,,Normal,,,,,,,,,,,
534087,Obsidian Flames Sleeved Booster Pack,Obsidian Flames Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/534087_200w.jpg,3,23228,https://cpt.tcgcsv.com/MFh6,2024-01-22T13:54:02.897,1,Each Obsidian Flames sleeved booster pack contains 10 random cards.,8.53,12.9,49.98,10.08,,Normal,,,,,,,,,,,
557084,Obsidian Flames Single Blister Pack [Annihilape],Obsidian Flames Single Blister Pack Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/557084_200w.jpg,3,23228,https://cpt.tcgcsv.com/JRs6,2024-06-26T13:16:37.377,1,"Each blister comes with a booster pack containing 10 cards, a promotional foil Annihilape, and a collectible Pokemon coin!",,,,,,,,,,,,,,,,,
557085,Obsidian Flames Single Blister Pack [Kingambit],Obsidian Flames Single Blister Pack Kingambit,https://tcgplayer-cdn.tcgplayer.com/product/557085_200w.jpg,3,23228,https://cpt.tcgcsv.com/KRs6,2024-06-26T13:33:00.62,1,"Each blister comes with a booster pack containing 10 cards, a promotional foil Kingambit, and a collectible Pokemon coin!",,,,,,,,,,,,,,,,,
557086,Obsidian Flames Single Blister Pack [Houndstone],Obsidian Flames Single Blister Pack Houndstone,https://tcgplayer-cdn.tcgplayer.com/product/557086_200w.jpg,3,23228,https://cpt.tcgcsv.com/LRs6,2024-06-26T13:36:30.14,1,"Each blister comes with a booster pack containing 10 cards, a promotional foil Houndstone, and a collectible Pokemon coin!",21.49,21.49,24.95,17.7,,Normal,,,,,,,,,,,
557087,Obsidian Flames Single Blister Pack [Revavroom],Obsidian Flames Single Blister Pack Revavroom,https://tcgplayer-cdn.tcgplayer.com/product/557087_200w.jpg,3,23228,https://cpt.tcgcsv.com/MRs6,2024-06-26T14:21:53.817,1,"Each blister comes with a booster pack containing 10 cards, a promotional foil Revavroom, and a collectible Pokemon coin!",14.9,18.65,20.49,,,Normal,,,,,,,,,,,
606743,Obsidian Flames Sleeved Booster Pack Case,Obsidian Flames Sleeved Booster Pack Case,https://tcgplayer-cdn.tcgplayer.com/product/606743_200w.jpg,3,23228,https://cpt.tcgcsv.com/TJS6,2024-12-24T17:09:46.39,1,Each Obsidian Flames Sleeved Booster Pack Case contains 144 booster packs.0,1459.9,1787.5,2099.0,1688.73,,Normal,,,,,,,,,,,
618341,Obsidian Flames Pokemon Center Elite Trainer Box Case (Exclusive),Obsidian Flames Pokemon Center Elite Trainer Box Case Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/618341_200w.jpg,3,23228,https://cpt.tcgcsv.com/RlZ6,2025-04-03T15:44:09.15,1,"<em>(This product is the Pokemon Center Exclusive)</em>
<br><br>Each sealed Pokemon Center Elite Trainer Box case contains 4 Elite Trainer Boxes",3594.99,4067.0,8000.0,,,Normal,,,,,,,,,,,
