productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
544180,Twilight Masquerade Premium Checklane Blister [Porygon],Twilight Masquerade Premium Checklane Blister Porygon,https://tcgplayer-cdn.tcgplayer.com/product/544180_200w.jpg,3,23473,https://cpt.tcgcsv.com/DHm6,2026-02-19T19:16:49.683,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 3 promo cards of Porygon, Porygon2, Porygon-Z as well as, a Twilight Masquerade booster pack, and a coin.",30.0,32.5,34.99,19.94,,Normal,,,,,,,,,,,
544182,Twilight Masquerade Premium Checklane Blister [Horsea],Twilight Masquerade Premium Checklane Blister Horsea,https://tcgplayer-cdn.tcgplayer.com/product/544182_200w.jpg,3,23473,https://cpt.tcgcsv.com/GHm6,2026-02-19T19:16:34.333,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 3 promo cards of Horsea, Seadra, Kingdra as well as, a Twilight Masquerade booster pack, and a coin.",30.0,32.5,34.99,25.0,,Normal,,,,,,,,,,,
544384,Twilight Masquerade Booster Box Case,Twilight Masquerade Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/544384_200w.jpg,3,23473,https://cpt.tcgcsv.com/JMm6,2024-08-13T12:15:48.3,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!",1949.99,1989.17,7777.0,1976.59,,Normal,,,,,,,,,,,
544385,Twilight Masquerade Elite Trainer Box Case,Twilight Masquerade Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/544385_200w.jpg,3,23473,https://cpt.tcgcsv.com/KMm6,2024-05-24T04:03:34.233,1,"Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes.
<br>A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!",800.0,917.5,1499.99,703.82,,Normal,,,,,,,,,,,
544386,Twilight Masquerade Build & Battle Box,Twilight Masquerade Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/544386_200w.jpg,3,23473,https://cpt.tcgcsv.com/LMm6,2024-12-23T20:26:08.46,1,"A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!
<br><br>Contents:
<br>• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>• 4 Pokémon TCG: Scarlet & Violet booster packs
<br>• A code card for Pokémon TCG Live",55.0,59.99,89.99,47.07,,Normal,0820650858031,,,,,,,,,,
549487,Twilight Masquerade Booster Pack Art Bundle [Set of 4],Twilight Masquerade Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/549487_200w.jpg,3,23473,https://cpt.tcgcsv.com/MPp6,2026-02-19T19:15:59.463,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Collect each of the 4 unique art packs for Sword and Shield Base Set.
<br>Each Sword and Shield Base Set booster pack contains 10 random cards.",29.37,32.35,36.9,28.7,,Normal,,,,,,,,,,,
549489,Twilight Masquerade Build & Battle Box Display,Twilight Masquerade Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/549489_200w.jpg,3,23473,https://cpt.tcgcsv.com/PPp6,2026-02-19T19:16:07.897,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each display contains 10 Twilight Masquerade Build and Battle Boxes.",397.95,460.48,3579.69,357.52,,Normal,0820650863462,,,,,,,,,,
549491,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive) Case,Twilight Masquerade Pokemon Center Elite Trainer Box Exclusive Case,https://tcgplayer-cdn.tcgplayer.com/product/549491_200w.jpg,3,23473,https://cpt.tcgcsv.com/RPp6,2026-02-19T19:16:28.107,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each Twilight Masquerade Elite Trainer Box Case contains 4 boxes.
<br>
The Pokémon TCG: Twilight Masquerade Elite Trainer Box includes:
<br>• 11 Pokémon TCG: Scarlet & Violet—Twilight Masquerade booster packs <br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>• 1 full-art foil promo card featuring Teal Mask Ogerpon with a Pokémon Center logo
<br>• 1 full-art foil promo card featuring Teal Mask Ogerpon
<br>• 65 card sleeves featuring Ogerpon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Twilight Masquerade expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live",790.0,994.95,1999.99,750.99,,Normal,,,,,,,,,,,
549494,Twilight Masquerade Sleeved Booster Pack Art Bundle [Set of 4],Twilight Masquerade Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/549494_200w.jpg,3,23473,https://cpt.tcgcsv.com/VPp6,2026-02-19T19:17:38.157,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Collect each of the 4 unique art packs for Twilight Masquerade.
<br>Each Twilight Masquerade Sleeved Booster Pack contains 10 random cards.",29.95,39.9,41.0,35.82,,Normal,0820650853258,,,,,,,,,,
593672,Twilight Masquerade Sleeved Booster Pack Case,Twilight Masquerade Sleeved Booster Pack Case,https://tcgplayer-cdn.tcgplayer.com/product/593672_200w.jpg,3,23473,https://cpt.tcgcsv.com/stM6,2026-02-19T19:17:42.57,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>Each Twilight Masquerade Sleeved Booster Pack Case contains 144 booster packs.",1299.99,1500.0,3000.0,1007.38,,Normal,,,,,,,,,,,
617189,Twilight Masquerade Premium Checklane Blister [Steelix],Twilight Masquerade Premium Checklane Blister Steelix,https://tcgplayer-cdn.tcgplayer.com/product/617189_200w.jpg,3,23473,https://cpt.tcgcsv.com/PTX6,2026-02-19T19:16:55.397,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 2 promo cards of Steelix and Onix as well as, a Twilight Masquerade booster pack, and a coin.",29.01,39.0,61.95,59.0,,Normal,,,,,,,,,,,
617190,Twilight Masquerade Premium Checklane Blister [Lokix],Twilight Masquerade Premium Checklane Blister Lokix,https://tcgplayer-cdn.tcgplayer.com/product/617190_200w.jpg,3,23473,https://cpt.tcgcsv.com/QTX6,2026-02-19T19:16:42.837,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 2 promo cards of Lokix and Nymble as well as, a Twilight Masquerade booster pack, and a coin.",16.99,20.0,45.0,16.59,,Normal,,,,,,,,,,,
649421,Twilight Masqueade Half Booster Box,Twilight Masqueade Half Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/649421_200w.jpg,3,23473,https://cpt.tcgcsv.com/rNc7,2026-02-19T19:14:57.957,0,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!


<br><br>Each Scarlet & Violet — Twilight Masqueade half booster box contains 18 booster packs. <em>(Each pack contains 10 random cards)</em>",187.84,187.84,187.84,188.75,,Normal,,,,,,,,,,,
