productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
513433,Paradox Rift 3 Pack Blister [Arctibax],Paradox Rift 3 Pack Blister Arctibax,https://tcgplayer-cdn.tcgplayer.com/product/513433_200w.jpg,3,23286,https://cpt.tcgcsv.com/Hn76,2026-02-19T18:59:32.567,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each blister comes with 3 Paradox Rift booster packs and a promotional card of Arctibax.",0820650854033,22.01,26.3,34.0,26.64,,Normal,,,,,,,,,,
513434,Paradox Rift 3 Pack Blister [Cetitan],Paradox Rift 3 Pack Blister Cetitan,https://tcgplayer-cdn.tcgplayer.com/product/513434_200w.jpg,3,23286,https://cpt.tcgcsv.com/Jn76,2026-02-19T18:59:37.08,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each blister comes with 3 Paradox Rift booster packs and a promotional card of Cetitan.",0820650854033,23.03,31.98,49.99,27.21,,Normal,,,,,,,,,,
513437,Paradox Rift 3 Pack Blister [Set of 2],Paradox Rift 3 Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/513437_200w.jpg,3,23286,https://cpt.tcgcsv.com/Mn76,2026-02-19T18:59:40.98,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each blister comes with 3 Paradox Rift booster packs and a promotional card.",,45.0,47.95,59.95,48.24,,Normal,,,,,,,,,,
513511,Paradox Rift Elite Trainer Box Case,Paradox Rift Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/513511_200w.jpg,3,23286,https://cpt.tcgcsv.com/fq76,2026-02-19T19:00:24.21,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each Paradox Rift Elite Trainer Box Case contains 10 Elite Trainer Boxes.
<br><br>The Pokémon TCG: Scarlet & Violet—Paradox Rift Elite Trainer Box includes:
• 9 Pokémon TCG: Scarlet & Violet—Paradox Rift booster packs
• 1 full-art foil promo card featuring Scream Tail or Iron Bundle
• 65 card sleeves featuring Roaring Moon or Iron Valiant
• 45 Pokémon TCG Energy cards
• A player’s guide to the Scarlet & Violet—Paradox Rift expansion
• 6 damage-counter dice
• 1 competition-legal coin-flip die
• 2 plastic condition markers
• A collector’s box to hold everything, with 4 dividers to keep it organized
• A code card for Pokémon Trading Card Game Live",0820650874161,1200.0,1250.0,1299.99,1299.0,,Normal,,,,,,,,,,
514068,Paradox Rift Build & Battle Box,Paradox Rift Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/514068_200w.jpg,3,23286,https://cpt.tcgcsv.com/nF76,2026-02-19T19:00:02.913,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>
Inside, you'll find:
<br>
• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>
• 4 Pokémon TCG: Scarlet & Violet—Paradox Rift booster packs
<br>
• A code card for Pokémon TCG Live",,32.0,35.01,70.0,34.36,,Normal,,,,,,,,,,
514069,Paradox Rift Build & Battle Box Display,Paradox Rift Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/514069_200w.jpg,3,23286,https://cpt.tcgcsv.com/pF76,2026-02-19T19:00:07.357,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>
Each Paradox Rift Build & Battle Box Display contains 10 Paradox Rift Build & Battle Boxes.
<br><br>Inside, you'll find:
<br>
• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>
• 4 Pokémon TCG: Scarlet & Violet—Paradox Rift booster packs
<br>
• A code card for Pokémon TCG Live",0820650864216,380.0,410.0,500.0,358.5,,Normal,,,,,,,,,,
514070,Paradox Rift Build & Battle Stadium,Paradox Rift Build and Battle Stadium,https://tcgplayer-cdn.tcgplayer.com/product/514070_200w.jpg,3,23286,https://cpt.tcgcsv.com/qF76,2026-02-19T19:00:11.77,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>The Build & Battle Stadium includes everything two players need to battle. Inside this box, you’ll find:
<br>
• 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>
• Each deck includes 1 of 4 foil promo cards
<br>
• 3 additional Scarlet & Violet—Paradox Rift booster packs, so you get 11 in all
<br>
• 121 Basic Energy cards
<br>
• 6 damage-counter dice
<br>
• 1 competition-legal coin-flip die
<br>
• 2 coin condition markers
<br>
• A collector’s box to hold everything",0820650854224,100.0,110.0,119.99,73.95,,Normal,,,,,,,,,,
514071,Paradox Rift Build & Battle Stadium Case,Paradox Rift Build and Battle Stadium Case,https://tcgplayer-cdn.tcgplayer.com/product/514071_200w.jpg,3,23286,https://cpt.tcgcsv.com/rF76,2026-02-19T19:00:15.98,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each Paradox Rift Build & Battle Stadium Case contains 6 Paradox Rift Build & Battle Stadium boxes.
<br><br>The Build & Battle Stadium includes everything two players need to battle. Inside this box, you’ll find:
<br>
• 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>
• Each deck includes 1 of 4 foil promo cards
<br>
• 3 additional Scarlet & Violet—Paradox Rift booster packs, so you get 11 in all
<br>
• 121 Basic Energy cards
<br>
• 6 damage-counter dice
<br>
• 1 competition-legal coin-flip die
<br>
• 2 coin condition markers
<br>
• A collector’s box to hold everything",0820650874222,,,,,,,,,,,,,,,,
514223,Paradox Rift Single Pack Blister [Sinistea],Paradox Rift Single Pack Blister Sinistea,https://tcgplayer-cdn.tcgplayer.com/product/514223_200w.jpg,3,23286,https://cpt.tcgcsv.com/tJ76,2026-02-19T19:02:20.897,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>
Each blister comes with 1 Paradox Rift booster pack, 1 coin, and a promotional card of Sinistea.",,6.82,8.99,111.0,8.28,,Normal,,,,,,,,,,
514224,Paradox Rift Single Pack Blister [Pineco],Paradox Rift Single Pack Blister Pineco,https://tcgplayer-cdn.tcgplayer.com/product/514224_200w.jpg,3,23286,https://cpt.tcgcsv.com/vJ76,2026-02-19T19:02:15.283,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Each blister comes with 1 Paradox Rift booster pack, 1 coin, and a promotional card of Pinco.",,7.5,10.49,14.49,8.42,,Normal,,,,,,,,,,
517210,Paradox Rift Sleeved Booster Pack,Paradox Rift Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/517210_200w.jpg,3,23286,https://cpt.tcgcsv.com/dV86,2026-02-19T19:02:32.623,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>
Each Paradox Rift sleeved booster pack contains 10 random cards.",0820650808197,7.0,8.0,14.81,7.85,,Normal,,,,,,,,,,
524394,Paradox Rift Pokemon Center Elite Trainer Box (Exclusive) [Set of 2],Paradox Rift Pokemon Center Elite Trainer Box Exclusive Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/524394_200w.jpg,3,23286,https://cpt.tcgcsv.com/VMc6,2026-02-19T19:01:01.19,0,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>The Pokémon TCG: Scarlet & Violet—Paradox Rift Pokemon Center Elite Trainer Box includes:
<br>•11 Pokémon TCG: Scarlet & Violet—Paradox Rift booster packs
<br>• 1 full-art foil promo card featuring Scream Tail or Iron Bundle
<br>• 1 additional illustration rare promo card featuring the Pokémon Center logo
<br>• 65 card sleeves featuring Roaring Moon or Iron Valiant
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Paradox Rift expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live",,375.0,399.99,450.0,381.71,,Normal,,,,,,,,,,
526674,Paradox Rift Sleeved Booster Pack Art Bundle [Set of 4],Paradox Rift Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/526674_200w.jpg,3,23286,https://cpt.tcgcsv.com/vHd6,2026-02-19T19:02:51.57,0,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br> 
Collect each of the 4 unique art packs for Paradox Rift.
<br>Each Paradox Rift booster pack contains 10 random cards.",,30.85,30.85,30.85,31.83,,Normal,,,,,,,,,,
546605,Paradox Rift Premium Checklane Blister [Hydreigon],Paradox Rift Premium Checklane Blister Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/546605_200w.jpg,3,23286,https://cpt.tcgcsv.com/7Gn6,2026-02-19T19:01:04.777,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Contains 1 Scarlet & Violet — Paradox Rift booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",,50.0,65.0,79.99,29.99,,Normal,,,,,,,,,,
546606,Paradox Rift Premium Checklane Blister [Tinkaton],Paradox Rift Premium Checklane Blister Tinkaton,https://tcgplayer-cdn.tcgplayer.com/product/546606_200w.jpg,3,23286,https://cpt.tcgcsv.com/8Gn6,2026-02-19T19:01:08.543,1,"Uncover the Anomalies of Area Zero!
<br>
Dive into the clouds and explore a land that appears to be unbound by time! With ferocious attacks, Ancient Pokémon like Roaring Moon ex and Sandy Shocks ex appear alongside artificial Future Pokémon like Iron Valiant ex and Iron Hands ex. Meanwhile, Garchomp ex, Mewtwo ex, and others Terastallize to gain new types, as Armarouge ex, Gholdengo ex, and more Pokémon ex join the fray. Adventure awaits as timelines collide in the Pokémon TCG: Scarlet & Violet—Paradox Rift expansion!<br><br>Contains 1 Scarlet & Violet — Paradox Rift booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",,,,,,,,,,,,,,,,,
